ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
91Χ2469064-8ΜΧ,2022-11-14,Έγκριση καταβολής στη Δικηγόρο Αθηνών κ.Παναγιώτα Κατσιρούμπα (ΑΜ ΔΣΑ 8825) ως πληρεξούσιας δικηγόρου του Πανεπιστημιακού Γενικού Νοσοκομείου Θεσσαλονίκης ΑΧΕΠΑ των εξόδων παράστασης σε ποινική υπόθεση που εκκρεμεί ενώπιον του Α Πενταμελούς Εφετείου  Κακουργημάτων Αθηνών,,,1748.40,anonymous sponsor (empty sponsorAFMName)
6ΕΙ1469064-1ΤΧ,2022-11-14,Έγκριση πραγματοποιηθεισών δαπανών,,,355040.22,anonymous sponsor (empty sponsorAFMName)
6Ψ16469064-Γ3Ε,2022-11-14,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός Οκτωβρίου  2022",,,98.96,anonymous sponsor (empty sponsorAFMName)
64Ζ4469064-7ΣΡ,2022-10-31,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα Οκτώβριο 2022",,,52.95,anonymous sponsor (empty sponsorAFMName)
ΨΩΘ0469064-9ΩΟ,2022-10-31,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός Σεπτεμβρίου  2022",,,63.62,anonymous sponsor (empty sponsorAFMName)
6ΧΠ9469064-ΤΜΜ,2022-10-31,Έγκριση πραγματοποιηθεισών δαπανών,,,440791.56,anonymous sponsor (empty sponsorAFMName)
6Υ8Δ469064-Γ0Ψ,2023-08-11,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, Μηνός ΙΟΥΛΙΟΥ 2023",,,66.28,anonymous sponsor (empty sponsorAFMName)
ΨΛ86469064-ΓΧ3,2023-08-11,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του  ΠΓΝΘ ΑΧΕΠΑ επί της οδού Αλεξανδρείας 71,για το μήνα ΑΥΓΟΥΣΤΟ 2023",,,53.25,anonymous sponsor (empty sponsorAFMName)
6ΕΝΕ469064-Ι64,2023-08-11,"Έγκριση δαπάνης για την πληρωμή του φόρου εισοδήματος και την απόδοση του χαρτοσήμου μισθωμάτων από την εκμίσθωση χώρων του ΠΓΝΘ ΑΧΕΠΑ κατά το φορολογικό έτος 2022, στην αρμόδια ΔΟΥ",,,82774.71,anonymous sponsor (empty sponsorAFMName)
94ΕΒ469064-ΤΛ3,2023-08-11,Έγκριση πραγματοποιηθεισών δαπανών,,,734442.87,anonymous sponsor (empty sponsorAFMName)
ΩΧΕΧ469064-32Ζ,2023-07-31,Έγκριση πραγματοποιηθεισών δαπανών,,,886748.15,anonymous sponsor (empty sponsorAFMName)
6ΗΣΔ469064-ΨΚΡ,2023-07-31,"Προμήθεια Τραπεζικών Εργασιών ποσού 30,00€ για λογαριασμό ΠΓΝΘ ΑΧΕΠΑ",,,30.00,anonymous sponsor (empty sponsorAFMName)
ΡΟ9Ξ469064-ΜΩΒ,2023-07-31,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα ΙΟΥΛΙΟ 2023.",,,56.95,anonymous sponsor (empty sponsorAFMName)
9ΗΔΚ469064-2ΤΛ,2023-07-19,Έγκριση πραγματοποιηθεισών δαπανών,,,689844.32,anonymous sponsor (empty sponsorAFMName)
ΨΠΑΟ469064-3Η4,2023-07-19,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός ΙΟΥΝΙΟΥ 2023",,,86.74,anonymous sponsor (empty sponsorAFMName)
66ΞΝ469064-ΥΝΠ,2023-07-04,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα Iούνιο 2023",,,52.95,anonymous sponsor (empty sponsorAFMName)
6ΩΞΤ469064-8Γ2,2023-06-29,Έγκριση πραγματοποιηθεισών δαπανών,,,441692.88,anonymous sponsor (empty sponsorAFMName)
Ρ05Τ469064-2ΛΟ,2023-06-29,"Έγκριση πληρωμής ποσού προς  Δ΄ ΔΟΥ Θεσσαλονίκης,  που προκύπτει από την υπ’ αριθμ. 551/19-5-2023 Πράξη Επιβολής Προστίμου",,,102.40,anonymous sponsor (empty sponsorAFMName)
6Ι84469064-5Ψ1,2023-06-21,"Έκδοση Χρηματικού Εντάλματος Προπληρωμής ποσού 4.000,00€, που αφορά στην κάλυψη έκτακτων και επειγουσών αναγκών του  Περιφερειακού Γραφείου του Εθνικού Οργανισμού Μεταμοσχεύσεων, που εδρεύει στο Πανεπιστημιακό Γενικό Νοσοκομείο Θεσσαλονίκης ΑΧΕΠΑ».",,,4000.00,anonymous sponsor (empty sponsorAFMName)
67ΜΡ469064-ΤΕ8,2023-06-21,"«Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός ΜΑΙΟΥ 2023»",,,68.41,anonymous sponsor (empty sponsorAFMName)
ΨΕ7Ι469064-6ΝΞ,2023-06-21,"Έγκριση καταβολής συνολικού ποσού εκατόν ογδόντα τεσσάρων ευρώ και πενήντα λεπτών (184,50€) στο Δικηγόρο   Νομικό Σύμβουλο του Νοσοκομείου για διάφορα έξοδα υποθέσεων του ΠΓΝΘ ΑΧΕΠΑ, κατά το χρονικό διάστημα 01.07.2021-30.09.2021, 27.03.2023 και 28.05.2023-30.05.2023",,,184.50,anonymous sponsor (empty sponsorAFMName)
9ΣΧΙ469064-Ω86,2023-06-16,Έγκριση πραγματοποιηθεισών δαπανών,,,507783.17,anonymous sponsor (empty sponsorAFMName)
ΨΥ36469064-ΤΛ1,2023-06-08,Έγκριση πραγματοποιηθεισών δαπανών»,,,338053.41,anonymous sponsor (empty sponsorAFMName)
9727469064-ΥΕΨ,2023-06-08,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα ΜΑΙΟ 2023»",,,57.35,anonymous sponsor (empty sponsorAFMName)
ΨΨΚΔ469064-ΤΞΜ,2023-05-22,Έγκριση πραγματοποιηθεισών δαπανών»,,,387733.43,anonymous sponsor (empty sponsorAFMName)
Ψ96Ο469064-ΛΒ2,2023-05-22,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός ΑΠΡΙΛΙΟΥ 2023»",,,103.52,anonymous sponsor (empty sponsorAFMName)
9ΕΖΓ469064-ΣΥΡ,2023-05-08,Έγκριση πραγματοποιηθεισών δαπανών.,,,554684.91,anonymous sponsor (empty sponsorAFMName)
Ψ33Υ469064-Η10,2023-05-08,"Εξόφληση δαπανών κοινόχρηστων μηνών Ιανουαρίου – Απριλίου 2023  διαμερίσματος ιδιοκτησίας του Νοσοκομείου, επί της οδού Mαυροκορδάτου 27».",,,75.60,anonymous sponsor (empty sponsorAFMName)
618Ε469064-630,2023-05-08,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα Απρίλιο 2023",,,52.95,anonymous sponsor (empty sponsorAFMName)
6ΨΒΩ469064-ΓΦ5,2023-04-24,Έγκριση πραγματοποιηθεισών δαπανών,,,244372.43,anonymous sponsor (empty sponsorAFMName)
Ω8ΠΙ469064-ΜΓΕ,2023-04-24,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός ΜΑΡΤΙΟΥ 2023",,,66.16,anonymous sponsor (empty sponsorAFMName)
Ψ18Δ469064-ΞΛΜ,2023-04-10,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα ΜΑΡΤΙΟ  2023»",,,57.55,anonymous sponsor (empty sponsorAFMName)
ΨΨ64469064-Ο1Ψ,2023-04-10,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός ΦΕΒΡΟΥΑΡΙΟΥ 2023»",,,63.21,anonymous sponsor (empty sponsorAFMName)
ΨΝ1Π469064-Ο01,2023-04-06,Έγκριση πραγματοποιηθεισών δαπανών»,,,462031.80,anonymous sponsor (empty sponsorAFMName)
6Ζ0Φ469064-0ΤΝ,2023-03-24,Έγκριση πραγματοποιηθεισών δαπανών»,,,393457.44,anonymous sponsor (empty sponsorAFMName)
ΨΙΒΩ469064-ΜΩ0,2024-01-15,Έγκριση πραγματοποιηθεισών δαπανών,,,451620.40,anonymous sponsor (empty sponsorAFMName)
ΨΗΙΕ469064-ΗΣΤ,2024-01-15,Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων μηνός Δεκεμβρίου  2023,,,104.36,anonymous sponsor (empty sponsorAFMName)
93Τ6469064-ΦΜΤ,2024-01-15,"Εξόφληση δαπανών κοινόχρηστων μηνών Σεπτεμβρίου- Δεκεμβρίου 2023  διαμερίσματος ιδιοκτησίας του Νοσοκομείου, επί της οδού Mαυροκορδάτου 27",,,79.70,anonymous sponsor (empty sponsorAFMName)
Ψ7Γ7469064-ΛΚΩ,2023-12-28,Έγκριση πραγματοποιηθεισών δαπανών,,,331917.49,anonymous sponsor (empty sponsorAFMName)
ΨΟΞΩ469064-ΚΔΩ,2023-12-28,Επικύρωση της Απόφασης Διοικητή σχετικά με την έγκριση  πραγματοποιηθεισών δαπανών,,,1672.01,anonymous sponsor (empty sponsorAFMName)
6ΨΔ0469064-ΩΛΝ,2023-12-18,"Έγκριση πληρωμής ποσού προς  Δ΄ ΔΟΥ Θεσσαλονίκης,  που προκύπτει από   την υπ’ αριθμ. 4214-2319/13-11-2023 Πράξη Επιβολής Προστίμου",,,100.00,anonymous sponsor (empty sponsorAFMName)
6ΛΞΝ469064-ΥΟΕ,2023-12-18,"Εξόφληση κοινόχρηστων δαπανών Μονάδας Εφήβων, μηνός Νοεμβρίου  2023",,,62.16,anonymous sponsor (empty sponsorAFMName)
ΨΩ0Φ469064-ΑΩ9,2023-12-18,"Εξόφληση κοινόχρηστων δαπανών διαμερισμάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ, επί της οδού Αλεξανδρείας 71, για το μήνα ΝΟΕΜΒΡΙΟ 2023",,,151.61,anonymous sponsor (empty sponsorAFMName)
Ρ6Ν7469064-7ΥΔ,2023-12-15,Έγκριση πραγματοποιηθεισών δαπανών,,,461167.66,anonymous sponsor (empty sponsorAFMName)
Ψ584469064-Δ41,2023-12-11,"Έγκριση καταβολής συνολικού ποσού ενενήντα έξι ευρώ και ενενήντα λεπτών (96,90€) στο Δικηγόρο  κ.Γεώργιο Πανούση  Νομικό Σύμβουλο του Νοσοκομείου για διάφορα έξοδα υποθέσεων του ΠΓΝΘ ΑΧΕΠΑ κατά το χρονικό διάστημα 01.02.2022-31.03.2022 και 12.10.2023",,,96.90,anonymous sponsor (empty sponsorAFMName)
