ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
9ΩΕΓ4690Β6-ΩΤΑ,2021-12-07,ΜΕΤΑΦΟΡΑ 30 ΚΡΕΒΑΤΙΩΝ ΑΠΟ Γ.Ν. ΠΤΟΛΕΜΑΪΔΑΣ ΣΕ Γ.Ν.ΠΕΛΛΑΣ-Ν.Μ. ΓΙΑΝΝΙΤΣΩΝ,115816535,"ΚΑΤΣΙΟΣ,,ΛΑΖΑΡΟΣ,ΔΗΜΗΤΡΙΟΣ",1736.0,60000000-8,0824
ΨΝΔΗ4690Β6-4Ξ7,2021-12-07,ΠΡΟΜΗΘΕΙΑ ΑΝΑΛΩΣΙΜΩΝ ΥΛΙΚΩΝ ΓΙΑ ΜΗΧΑΝΗΜΑ AIRVO2,094437130,ΔΕΛΤΑ ΙΑΤΡΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,17856.0,33140000-3,1311
Ψ82Γ4690Β6-ΩΑ2,2021-12-06,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,997672386,ΥΓΕΙΟΔΥΝΑΜΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΦΟΔΙΩΝ,26040.0,33140000-3,1311
Ω8Φ24690Β6-2ΥΛ,2021-12-06,ΜΕΤΑΦΟΡΑ ΦΙΑΛΩΝ ΟΞΥΓΟΝΟΥ,094073495,ΤΕΧΝΙΚΑ ΑΕΡΙΑ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ,2480.0,60000000-8,0824
6ΜΒΛ4690Β6-5ΓΠ,2021-12-06,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΠΡΟΜΗΘΕΙΑ ΕΙΔΩΝ ΕΠΙΣΤΑΣΙΑΣ,094210734,ΠΑΠΑΦΙΛΙΠΠΟΥ ΑΕ ΚΛΩΣΤΟΥΦΑΝΤΟΥΡΓΙΑ ΝΑΟΥΣΗΣ,2998.32,39510000-0,1529
ΨΓ3Ξ4690Β6-ΜΨΔ,2021-12-06,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ,801017983,Ε  ΡΑΦΤΟΠΟΥΛΟΥ ΕΕ,1847.55,33141700-7,1313
Ω2ΩΖ4690Β6-ΔΚ4,2021-12-02,ΕΚΓΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,999862491,PAUL HARTMANΝ HELLAS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΚΑΤΑΣΚΕΥΗΣ ΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΑΤΟΜΙΚΗΣ ΥΓΙΕΙΝΗΣ,5249.67,33140000-3,1311
Ω2ΩΖ4690Β6-ΔΚ4,2021-12-02,ΕΚΓΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,084002046,ΗΛΙΑΔΗΣ Π ΚΑΙ ΣΙΑ ΕΕ,1372.95,33140000-3,1311
Ω2ΩΖ4690Β6-ΔΚ4,2021-12-02,ΕΚΓΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,099370337,VIOLAK INTERNATIONAL ΝΟΣΟΚΟΜΕΙΑΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,870.48,33140000-3,1311
99ΥΔ4690Β6-020,2021-11-29,"ΑΠΟΚΟΜΙΔΗ, ΕΠΕΞΕΡΓΑΣΙΑ ΚΑΙ ΜΕΤΑΦΟΡΑ ΕΠΙΚΙΝΔΥΝΩΝ ΜΟΛΥΣΜΑΤΙΚΩΝ ΑΠΟΒΛΗΤΩΝ",997149376,ECOSTER ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙΣΗΣ ΙΑΤΡΙΚΩΝ ΑΠΟΒΛΗΤΩΝ,34509.2,98390000-3,0846
Ψ3194690Β6-ΠΤΡ,2021-11-29,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ ΕΠΙΣΤΑΣΙΑΣ,093781188,Ν ΚΑΡΑΛΗΣ ΚΑΙ ΣΙΑ ΕΕ,1264.8,19212000-5,1529
Ψ3194690Β6-ΠΤΡ,2021-11-29,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ ΕΠΙΣΤΑΣΙΑΣ,099999477,Π ΚΑΛΑΘΙΑΝΑΚΗΣ ΕΜΠΟΡΙΑ ΕΙΣΑΓΩΓΕΣ ΚΑΙ ΕΞΑΓΩΓΕΣ ΝΟΣΟΚΟΜΕΙΑΚΩΝ ΕΙΔΩΝ ΕΠΕ,229.15,19212000-5,1529
Ψ8ΣΟ4690Β6-Γ1Τ,2021-11-26,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ,998280573,OPTIMUM ORTHOPEDICS ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,1575.22,33141700-7,1313
ΨΓΠΒ4690Β6-ΤΟΖ,2021-11-24,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΚΑΕ 1611,999296901,ΥΙΟΙ ΑΛΚΙΒΙΑΔΗ ΤΟΜΠΑΖΙΔΗ ΚΑΙ ΣΙΑ ΟΕ,37164.0,,
6ΓΓΙ4690Β6-23Δ,2021-11-22,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΚΑΕ 0541,099081263,ΦΟΡΟΥΜ ΔΙΕΘΝΗΣ ΕΠΙΜΟΡΦΩΤΙΚΗ ΚΑΙ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΠΕ,400.0,,
6ΥΥΦ4690Β6-Α55,2021-11-19,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΠΡΟΜΗΘΕΙΑΣ ΡΟΟΜΕΤΡΩΝ ΦΙΑΛΩΝ ΟΞΥΓΟΝΟΥ,800896490,Α ΤΡΙΑΝΤΑΦΥΛΛΟΠΟΥΛΟΣ Ε Ε,1755.84,33157000-5,1899
Ω39Ι4690Β6-ΚΣΨ,2021-11-19,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΠΡΟΜΗΘΕΙΑΣ ΕΠΙΤΟΙΧΙΩΝ ΑΝΑΡΡΟΦΗΣΕΩΝ,999079132,REVIVAL ΑΝΩΝΥΜΗ ΤΟΥΡΙΣΤΙΚΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΦΙΑΛΩΝ ΟΞΥΓΟΝΟΥ ΒΙΟΜΗΧΑΝΙΚΩΝ ΑΕΡΙΩΝ ΚΑΙ ΣΥΝΑΦΩΝ ΕΙΔΩΝ,1953.0,33157000-5,7131
65184690Β6-2ΚΝ,2021-11-19,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΓΙΑ COVID,028117642,"ΔΗΜΟΣΘΕΝΟΥΣ,,ΗΡΑΚΛΗΣ,ΝΙΚΟΛΑΟΣ",3013.2,33140000-3,1311
65184690Β6-2ΚΝ,2021-11-19,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΓΙΑ COVID,093401589,ΛΕΩΝΙΔΑΣ ΚΑΝΕΛΛΟΣ ΚΑΙ ΣΙΑ Ο Ε,489.27,33140000-3,1311
65184690Β6-2ΚΝ,2021-11-19,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΓΙΑ COVID,999370392,ΕΠΙΜΕΝΤ ΕΤΑΙΡΕΙΑ ΕΙΣΑΓΩΓΗΣ ΚΑΙ ΔΙΑΝΟΜΗΣ ΙΑΤΡΙΚΟΥ ΝΟΣΟΚΟΜΕΙΑΚΟΥ ΥΛΙΚΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,6131.8,33140000-3,1311
ΩΦ4Ι4690Β6-ΚΚΖ,2021-11-18,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΚΑΕ 1311,095186426,Μ Σ ΙΑΚΩΒΙΔΗΣ ΕΛΛΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΟΥ ΥΛΙΚΟΥ,2809.47,,
6ΓΝΔ4690Β6-0ΤΣ,2021-11-18,ΠΡΟΜΗΘΕΙΑ ΦΙΑΛΩΝ ΑΕΡΙΟΥ ΙΑΤΡΙΚΟΥ ΟΞΥΓΟΝΟΥ 1Μ3 & 10Μ3,094073495,ΤΕΧΝΙΚΑ ΑΕΡΙΑ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ,12009.4,24100000-5,1311
ΩΝΛΦ4690Β6-4ΘΙ,2021-11-17,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,094074824,ΕΛΛΕΝΚΟ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΚΑΙ ΝΟΣΟΚΟΜΕΙΑΚΩΝ ΕΙΔΩΝ,470.08,33140000-3,1311
6ΧΣΥ4690Β6-ΨΟΟ,2021-11-15,ΕΝΟΙΚΙΑΣΗ ΣΥΜΠΥΚΝΩΤΗ ΟΞΥΓΟΝΟΥ ΓΙΑ ΑΝΑΣΦΑΛΙΣΤΟ ΑΣΘΕΝΗ,800844260,ΠΑΥΛΙΔΗΣ ΘΕΜΙΣΤΟΚΛΗΣ ΚΑΙ ΣΙΑ Ε Ε,736.56,33157000-5,0819
65ΖΟ4690Β6-66Ξ,2021-11-12,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΟΥ ΥΛΙΚΟΥ,800500360,ΜΕΝΤΙΠΛΑΤ ΕΜΠΟΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,2513.12,33141700-7,1313
ΨΗΥ14690Β6-ΙΓΓ,2021-11-12,ΠΡΟΜΗΘΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΣΥΝΘΕΤΙΚΟΥ ΑΕΡΑ ΚΑΙ ΥΓΡΟΥ ΟΞΥΓΟΝΟΥ,095167018,ΛΙΝΤΕ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ  ΕΤΑΙΡΕΙΑ  ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,2747.87,24100000-5,1311
Ψ5ΔΘ4690Β6-ΡΔΕ,2021-11-12,ΕΝΟΙΚΙΑΣΗ 5 ΣΥΣΚΕΥΩΝ C-PAP,028117642,"ΔΗΜΟΣΘΕΝΟΥΣ,,ΗΡΑΚΛΗΣ,ΝΙΚΟΛΑΟΣ",1860.0,33157000-5,0819
9ΛΒΧ4690Β6-Α1Η,2021-11-09,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΟΥ ΥΛΙΚΟΥ,998280573,OPTIMUM ORTHOPEDICS ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,376.33,33141700-7,1313
617Υ4690Β6-ΒΤΟ,2021-11-09,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,801108149,GROUP GA ΙΚΕ,9158.4,33141420-0,1311
9ΗΨΝ4690Β6-ΙΜΗ,2021-11-05,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΚΑΙ ΑΠΟΛΥΜΑΝΤΙΚΩΝ,999656321,ΒΙΟΚΟΝ ΙΑΤΡΙΚΑ ΚΑΙ ΒΙΟΤΕΧΝΟΛΟΓΙΚΑ ΠΡΟΙΟΝΤΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,248.04,24455000-8,1351
9ΗΨΝ4690Β6-ΙΜΗ,2021-11-05,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΚΑΙ ΑΠΟΛΥΜΑΝΤΙΚΩΝ,081940778,Α ΒΛΑΧΟΥ  ΚΑΙ ΣΙΑ ΟΕ,1289.6,33140000-3,1311
9ΗΨΝ4690Β6-ΙΜΗ,2021-11-05,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΚΑΙ ΑΠΟΛΥΜΑΝΤΙΚΩΝ,094133588,ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΑΕ,1281.42,33140000-3,1311
6ΖΛ84690Β6-0ΥΩ,2021-10-26,ΠΡΟΜΗΘΕΙΑ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΦΙΑΛΩΝ ΟΞΥΓΟΝΟΥ,094073495,ΤΕΧΝΙΚΑ ΑΕΡΙΑ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ,7317.24,24100000-5,1311
6ΖΛ84690Β6-0ΥΩ,2021-10-26,ΠΡΟΜΗΘΕΙΑ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΦΙΑΛΩΝ ΟΞΥΓΟΝΟΥ,094073495,ΤΕΧΝΙΚΑ ΑΕΡΙΑ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ,4185.0,98390000-3,0819
Ψ5Γ64690Β6-Φ0Λ,2021-11-01,ΕΝΟΙΚΙΑΣΗ ΣΥΣΚΕΥΩΝ ΟΞΥΓΟΝΟΘΕΡΑΠΕΙΑΣ,800844260,ΠΑΥΛΙΔΗΣ ΘΕΜΙΣΤΟΚΛΗΣ ΚΑΙ ΣΙΑ Ε Ε,1205.28,33157000-5,0819
ΩΞ5Η4690Β6-Ζ9Φ,2021-10-27,ΜΕΤΑΦΟΡΑ ΦΙΑΛΩΝ ΟΞΥΓΟΝΟΥ,094073495,ΤΕΧΝΙΚΑ ΑΕΡΙΑ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ,1860.0,60000000-8,0824
65ΒΘ4690Β6-ΦΥΩ,2021-10-27,ΔΙΑΧΕΙΡΗΣΗ ΜΟΛΥΣΜΑΤΙΚΩΝ ΑΠΟΒΛΗΤΩΝ,997149376,ECOSTER ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙΣΗΣ ΙΑΤΡΙΚΩΝ ΑΠΟΒΛΗΤΩΝ,2969.8,90524400-0,0846
6ΥΞΚ4690Β6-Ξ2Σ,2021-10-26,ΕΓΚΑΤΑΣΤΑΣΗ 2ης ΔΕΞΑΜΕΝΗΣ ΥΓΡΟΥ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΟΞΥΓΟΝΟΥ,095167018,ΛΙΝΤΕ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ  ΕΤΑΙΡΕΙΑ  ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,4712.0,98390000-3,0887
ΨΣΘ24690Β6-29Ω,2021-10-26,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,997672386,ΥΓΕΙΟΔΥΝΑΜΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΦΟΔΙΩΝ,9424.0,33140000-3,1311
ΩΙ1Γ4690Β6-Π00,2021-10-26,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ,801017983,Ε  ΡΑΦΤΟΠΟΥΛΟΥ ΕΕ,1847.55,33141700-7,1313
68Ξ44690Β6-ΜΗ4,2021-10-22,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΓΑΙ ΜΗΧΑΝΗΜΑ AIRVO2,094437130,ΔΕΛΤΑ ΙΑΤΡΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,6026.4,33140000-3,1311
ΩΜΡ24690Β6-0Β7,2021-10-21,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ,998280573,OPTIMUM ORTHOPEDICS ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,3214.85,33141700-7,1313
ΨΚΑ34690Β6-8ΛΒ,2021-10-21,ΜΕΤΑΦΟΡΑ 3 ΧΕΙΡΟΥΡΓΙΚΩΝ ΤΡΑΠΕΖΩΝ,800571554,ΑΦΟΙ Ι ΑΛΙΑΓΑ Ο Ε,186.0,60000000-8,0824
ΨΔΜΤ4690Β6-5ΙΔ,2021-10-18,ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ ΤΕΧΝΙΚΗΣ ΥΠΗΡΕΣΙΑΣ,093225516,ΜΙΧΑΛΗΣ Μ  ΓΑΛΟΝΗΣ ΕΜΠΟΡΙΑ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΣΥΣΤΗΜΑΤΩΝ ΚΙΝΗΣΗΣ ΚΑΙ ΜΕΤΑΦΟΡΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,341.0,42000000-6,1439
ΨΔΜΤ4690Β6-5ΙΔ,2021-10-18,ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ ΤΕΧΝΙΚΗΣ ΥΠΗΡΕΣΙΑΣ,099773753,ΦΙΛΙΠΠΟΠΟΥΛΟΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,485.08,42000000-6,1439
67164690Β6-ΔΙΔ,2021-10-13,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ,801017983,Ε  ΡΑΦΤΟΠΟΥΛΟΥ ΕΕ,1847.55,33141700-7,1313
Ω0Ε04690Β6-5Μ0,2021-10-12,ΠΡΟΜΗΘΕΙΑ ΑΥΤΟΜΑΤΗΣ ΠΟΡΤΑΣ ΓΙΑ ΤΗΝ ΜΕΘ,999293498,ΠΥΡΑΣΦΑΛΕΙΕΣ ΒΙΑΤΕΚ ΕΛΛΑΣ  ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,2728.0,44000000-0,1413
Ψ7ΘΛ4690Β6-ΡΘΧ,2021-10-06,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ,801017983,Ε  ΡΑΦΤΟΠΟΥΛΟΥ ΕΕ,1847.55,33141700-7,1313
6ΜΕ54690Β6-5ΔΨ,2021-09-30,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΚΑΕ 1311,095167018,ΛΙΝΤΕ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ  ΕΤΑΙΡΕΙΑ  ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,35340.0,09100000-0,
ΨΝ7Π4690Β6-ΦΛΔ,2021-09-29,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΚΑΕ 1311,095167018,ΛΙΝΤΕ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ  ΕΤΑΙΡΕΙΑ  ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,620.0,24111500-0,1311
