ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
Ψ2ΟΔ46907Ρ-Β16,2021-12-21,"ΕΙΔΙΚΗ ΑΠΟΖΗΜΙΩΣΗ 20,00 ΓΙΑ ΤΑ ΕΜΒΟΛΙΑΣΤΙΚΑ ΚΕΝΤΡΑ: ΝΟΕΜΒΡΙΟΥ 2021",,,,no sponsor block
ΨΕΧ346907Ρ-ΖΒΓ,2021-12-21,"ΕΙΔΙΚΗ ΑΠΟΖΗΜΙΩΣΗ 20,00 ΓΙΑ ΤΑ ΕΜΒΟΛΙΑΣΤΙΚΑ ΚΕΝΤΡΑ: ΝΟΕΜΒΡΙΟΥ 2021",,,,no sponsor block
68Ω446907Ρ-Ο3Ι,2021-12-21,"ΕΙΔΙΚΗ ΑΠΟΖΗΜΙΩΣΗ 20,00 ΓΙΑ ΤΑ ΕΜΒΟΛΙΑΣΤΙΚΑ ΚΕΝΤΡΑ: ΝΟΕΜΒΡΙΟΥ 2021",,,,no sponsor block
Ψ22Ο46907Ρ-ΖΜΧ,2021-12-21,"ΕΙΔΙΚΗ ΑΠΟΖΗΜΙΩΣΗ 20,00 ΓΙΑ ΤΑ ΕΜΒΟΛΙΑΣΤΙΚΑ ΚΕΝΤΡΑ: ΝΟΕΜΒΡΙΟΥ 2021",,,,no sponsor block
ΩΘ8Τ46907Ρ-ΜΒ1,2021-12-20,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ (ΕΜΒΟΛΙΑΣΤΙΚΟ): ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΑΖΞ46907Ρ-Δ5Ξ,2021-12-20,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ (ΕΜΒΟΛΙΑΣΤΙΚΟ): ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΤΔ646907Ρ-9ΔΒ,2021-12-20,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ (ΕΜΒΟΛΙΑΣΤΙΚΟ): ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΥΞΚ46907Ρ-ΩΝΕ,2021-12-20,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ (ΕΜΒΟΛΙΑΣΤΙΚΟ): ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΤΞΨ46907Ρ-ΓΦΚ,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
Ψ5ΗΝ46907Ρ-ΖΓ0,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΜΑΪΟΥ 2021,,,,no sponsor block
ΨΛΣΤ46907Ρ-Α71,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΜΑΪΟΥ 2021,,,,no sponsor block
6ΥΦΒ46907Ρ-0ΛΧ,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΜΑΪΟΥ 2021,,,,no sponsor block
69Α846907Ρ-6Φ5,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΜΑΪΟΥ 2021,,,,no sponsor block
69Ρ846907Ρ-ΘΟΦ,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΜΑΪΟΥ 2021,,,,no sponsor block
Ω5ΝΘ46907Ρ-ΔΡΣ,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
ΩΗΟ246907Ρ-ΣΤΖ,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
94ΨΖ46907Ρ-Η9Β,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
6ΣΚΩ46907Ρ-ΝΡΤ,2021-12-15,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ: ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
ΨΠΦΤ46907Ρ-ΧΓΒ,2021-12-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΘΥ546907Ρ-57Χ,2021-12-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΠΣΥ46907Ρ-ΘΦΒ,2021-12-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΝΟΕΜΒΡΙΟΥ 2021 - ΦΟΡΟΣ,,,,no sponsor block
6Ξ8646907Ρ-ΞΜΧ,2021-12-15,ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΟΚΤΩΒΡΙΟΥ 2021 - ΦΟΡΟΣ,,,,no sponsor block
Ψ0ΡΓ46907Ρ-ΕΔΧ,2021-12-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΣΞ346907Ρ-Ε43,2021-12-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΞΟ246907Ρ-ΘΝΠ,2021-12-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΟΚΤΩΒΡΙΟΥ 2021 - ΦΟΡΟΣ,,,,no sponsor block
ΨΜΞΝ46907Ρ-44Θ,2021-12-07,ΠΡΟΚΑΤΑΒΟΛΗ ΠΑΓΙΑΣ: Β΄ΕΞΑΜΗΝΟ 2021,,,,no sponsor block
9Σ2Ζ46907Ρ-548,2021-12-07,ΕΙΔΙΚΟ ΤΕΛΟΣ ΥΠΕΡ ΕΚΑΠΥ ΝΠΔΔ ΓΙΑ ΣΥΜΒΑΣΕΙΣ ΣΥΜΦΩΝΙΑΣ ΠΛΑΙΣΙΟ,,,,no sponsor block
ΨΡΙ146907Ρ-356,2021-12-06,2020ΕΠ00510051  5070507/3/ΠΔΕ - ΕΣΠΑ - Χ.Ε 1542/ΜΙΣΘΟΔΟΣΙΑ ΝΟΕΜΒΡΙΟΥ 2021 COVID19,,,,no sponsor block
6Υ0Σ46907Ρ-ΗΞ7,2021-12-06,2020ΕΠ00510051  5070507/3/ΠΔΕ - ΕΣΠΑ - Χ.Ε 1597/ΕΦΗΜΕΡΙΕΣ ΝΟΕΜΒΡΙΟΥ 2021 COVID19,,,,no sponsor block
ΨΘΕΖ46907Ρ-ΔΦΘ,2021-12-06,2020ΕΠ00510051  5070507/3/ΠΔΕ - ΕΣΠΑ - Χ.Ε 1596/ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021 COVID19,,,,no sponsor block
9Κ6346907Ρ-33Η,2021-12-06,2020ΕΠ00510051  5070507/3/ΠΔΕ - ΕΣΠΑ - Χ.Ε 1541/ΜΙΣΘΟΔΟΣΙΑΣ ΝΟΕΜΒΡΙΟΥ 2021 COVID19,,,,no sponsor block
ΨΟΟΔ46907Ρ-Β9Τ,2021-12-06,2020ΕΠ00510051  5070507/3/ΠΔΕ - ΕΣΠΑ -  Χ.Ε. 1519 / ΑΦΟΡΑ ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ : ΟΚΤΩΒΡΙΟΥ 2021 COVID19,,,,no sponsor block
684246907Ρ-Ο7Λ,2021-12-06,2020ΕΠ00510051  5070507/3/ΠΔΕ - ΕΣΠΑ -  Χ.Ε. 1518 / ΑΦΟΡΑ ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021 COVID19,,,,no sponsor block
6ΥΧ846907Ρ-ΟΥΩ,2021-12-03,ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
63ΟΗ46907Ρ-Π32,2021-12-03,ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΝΥΕ46907Ρ-Δ7Δ,2021-12-03,ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
910Κ46907Ρ-52Μ,2021-12-03,ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΧ2446907Ρ-ΚΩ8,2021-12-03,ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΚΖΦ46907Ρ-ΔΜΤ,2021-12-03,ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΑΔΡ46907Ρ-Ξ6Ι,2021-12-03,2020ΕΠ00510051  5070507/3/ ΕΦΗΜΕΡΙΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Θ3Γ46907Ρ-ΚΡΥ,2021-12-03,2020ΕΠ00510051 5070507/3/ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΦΖΖ46907Ρ-Μ2Ψ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΘΚ046907Ρ-51Σ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΙΘΑ46907Ρ-ΦΥΩ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΛ5Μ46907Ρ-ΙΕΑ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9Φ1Ε46907Ρ-ΩΕ7,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω13Ψ46907Ρ-8Β5,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΩΝΩ46907Ρ-1ΩΖ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Κ3Β46907Ρ-Χ52,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΓΝΑ46907Ρ-ΞΩ3,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΠΑΦ46907Ρ-Ρ2Υ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9Ξ2Μ46907Ρ-ΑΡ3,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΙΣΠ46907Ρ-30Φ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΜΝΘ46907Ρ-ΟΒ2,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΠ2Β46907Ρ-ΘΘΝ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΦΘΕ46907Ρ-Β3Λ,2021-12-01,ΚΡΑΤΗΣΕΙΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΛΡ846907Ρ-ΜΚΞ,2021-12-01,ΚΡΑΤΗΣΕΙΣ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
640Δ46907Ρ-Θ36,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ4Α246907Ρ-6Ψ8,2021-11-29,ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΑΥΓΟΥΣΤΟΣ 2021,,,,no sponsor block
ΨΟΘ846907Ρ-3ΥΣ,2021-11-29,ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΑΥΓΟΥΣΤΟΣ 2021,,,,no sponsor block
ΩΣ5Ψ46907Ρ-ΕΒΑ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ4ΠΚ46907Ρ-Χ4Ω,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
69Τ046907Ρ-Θ7Γ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΜ8Δ46907Ρ-ΙΧΝ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΙΓ746907Ρ-Ω6Τ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Τ7446907Ρ-ΚΣΜ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω52546907Ρ-ΡΧΥ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω3ΕΠ46907Ρ-ΓΚ3,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Ο5Ο46907Ρ-Ι45,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΤ8246907Ρ-ΨΒΡ,2021-11-29,ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΘ2Ε46907Ρ-ΧΛΨ,2021-11-29,2020ΕΠ00510051 5070507/3/ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ9ΖΒ46907Ρ-02Β,2021-11-29,2020ΕΠ00510051  5070507/3/ ΜΙΣΘΟΔΟΣΙΑ: ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
60ΒΚ46907Ρ-91Ω,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΝΖ046907Ρ-ΨΔΔ,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ω3ΛΔ46907Ρ-ΖΚ3,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
9ΡΨΜ46907Ρ-ΩΧΛ,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ5ΓΦ46907Ρ-Θ35,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6Ζ0Γ46907Ρ-Χ7Π,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
9Θ6Σ46907Ρ-Υ5Ω,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΟΜΥ46907Ρ-ΩΨ0,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΚΦΒ46907Ρ-ΛΟΘ,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
9ΥΥ146907Ρ-ΧΒΠ,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΚΧΦ46907Ρ-ΒΧΗ,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ω56Γ46907Ρ-Π90,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
651Υ46907Ρ-0Α3,2021-11-25,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
99ΙΩ46907Ρ-36Η,2021-11-25,ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ω5Λ146907Ρ-ΣΝΡ,2021-11-25,ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΗΖΕ46907Ρ-Ζ2Η,2021-11-25,ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
99ΗΔ46907Ρ-ΛΑΓ,2021-11-25,ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΤ9Χ46907Ρ-ΜΣ2,2021-11-25,ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
627Ω46907Ρ-ΟΦΙ,2021-11-25,ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ8ΦΖ46907Ρ-ΔΔ2,2021-11-25,2020ΕΠ00510051  5070507/3/ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ7Θ146907Ρ-Θ5Φ,2021-11-25,2020ΕΠ00510051 5070507/3/ ΕΦΗΜΕΡΙΕΣ: ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΓΡ346907Ρ-7ΥΨ,2021-11-22,ΚΡΑΤΗΣΕΙΣ ΜΙΣΘΟΔΟΣΙΑΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΨΠΖ46907Ρ-ΛΒΠ,2021-11-22,ΕΠΙΣΤΡΟΦΗ ΑΔΙΑΘΕΤΟΥ ΕΠΙΧΟΡΗΓΗΣΗΣ ΕΦΗΜΕΡΙΩΝ ΕΤΟΥΣ 2020,,,,no sponsor block
62Χ546907Ρ-ΓΝΑ,2021-11-15,ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΧΖΝ46907Ρ-Ζ0Φ,2021-11-15,ΣΥΜΠΛΗΡΩΜΑΤΙΚΕΣ ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021 - ΦΟΡΟΣ,,,,no sponsor block
6ΟΘΑ46907Ρ-ΗΙ9,2021-11-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΕΨΣ46907Ρ-ΣΦΞ,2021-11-15,ΑΣΦΑΛΙΣΤΙΚΕΣ ΕΙΣΦΟΡΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021 - ΦΟΡΟΣ,,,,no sponsor block
ΩΑΞ146907Ρ-ΟΦ2,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΔΒΡ46907Ρ-6ΡΖ,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΡΧΓ46907Ρ-ΡΕ6,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΑΜ346907Ρ-ΗΥΖ,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΤΤΖ46907Ρ-ΖΣ6,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΡΚ146907Ρ-0ΦΔ,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΗΞΓ46907Ρ-92Ρ,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΔΨΘ46907Ρ-6ΡΧ,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ72Γ46907Ρ-Ι3Ν,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
908Τ46907Ρ-ΠΟΜ,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω3ΟΞ46907Ρ-Ι4Ν,2021-11-04,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ: ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
