ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
680Θ4690ΒΜ-Π5Ρ,2021-12-17,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΝΚ24690ΒΜ-Δ12,2021-12-17,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω8Χ14690ΒΜ-ΩΣΞ,2021-12-17,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
97ΚΓ4690ΒΜ-ΝΟ4,2021-12-16,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
60ΞΞ4690ΒΜ-8ΔΓ,2021-12-16,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω0ΨΛ4690ΒΜ-ΣΗΘ,2021-12-16,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΗΙΞ4690ΒΜ-ΤΞΟ,2021-12-16,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Ρ8Ρ4690ΒΜ-ΙΝ5,2021-12-16,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ2784690ΒΜ-74Ω,2021-12-16,"ΑΠΟΖΗΜΙΩΣΗ ΚΑΝ.ΑΔΕΙΑΣ 2020,2021.",,,,no sponsor block
6ΠΥ54690ΒΜ-ΧΡ4,2021-12-16,"ΑΠΟΖΗΜΙΩΣΗ ΚΑΝ.ΑΔΕΙΑΣ 2019,2020,2021.",,,,no sponsor block
ΨΒΠΞ4690ΒΜ-Θ9Ζ,2021-12-16,"ΑΠΟΖΗΜΙΩΣΗ ΚΑΝΟΝΙΚΗΣ ΑΔΕΙΑΣ 2020,2021.",,,,no sponsor block
ΩΙ6Ξ4690ΒΜ-8ΘΘ,2021-12-08,ΕΠΙΣΤΡΟΦΗ ΥΠΟΛΟΙΠΟΥ ΠΟΣΟΥ ΕΦΗΜΕΡΙΩΝ ΚΑΙ ΠΡΟΣΘΕΤΩΝ ΑΜΟΙΒΩΝ ΟΙΚ.ΕΤΟΥΣ 2020.,,,,no sponsor block
Ψ33Τ4690ΒΜ-2Ν9,2021-12-06,ΚΡΑΤΗΣΕΙΣ ΩΦΕΛΟΥΜΕΝΩΝ ΟΑΕΔ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
64Ζ54690ΒΜ-8ΔΚ,2021-12-06,ΚΡΑΤΗΣΕΙΣ ΩΦΕΛΟΥΜΕΝΩΝ ΟΑΕΔ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΡΤ24690ΒΜ-ΕΕ0,2021-12-06,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
941Ζ4690ΒΜ-ΧΘΡ,2021-12-06,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΧΒ24690ΒΜ-ΛΕ2,2021-12-06,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
620Γ4690ΒΜ-Ζ0Γ,2021-12-06,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
67ΜΑ4690ΒΜ-ΩΡΜ,2021-12-03,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΘ884690ΒΜ-Τ2Δ,2021-12-03,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ6874690ΒΜ-3ΝΘ,2021-12-03,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΡΨ84690ΒΜ-ΙΤΕ,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
64ΜΓ4690ΒΜ-ΔΑΓ,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
69ΘΖ4690ΒΜ-Ψ7Η,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
63ΤΦ4690ΒΜ-ΦΙΨ,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
656Ι4690ΒΜ-ΔΡΥ,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
9ΨΡ44690ΒΜ-ΣΥΓ,2021-12-03,ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ω59Γ4690ΒΜ-ΘΓ3,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΚΑΙ ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΧΤΙ4690ΒΜ-ΤΥΣ,2021-12-03,ΕΞΑΙΡΕΣΙΜΑ ΚΑΙ ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΟΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΜ7Β4690ΒΜ-ΓΧΔ,2021-12-03,ΕΦΗΜΕΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
99ΖΡ4690ΒΜ-0ΛΗ,2021-12-03,ΕΦΗΜΕΡΙΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
620Α4690ΒΜ-9Μ5,2021-12-03,ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ7004690ΒΜ-ΘΥΕ,2021-12-03,ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ω8ΑΞ4690ΒΜ-3Κ4,2021-12-03,ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΞΦΩ4690ΒΜ-ΙΤΟ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
64ΒΥ4690ΒΜ-ΨΦΡ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
6ΩΘΟ4690ΒΜ-ΥΑΡ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
6Σ8Υ4690ΒΜ-Ι7Μ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
6ΝΝ54690ΒΜ-3Ξ5,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
6ΖΡΒ4690ΒΜ-Σ9Ρ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
Ψ7ΤΑ4690ΒΜ-Χ2Τ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
Ω1ΩΗ4690ΒΜ-ΘΣΙ,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
ΨΑ6Κ4690ΒΜ-Ξ84,2021-12-03,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
ΨΞ2Α4690ΒΜ-1ΧΩ,2021-12-02,ΚΡΑΤΗΣΕΙΣ ΑΜΙΣΘΙ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021 (ΝΕΟΙ),,,,no sponsor block
ΨΥ2Π4690ΒΜ-3Λ4,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΜΙ84690ΒΜ-ΧΔ3,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΑΥΔ4690ΒΜ-ΝΜΠ,2021-12-02,ΚΡΑΤΗΣΕΙΣ ΑΜΙΣΘΙ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΤ2Δ4690ΒΜ-ΔΧΣ,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΣ8Τ4690ΒΜ-8ΝΑ,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΧ1Φ4690ΒΜ-ΑΛΖ,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΙΥΙ4690ΒΜ-Κ44,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ5ΚΩ4690ΒΜ-ΒΧΞ,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
69184690ΒΜ-ΔΑ2,2021-12-02,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω82Κ4690ΒΜ-9ΦΧ,2021-12-01,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
9ΒΖ44690ΒΜ-ΑΑΤ,2021-12-01,ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ9Κ14690ΒΜ-Φ1Β,2021-11-26,ΕΠΙΣΤΡΟΦΗ ΑΔΙΑΘΕΤΟΥ ΠΟΣΟΥ ΣΑΕ 2020ΣΕ09100000 (ΕΝΙΣΧΥΣΗ ΜΟΝΑΔΩΝ ΥΓΕΙΑΣ ΜΕ ΕΠΙΚΟΥΡΙΚΟ.....ΛΟΓΩ COVID-19),,,,no sponsor block
Ψ32Ι4690ΒΜ-0ΓΜ,2021-11-15,ΠΡΟΜΗΘΕΙΑ ΕΙΔΩΝ ΣΥΝ/ΣΗΣ ΚΑΙ ΕΠΙΣΚΕΥΗ ΜΗΧ/ΤΩΝ.(03.3663),094422651,ΘΕΡΜΟΣΩΛ ΑΤΜΟΛΕΒΗΤΕΣ Α.Ε.,0.00,no amount
66Υ24690ΒΜ-3Η5,2021-11-15,ΑΠΟΔΟΣΗ ΦΟΡΟΥ ΑΠΟ ΧΕΠ ΝΕΟΧΩΡΙΤΗ ΑΘ.(ΓΡΑΜΜ.ΕΙΣΠΡΑΞΗΣ 452/2021)ΚΗΙ 1338,,,,no sponsor block
64Π94690ΒΜ-907,2021-11-16,ΚΡΑΤΗΣΕΙΣ ΟΦΕΛΟΥΜΕΝΩΝ ΟΑΕΔ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΒΦΨ4690ΒΜ-6ΞΦ,2021-11-16,ΚΡΑΤΗΣΕΙΣ ΩΦΕΛΟΥΜΕΝΩΝ ΟΑΕΔ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΦ7Μ4690ΒΜ-2ΓΖ,2021-11-02,ΑΠΟΔΟΧΕΣ ΣΕΠΤΕΜΒΡΙΟΥ -ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΨΤ84690ΒΜ-89Λ,2021-11-02,ΚΡΑΤΗΣΕΙΣ ΑΜΙΣΘΙ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΕΝΝ4690ΒΜ-ΥΚΡ,2021-11-02,ΚΡΑΤΗΣΕΙΣ ΑΜΙΣΘΙ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021(ΝΕΟΙ),,,,no sponsor block
6ΤΞΖ4690ΒΜ-ΞΛΨ,2021-11-02,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
Ψ10Μ4690ΒΜ-Γ53,2021-11-02,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
ΨΠ6Θ4690ΒΜ-ΗΙΟ,2021-11-02,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
Ψ9Π34690ΒΜ-ΠΔ7,2021-11-02,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
ΨΛΧ84690ΒΜ-Ε59,2021-11-02,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
ΩΓ7Ψ4690ΒΜ-ΔΘΑ,2021-11-02,ΠΡΟΣΘΕΤΕΣ ΕΦΗΜΕΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
6ΒΕΧ4690ΒΜ-5Ν5,2021-11-02,ΕΞΑΙΡΕΣΙΜΑ ΚΑΙ ΥΠΕΡΩΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΕΙΗ4690ΒΜ-ΚΛΠ,2021-11-02,ΕΞΑΙΡΕΣΙΜΑ ΚΑΙ ΥΠΕΡΩΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω07Ι4690ΒΜ-4ΨΥ,2021-11-02,ΕΦΗΜΕΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΙΗ64690ΒΜ-Β7Σ,2021-11-02,ΕΦΗΜΕΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
68Ι04690ΒΜ-ΧΨΗ,2021-11-02,ΕΦΗΜΕΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΣΞ24690ΒΜ-ΦΜΟ,2021-11-02,ΕΦΗΜΕΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΨ8Χ4690ΒΜ-73Ε,2021-11-02,ΕΦΗΜΕΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Β844690ΒΜ-8Ν1,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΘΖ34690ΒΜ-8Δ3,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΑΝΑΔΡΟΜΙΚΑ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
Ω5ΜΒ4690ΒΜ-Ο9Β,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ6ΝΙ4690ΒΜ-6ΣΗ,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
64ΠΣ4690ΒΜ-ΤΞ0,2021-11-02,ΕΞΑΙΡΕΣΙΜΑ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΠΨΙ4690ΒΜ-7ΘΞ,2021-11-02,ΕΞΑΙΡΕΣΙΜΑ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΓ2Σ4690ΒΜ-ΜΔΓ,2021-11-02,ΕΞΑΙΡΕΣΙΜΑ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΟΓΨ4690ΒΜ-ΝΜ6,2021-11-02,ΕΞΑΙΡΕΣΙΜΑ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΒΑΣ4690ΒΜ-0ΗΣ,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
Ω22Λ4690ΒΜ-ΛΔ4,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
ΩΘ2Ρ4690ΒΜ-ΤΡΒ,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΑΥΓΟΥΣΤΟΥ 2021,,,,no sponsor block
677Ν4690ΒΜ-1ΘΜ,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
6ΘΠΦ4690ΒΜ-5ΕΧ,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
6Λ0Ζ4690ΒΜ-ΖΟΤ,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2021,,,,no sponsor block
6Δ5Ξ4690ΒΜ-ΛΒ7,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΙΟΥΝΙΟΥ 2021,,,,no sponsor block
6ΦΔΣ4690ΒΜ-ΞΒ4,2021-11-02,ΥΠΕΡΩΡΙΕΣ ΜΑΙΟΥ 2021,,,,no sponsor block
ΩΑΩΓ4690ΒΜ-6Ρ6,2021-11-02,ΑΠΟΔΟΧΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ω8ΞΒ4690ΒΜ-ΙΒΙ,2021-11-02,ΑΠΟΔΟΧΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΧΑ14690ΒΜ-ΞΙΣ,2021-11-02,ΑΠΟΔΟΧΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΖΣΒ4690ΒΜ-ΦΛΜ,2021-11-02,ΑΠΟΔΟΧΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6Σ8Χ4690ΒΜ-Ω0Ψ,2021-11-02,ΑΠΟΔΟΧΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΤΧ84690ΒΜ-19Ψ,2021-11-02,ΑΠΟΔΟΧΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΩΛΨ4690ΒΜ-77Γ,2021-11-02,ΑΠΟΔΟΧΕΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
69ΤΓ4690ΒΜ-8ΔΦ,2021-11-01,ΕΞΑΙΡΕΣΙΜΑ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Γ1Ρ4690ΒΜ-ΤΛ0,2021-11-01,ΑΠΟΔΟΧΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ3ΞΜ4690ΒΜ-ΤΒΧ,2021-10-11,ΧΕ-1939,095114191,ΒΟΚΑΤΕ ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ,-958.30,negative amount
ΨΗ794690ΒΜ-ΠΝΓ,2021-10-08,ΧΕ-1934,,,,no sponsor block
6ΣΟΒ4690ΒΜ-Ξ9Γ,2021-10-08,ΧΕ-1933,,,,no sponsor block
ΩΞ744690ΒΜ-1ΗΤ,2021-10-08,ΧΕ-1932,,,,no sponsor block
6ΟΤ44690ΒΜ-6Ω8,2021-10-08,ΧΕ-1931,,,,no sponsor block
ΩΝΟ04690ΒΜ-ΙΒΛ,2021-10-06,ΧΕ-1883,,,,no sponsor block
ΩΣ5Μ4690ΒΜ-1Ο3,2021-10-06,ΧΕ-1882,,,,no sponsor block
Ψ6ΝΚ4690ΒΜ-1Α8,2021-10-06,ΧΕ-1881,,,,no sponsor block
691Χ4690ΒΜ-2ΒΒ,2021-10-06,ΧΕ-1880,,,,no sponsor block
6Φ9Ν4690ΒΜ-Π5Μ,2021-10-06,ΧΕ-1879,,,,no sponsor block
ΨΣ3Μ4690ΒΜ-ΕΔ8,2021-10-06,ΧΕ-1877,,,,no sponsor block
69684690ΒΜ-Λ4Ι,2021-10-06,ΧΕ-1876,,,,no sponsor block
ΩΑΨ74690ΒΜ-ΞΚΨ,2021-10-06,ΧΕ-1875,,,,no sponsor block
Ω1284690ΒΜ-35Φ,2021-10-06,ΧΕ-1874,,,,no sponsor block
ΩΓ8Ξ4690ΒΜ-ΣΦ5,2021-10-06,ΧΕ-1873,,,,no sponsor block
6ΤΘΟ4690ΒΜ-ΣΨΓ,2021-10-06,ΧΕ-1872,,,,no sponsor block
Ω5Σ04690ΒΜ-ΓΚΘ,2021-10-06,ΧΕ-1871,,,,no sponsor block
ΨΙΧΕ4690ΒΜ-ΟΦΕ,2021-10-06,ΧΕ-1870,,,,no sponsor block
ΨΩΔΨ4690ΒΜ-8ΣΜ,2021-10-06,ΧΕ-1869,,,,no sponsor block
ΩΧ0Ο4690ΒΜ-5ΙΨ,2021-10-06,ΧΕ-1868,,,,no sponsor block
6Ν134690ΒΜ-ΝΣΥ,2021-10-06,ΧΕ-1867,,,,no sponsor block
6Θ6Θ4690ΒΜ-ΡΨΨ,2021-10-06,ΧΕ-1866,,,,no sponsor block
ΨΠΤΥ4690ΒΜ-ΥΝ5,2021-10-06,ΧΕ-1865,,,,no sponsor block
ΩΘΟΔ4690ΒΜ-5ΘΦ,2021-10-06,ΧΕ-1864,,,,no sponsor block
ΨΩ544690ΒΜ-ΒΓ5,2021-10-06,ΧΕ-1863,,,,no sponsor block
Ψ53Ξ4690ΒΜ-ΛΧΚ,2021-10-06,ΧΕ-1862,,,,no sponsor block
64Θ64690ΒΜ-Ξ0Ο,2021-10-06,ΧΕ-1861,,,,no sponsor block
ΨΦΖΘ4690ΒΜ-Β06,2021-10-06,ΧΕ-1860,,,,no sponsor block
67ΖΦ4690ΒΜ-ΤΛΔ,2021-10-05,ΧΕ-1844,,,,no sponsor block
65854690ΒΜ-ΛΜ2,2021-10-05,ΧΕ-1843,,,,no sponsor block
ΨΣΘΑ4690ΒΜ-4ΜΠ,2021-10-04,ΧΕ-1841,,,,no sponsor block
Ω52Η4690ΒΜ-8Ν2,2021-10-04,ΧΕ-1840,,,,no sponsor block
99724690ΒΜ-ΓΟΩ,2021-10-04,ΧΕ-1839,,,,no sponsor block
ΨΩΠ94690ΒΜ-ΓΒΡ,2021-10-04,ΧΕ-1838,,,,no sponsor block
ΨΟΓ04690ΒΜ-ΙΑ7,2021-10-04,ΧΕ-1837,,,,no sponsor block
6ΞΠ64690ΒΜ-Η4Π,2021-10-04,ΧΕ-1836,,,,no sponsor block
6ΩΒ44690ΒΜ-ΕΔΟ,2021-10-04,ΧΕ-1835,,,,no sponsor block
ΨΘΡΥ4690ΒΜ-ΥΡ3,2021-09-15,ΧΕ-1631,800500360,ΜΕΝΤΙΠΛΑΤ ΕΠΕ,0.00,no amount
ΨΚΘΓ4690ΒΜ-ΦΑΛ,2021-09-08,ΧΕ-1611,,,,no sponsor block
ΩΖΝΕ4690ΒΜ-1ΡΖ,2021-09-08,ΧΕ-1610,,,,no sponsor block
94ΥΞ4690ΒΜ-Θ7Ο,2021-09-06,ΧΕ-1578,,,,no sponsor block
6Τ9Ξ4690ΒΜ-ΣΘΨ,2021-09-06,ΧΕ-1577,,,,no sponsor block
