ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
635Υ4690ΒΧ-ΜΔΓ,2021-09-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1151-20/09/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,135966.56,self-referential (payroll/EFKA/FMY remittance)
9ΟΞΥ4690ΒΧ-ΕΤΔ,2021-09-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 698-20/09/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,3817.40,self-referential (payroll/EFKA/FMY remittance)
ΩΘΔ24690ΒΧ-36Θ,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 685-02/09/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,66312.91,self-referential (payroll/EFKA/FMY remittance)
6ΥΤΡ4690ΒΧ-ΘΓΤ,2021-08-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 671-20/08/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,4211.48,self-referential (payroll/EFKA/FMY remittance)
Ψ3Ο04690ΒΧ-ΧΑΝ,2021-08-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 670-20/08/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,3875.95,self-referential (payroll/EFKA/FMY remittance)
ΨΓΧ64690ΒΧ-5Δ0,2022-05-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 671-19/05/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1294.38,self-referential (payroll/EFKA/FMY remittance)
ΨΧ9Γ4690ΒΧ-ΔΒΣ,2022-05-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 672-18/05/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,3895.64,self-referential (payroll/EFKA/FMY remittance)
6ΓΑΠ4690ΒΧ-67Η,2022-05-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 447-29/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,58001.54,self-referential (payroll/EFKA/FMY remittance)
6ΙΧ44690ΒΧ-ΓΕΒ,2022-04-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 341-19/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1306.75,self-referential (payroll/EFKA/FMY remittance)
ΨΘΕΑ4690ΒΧ-Δ8Ω,2022-04-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 298-18/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,4191.56,self-referential (payroll/EFKA/FMY remittance)
ΨΨ4Γ4690ΒΧ-ΛΦΛ,2022-04-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 219-13/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1304.87,self-referential (payroll/EFKA/FMY remittance)
66884690ΒΧ-Ι4Λ,2022-04-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 220-13/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,3751.80,self-referential (payroll/EFKA/FMY remittance)
Ψ4Φ34690ΒΧ-ΔΣΘ,2022-04-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 199-05/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1300.40,self-referential (payroll/EFKA/FMY remittance)
6Π5Χ4690ΒΧ-Χ0Ω,2022-04-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 200-05/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,4623.54,self-referential (payroll/EFKA/FMY remittance)
9ΡΑΠ4690ΒΧ-ΟΒΚ,2022-04-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 167-01/04/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,58042.14,self-referential (payroll/EFKA/FMY remittance)
6ΕΖΧ4690ΒΧ-ΟΟΕ,2022-03-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 52-16/03/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,4729.19,self-referential (payroll/EFKA/FMY remittance)
948Τ4690ΒΧ-Η06,2022-03-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51-16/03/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1302.51,self-referential (payroll/EFKA/FMY remittance)
ΨΙΠΝ4690ΒΧ-ΡΘΙ,2022-03-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 30-04/03/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,57234.07,self-referential (payroll/EFKA/FMY remittance)
ΨΚΜΚ4690ΒΧ-ΤΦΘ,2022-02-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 8-04/02/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,55785.90,self-referential (payroll/EFKA/FMY remittance)
6ΙΙΕ4690ΒΧ-0ΓΕ,2021-12-29,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1302-29/12/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,56698.23,self-referential (payroll/EFKA/FMY remittance)
ΨΩΡΤ4690ΒΧ-ΤΨΡ,2021-12-29,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1679-29/12/2021,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,66992.15,self-referential (payroll/EFKA/FMY remittance)
ΨΘ5Β4690ΒΧ-ΞΗΜ,2022-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1400-19/10/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1299.68,self-referential (payroll/EFKA/FMY remittance)
9Ε9Θ4690ΒΧ-ΜΙΧ,2022-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1385-13/10/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,5882.89,self-referential (payroll/EFKA/FMY remittance)
ΨΤ0Μ4690ΒΧ-825,2022-10-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1352-03/10/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,96651.58,self-referential (payroll/EFKA/FMY remittance)
62ΛΜ4690ΒΧ-ΠΨΛ,2022-09-27,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1104-27/09/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,37565.25,self-referential (payroll/EFKA/FMY remittance)
Ψ6ΛΧ4690ΒΧ-ΑΥ8,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1318-16/09/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,6834.02,self-referential (payroll/EFKA/FMY remittance)
6ΠΚ14690ΒΧ-8ΗΦ,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1317-16/09/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1293.31,self-referential (payroll/EFKA/FMY remittance)
ΨΔΗΕ4690ΒΧ-Β56,2022-09-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1263-06/09/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,6842.71,self-referential (payroll/EFKA/FMY remittance)
6Ε674690ΒΧ-ΥΓΟ,2022-09-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1262-06/09/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1288.40,self-referential (payroll/EFKA/FMY remittance)
Ψ1ΡΟ4690ΒΧ-ΓΞΖ,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1250-02/09/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,99357.66,self-referential (payroll/EFKA/FMY remittance)
Ψ6Ν44690ΒΧ-ΛΗ4,2022-08-09,ΑΠΟΦΑΣΗ ΕΓΚΡΙΣΗΣ ΔΑΠΑΝΗΣ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑΣ ΓΙΑ ΣΥΝΤΗΡΗΣΗ- ΥΠΟΣΤΗΡΙΞΗ ΚΕΝΤΡΙΚΟΥ ΣΥΣΤΗΜΑΤΟΣ ΕΛΕΓΧΟΥ,,,1488.00,anonymous sponsor (empty sponsorAFMName)
ΨΓΧΞ4690ΒΧ-ΡΡΛ,2022-08-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1021-28/07/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,108591.06,self-referential (payroll/EFKA/FMY remittance)
6ΥΑΨ4690ΒΧ-Τ4Ο,2022-07-14,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 963-14/07/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,4042.38,self-referential (payroll/EFKA/FMY remittance)
9ΟΡΧ4690ΒΧ-ΨΞ2,2022-07-14,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 962-14/07/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1282.97,self-referential (payroll/EFKA/FMY remittance)
6Φ794690ΒΧ-2ΗΑ,2022-06-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 846-30/06/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,56833.87,self-referential (payroll/EFKA/FMY remittance)
ΨΗ954690ΒΧ-Μ1Α,2022-06-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 818-17/06/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1306.75,self-referential (payroll/EFKA/FMY remittance)
ΩΝΡ44690ΒΧ-2ΣΣ,2022-06-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 819-17/06/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,4646.61,self-referential (payroll/EFKA/FMY remittance)
ΨΘΦΗ4690ΒΧ-ΓΓΘ,2022-06-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 712-03/06/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,60614.82,self-referential (payroll/EFKA/FMY remittance)
61ΓΓ4690ΒΧ-ΑΛΕ,2023-03-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 218-16/03/2023,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1284.16,self-referential (payroll/EFKA/FMY remittance)
60Τ24690ΒΧ-Φ2Υ,2023-03-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 217-16/03/2023,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,14362.18,self-referential (payroll/EFKA/FMY remittance)
ΨΞΛΧ4690ΒΧ-1Φ4,2022-12-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1929-30/12/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,97526.67,self-referential (payroll/EFKA/FMY remittance)
9ΛΠΤ4690ΒΧ-ΟΟΜ,2022-12-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1523-21/12/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,56224.91,self-referential (payroll/EFKA/FMY remittance)
64ΓΛ4690ΒΧ-3Κ3,2022-12-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1868-15/12/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1306.75,self-referential (payroll/EFKA/FMY remittance)
Ψ5Θ34690ΒΧ-ΚΣΡ,2022-12-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1869-15/12/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,5926.11,self-referential (payroll/EFKA/FMY remittance)
Ψ07Ρ4690ΒΧ-ΝΝ2,2022-12-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1842-12/12/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,1298.04,self-referential (payroll/EFKA/FMY remittance)
9ΩΗ84690ΒΧ-1ΒΔ,2022-12-14,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1843-14/12/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,6856.34,self-referential (payroll/EFKA/FMY remittance)
ΨΣΚΗ4690ΒΧ-0Ν7,2022-12-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1824-30/11/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,98621.79,self-referential (payroll/EFKA/FMY remittance)
Ψ5ΙΞ4690ΒΧ-ΒΜ5,2022-11-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1378-23/11/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,30146.79,self-referential (payroll/EFKA/FMY remittance)
69ΕΣ4690ΒΧ-3ΔΘ,2022-11-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1568-31/10/2022,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,96045.56,self-referential (payroll/EFKA/FMY remittance)
ΨΘ174690ΒΧ-Β6Ν,2023-08-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1167-01/08/2023,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,6477.91,self-referential (payroll/EFKA/FMY remittance)
ΨΨΠ24690ΒΧ-2ΜΖ,2023-04-25,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 647-25/04/2023,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,29981.96,self-referential (payroll/EFKA/FMY remittance)
ΨΕΡ04690ΒΧ-8ΔΨ,2024-01-12,Βεβαίωση Προϊσταμένης Οικ. Υπηρεσιών για πολυετή έγκριση ανάληψης υποχρέωσης έτους 2024,,,151768.80,anonymous sponsor (empty sponsorAFMName)
Ψ5ΝΦ4690ΒΧ-714,2024-05-14,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 980-14/05/2024,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,27600.40,self-referential (payroll/EFKA/FMY remittance)
6Τ9Ε4690ΒΧ-ΔΝ2,2024-05-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 910-01/05/2024,800184070,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΕΥΚΑΔΑΣ,27600.40,self-referential (payroll/EFKA/FMY remittance)
