ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΨΩΕΚ4690ΒΑ-Υ06,2021-11-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19435-01/11/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2570.81,self-referential (payroll/EFKA/FMY remittance)
Ψ1Ο74690ΒΑ-Ν4Ζ,2021-11-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19436-01/11/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,3461.40,self-referential (payroll/EFKA/FMY remittance)
99ΝΒ4690ΒΑ-ΞΚΦ,2021-10-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17771-01/10/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,53119.15,self-referential (payroll/EFKA/FMY remittance)
ΨΕΨΦ4690ΒΑ-Χ3Ζ,2021-10-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17770-01/10/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2564.56,self-referential (payroll/EFKA/FMY remittance)
ΩΤΝΙ4690ΒΑ-2ΛΓ,2021-10-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17769-01/10/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,7468.50,self-referential (payroll/EFKA/FMY remittance)
ΩΞΓΑ4690ΒΑ-ΑΗΖ,2021-10-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17768-01/10/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,55.52,self-referential (payroll/EFKA/FMY remittance)
6ΘΗ84690ΒΑ-ΦΜΨ,2021-10-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17767-01/10/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5971.46,self-referential (payroll/EFKA/FMY remittance)
Ψ5Σ74690ΒΑ-ΕΜΖ,2021-10-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17766-01/10/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,3186.21,self-referential (payroll/EFKA/FMY remittance)
6ΥΓΨ4690ΒΑ-ΚΦΑ,2021-09-29,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17532-29/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,11286.00,self-referential (payroll/EFKA/FMY remittance)
Ψ28Β4690ΒΑ-6ΗΔ,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15789-02/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,3004.06,self-referential (payroll/EFKA/FMY remittance)
6ΡΖΓ4690ΒΑ-Δ4Ι,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15787-02/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5562.56,self-referential (payroll/EFKA/FMY remittance)
ΨΠ5Ι4690ΒΑ-754,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15788-02/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,75.06,self-referential (payroll/EFKA/FMY remittance)
6ΗΖΓ4690ΒΑ-ΠΓΤ,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15786-02/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,12534.24,self-referential (payroll/EFKA/FMY remittance)
Ψ5Ι14690ΒΑ-Ε5Ο,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15785-02/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,58829.23,self-referential (payroll/EFKA/FMY remittance)
6ΟΥΧ4690ΒΑ-ΚΒ3,2021-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15784-02/09/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,934.34,self-referential (payroll/EFKA/FMY remittance)
ΩΖΚΕ4690ΒΑ-ΚΓΜ,2021-08-11,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 14125-11/08/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5512.32,self-referential (payroll/EFKA/FMY remittance)
67ΘΩ4690ΒΑ-1ΑΦ,2021-08-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13537-02/08/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,1967.86,self-referential (payroll/EFKA/FMY remittance)
6ΗΕΨ4690ΒΑ-ΗΧ9,2021-08-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13538-02/08/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,1147.98,self-referential (payroll/EFKA/FMY remittance)
Ψ55Μ4690ΒΑ-5Φ0,2021-08-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13519-02/08/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,273.53,self-referential (payroll/EFKA/FMY remittance)
ΨΟΟΥ4690ΒΑ-ΚΘΡ,2021-08-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13520-02/08/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,59528.27,self-referential (payroll/EFKA/FMY remittance)
61ΕΙ4690ΒΑ-Ζ4Η,2021-08-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13521-02/08/2021,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,12322.35,self-referential (payroll/EFKA/FMY remittance)
ΨΙΛΓ4690ΒΑ-ΙΡΩ,2022-05-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 7210-03/05/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5087.58,self-referential (payroll/EFKA/FMY remittance)
9ΞΑΣ4690ΒΑ-08Ρ,2022-05-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 7214-03/05/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,61227.02,self-referential (payroll/EFKA/FMY remittance)
Ω5ΑΖ4690ΒΑ-ΘΑ8,2022-05-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 7212-03/05/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2962.33,self-referential (payroll/EFKA/FMY remittance)
6ΕΘΝ4690ΒΑ-61Ω,2022-05-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 7213-03/05/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2593.34,self-referential (payroll/EFKA/FMY remittance)
6ΝΥΒ4690ΒΑ-Κ6Ω,2022-04-11,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5999-11/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,10405.17,self-referential (payroll/EFKA/FMY remittance)
ΨΞ5Η4690ΒΑ-ΥΞΒ,2022-04-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5488-04/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2696.80,self-referential (payroll/EFKA/FMY remittance)
ΩΝΟΣ4690ΒΑ-ΟΡ1,2022-04-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5487-04/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2391.04,self-referential (payroll/EFKA/FMY remittance)
6Φ7Ψ4690ΒΑ-3ΡΚ,2022-04-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5486-04/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,90.78,self-referential (payroll/EFKA/FMY remittance)
Ψ2024690ΒΑ-ΑΧΥ,2022-04-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5485-04/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,45.33,self-referential (payroll/EFKA/FMY remittance)
ΨΤΞΟ4690ΒΑ-0ΤΘ,2022-04-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5484-04/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5087.58,self-referential (payroll/EFKA/FMY remittance)
ΩΝ3Α4690ΒΑ-2ΘΞ,2022-04-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5483-04/04/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,60812.92,self-referential (payroll/EFKA/FMY remittance)
6ΗΜ54690ΒΑ-Ξ55,2022-03-08,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 3817-08/03/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,10225.78,self-referential (payroll/EFKA/FMY remittance)
65Λ04690ΒΑ-ΝΣ8,2022-03-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 3453-01/03/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,58851.49,self-referential (payroll/EFKA/FMY remittance)
ΨΗ6Ψ4690ΒΑ-82Ρ,2022-03-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 3452-01/03/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5087.58,self-referential (payroll/EFKA/FMY remittance)
6ΕΟΡ4690ΒΑ-Ν9Δ,2022-03-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 3451-01/03/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2263.02,self-referential (payroll/EFKA/FMY remittance)
ΩΝ3Γ4690ΒΑ-1ΗΡ,2022-03-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 3454-01/03/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,3165.70,self-referential (payroll/EFKA/FMY remittance)
6ΩΑΙ4690ΒΑ-Ω4Μ,2022-02-11,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2408-01/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,171.66,self-referential (payroll/EFKA/FMY remittance)
9ΥΑΨ4690ΒΑ-ΡΣΛ,2022-02-08,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2125-08/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,10458.46,self-referential (payroll/EFKA/FMY remittance)
6Χ6Δ4690ΒΑ-ΟΣ1,2022-02-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1677-01/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,56368.18,self-referential (payroll/EFKA/FMY remittance)
9ΠΛ54690ΒΑ-Δ5Ζ,2022-02-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1676-01/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5087.58,self-referential (payroll/EFKA/FMY remittance)
ΨΛΓ74690ΒΑ-ΥΤ1,2022-02-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1680-01/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,14.36,self-referential (payroll/EFKA/FMY remittance)
Ψ7ΚΨ4690ΒΑ-ΝΩΨ,2022-02-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1679-01/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,3725.79,self-referential (payroll/EFKA/FMY remittance)
9Η3Γ4690ΒΑ-Γ2Κ,2022-02-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1678-01/02/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2804.36,self-referential (payroll/EFKA/FMY remittance)
ΩΜΓΑ4690ΒΑ-ΙΜΒ,2022-01-24,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1200-24/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,10622.11,self-referential (payroll/EFKA/FMY remittance)
ΨΓΒΞ4690ΒΑ-228,2022-01-24,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1198-24/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,10079.55,self-referential (payroll/EFKA/FMY remittance)
6Λ3Υ4690ΒΑ-8ΦΥ,2022-01-24,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1199-24/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,60743.76,self-referential (payroll/EFKA/FMY remittance)
9Μ7Ι4690ΒΑ-Χ4Ι,2022-01-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 38-03/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,3489.40,self-referential (payroll/EFKA/FMY remittance)
9ΠΕΤ4690ΒΑ-Υ5Σ,2022-01-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 36-03/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2653.28,self-referential (payroll/EFKA/FMY remittance)
ΨΔΨΘ4690ΒΑ-8ΧΙ,2022-01-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 35-03/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,55272.93,self-referential (payroll/EFKA/FMY remittance)
9ΜΙΖ4690ΒΑ-ΓΨΝ,2022-01-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 34-03/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,710.91,self-referential (payroll/EFKA/FMY remittance)
ΨΗΩΥ4690ΒΑ-0ΣΙ,2022-01-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 33-03/01/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,7596.56,self-referential (payroll/EFKA/FMY remittance)
9ΠΛΞ4690ΒΑ-ΦΩΖ,2022-10-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17438-03/10/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2371.26,self-referential (payroll/EFKA/FMY remittance)
6ΠΝΛ4690ΒΑ-Ε05,2022-10-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17437-03/10/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2768.83,self-referential (payroll/EFKA/FMY remittance)
ΨΥ3Ζ4690ΒΑ-ΛΩΗ,2022-10-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17436-03/10/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,58959.09,self-referential (payroll/EFKA/FMY remittance)
61Ρ94690ΒΑ-713,2022-10-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17435-03/10/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5141.88,self-referential (payroll/EFKA/FMY remittance)
6Π5Β4690ΒΑ-Θ21,2022-10-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17434-03/10/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,10933.11,self-referential (payroll/EFKA/FMY remittance)
9ΠΑΧ4690ΒΑ-ΓΝ1,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15137-02/09/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,60696.07,self-referential (payroll/EFKA/FMY remittance)
6Μ4Ξ4690ΒΑ-ΜΘΒ,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15136-02/09/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,5181.88,self-referential (payroll/EFKA/FMY remittance)
9ΞΥΞ4690ΒΑ-ΖΚΩ,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15135-02/09/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,147.69,self-referential (payroll/EFKA/FMY remittance)
9ΔΩΛ4690ΒΑ-ΟΑΤ,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15134-02/09/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,129.68,self-referential (payroll/EFKA/FMY remittance)
9ΜΩ24690ΒΑ-ΠΓΜ,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15133-02/09/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2965.81,self-referential (payroll/EFKA/FMY remittance)
9Λ4Ξ4690ΒΑ-ΜΚΦ,2022-09-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15131-02/09/2022,999227410,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΟΜΟΤΗΝΗΣ ΣΙΣΜΑΝΟΓΛΕΙΟ,2391.04,self-referential (payroll/EFKA/FMY remittance)
