ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
92ΔΒ46906Ε-3ΕΧ,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 202,40 ευρώ για το έργο/α: 2020ΕΠ08510128",,,202.40,anonymous sponsor (empty sponsorAFMName)
ΨΣ2Χ46906Ε-20Θ,2021-09-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.498,55 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1498.55,anonymous sponsor (empty sponsorAFMName)
Ψ7ΕΧ46906Ε-Ω7Ω,2021-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.575,55 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1575.55,anonymous sponsor (empty sponsorAFMName)
9ΧΚ846906Ε-Α3Σ,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.851,89 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1851.89,anonymous sponsor (empty sponsorAFMName)
6ΖΠΞ46906Ε-ΑΡΜ,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.811,84 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1811.84,anonymous sponsor (empty sponsorAFMName)
Ω13Ψ46906Ε-ΝΓΤ,2021-09-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 481,49 ευρώ για το έργο/α: 2020ΕΠ08510128",,,481.49,anonymous sponsor (empty sponsorAFMName)
6ΞΛΜ46906Ε-6ΤΖ,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.094,84 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1094.84,anonymous sponsor (empty sponsorAFMName)
69Ψ946906Ε-Κ4Μ,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 883,95 ευρώ για το έργο/α: 2020ΕΠ08510128",,,883.95,anonymous sponsor (empty sponsorAFMName)
Ψ1ΞΖ46906Ε-3Θ6,2021-09-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 6.691,86 ευρώ για το έργο/α: 2020ΕΠ08510128",,,6691.86,anonymous sponsor (empty sponsorAFMName)
6ΗΡ246906Ε-5ΘΩ,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 284,88 ευρώ για το έργο/α: 2020ΕΠ08510128",,,284.88,anonymous sponsor (empty sponsorAFMName)
6Θ0Ρ46906Ε-0Κ6,2021-10-01,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 7.853,25 ευρώ για το έργο/α: 2020ΕΠ08510128",,,7853.25,anonymous sponsor (empty sponsorAFMName)
6ΑΦΨ46906Ε-ΨΩΓ,2021-09-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 139.336,75 ευρώ για το έργο/α: 2020ΕΠ08510128",,,139336.75,anonymous sponsor (empty sponsorAFMName)
Ω13Ι46906Ε-8Χ9,2021-08-27,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 8.055,44 ευρώ για το έργο/α: 2020ΕΠ08510128",,,8055.44,anonymous sponsor (empty sponsorAFMName)
6ΓΠΒ46906Ε-Ψ4Λ,2021-08-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 284,88 ευρώ για το έργο/α: 2020ΕΠ08510128",,,284.88,anonymous sponsor (empty sponsorAFMName)
ΩΔΠ546906Ε-ΖΟΩ,2021-08-27,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 7.820,20 ευρώ για το έργο/α: 2020ΕΠ08510128",,,7820.20,anonymous sponsor (empty sponsorAFMName)
6ΣΡ446906Ε-Γ4Α,2021-08-27,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 152.933,75 ευρώ για το έργο/α: 2020ΕΠ08510128",,,152933.75,anonymous sponsor (empty sponsorAFMName)
60ΖΘ46906Ε-ΡΔΚ,2021-08-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 163.292,56 ευρώ για το έργο/α: 2020ΕΠ08510128",999332770,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΑΘΗΝΩΝ Η ΑΓΙΑ ΣΟΦΙΑ ΠΑΙΔΩΝ,163292.56,self-referential (payroll/EFKA/FMY remittance)
6ΜΑ346906Ε-19Φ,2022-05-09,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΧΕ Α/Α 1119 - 05-MAY-22-09/05/2022,999332770,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΑΘΗΝΩΝ Η ΑΓΙΑ ΣΟΦΙΑ ΠΑΙΔΩΝ,1560.91,self-referential (payroll/EFKA/FMY remittance)
ΨΗΨΕ46906Ε-ΑΣΥ,2022-05-09,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΧΕ Α/Α 1118 - 05-MAY-22-09/05/2022,999332770,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΑΘΗΝΩΝ Η ΑΓΙΑ ΣΟΦΙΑ ΠΑΙΔΩΝ,1657.86,self-referential (payroll/EFKA/FMY remittance)
61ΘΠ46906Ε-ΝΦΣ,2022-05-09,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΧΕ Α/Α 1117 - 05-MAY-22-09/05/2022,999332770,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΑΘΗΝΩΝ Η ΑΓΙΑ ΣΟΦΙΑ ΠΑΙΔΩΝ,2917.94,self-referential (payroll/EFKA/FMY remittance)
ΨΠ0Ζ46906Ε-Ρ3Π,2022-05-09,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 5.030,64 ευρώ για το έργο/α: 2020ΕΠ08510128",,,5030.64,anonymous sponsor (empty sponsorAFMName)
ΩΤΓΦ46906Ε-ΩΤΕ,2022-05-09,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΧΕ Α/Α 1114 - 05-MAY-22-09/05/2022,999332770,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΑΘΗΝΩΝ Η ΑΓΙΑ ΣΟΦΙΑ ΠΑΙΔΩΝ,7161.84,self-referential (payroll/EFKA/FMY remittance)
ΨΕΚΨ46906Ε-5ΗΥ,2022-05-09,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΧΕ Α/Α 1115 - 05-MAY-22-09/05/2022,999332770,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ΑΘΗΝΩΝ Η ΑΓΙΑ ΣΟΦΙΑ ΠΑΙΔΩΝ,137590.95,self-referential (payroll/EFKA/FMY remittance)
635Β46906Ε-ΝΘ7,2022-05-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 5.030,64 ευρώ για το έργο/α: 2020ΕΠ08510128",,,5030.64,anonymous sponsor (empty sponsorAFMName)
6ΙΗΨ46906Ε-ΙΞΞ,2022-04-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 9.378,80 ευρώ για το έργο/α: 2020ΕΠ08510128",,,9378.80,anonymous sponsor (empty sponsorAFMName)
6ΥΟ746906Ε-ΣΤ7,2022-04-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 18,40 ευρώ για το έργο/α: 2020ΕΠ08510128",,,18.40,anonymous sponsor (empty sponsorAFMName)
68ΗΡ46906Ε-8ΙΔ,2022-04-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 5.252,73 ευρώ για το έργο/α: 2020ΕΠ08510128",,,5252.73,anonymous sponsor (empty sponsorAFMName)
6ΦΨΙ46906Ε-ΨΘΤ,2022-04-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 140.045,55 ευρώ για το έργο/α: 2020ΕΠ08510128",,,140045.55,anonymous sponsor (empty sponsorAFMName)
Ω5ΩΤ46906Ε-Η18,2022-03-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 979,20 ευρώ για το έργο/α: 2020ΕΠ08510128",,,979.20,anonymous sponsor (empty sponsorAFMName)
ΨΣ9846906Ε-ΓΦΒ,2022-03-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 435,86 ευρώ για το έργο/α: 2020ΕΠ08510128",,,435.86,anonymous sponsor (empty sponsorAFMName)
68ΝΟ46906Ε-ΗΗΓ,2022-03-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 17,22 ευρώ για το έργο/α: 2020ΕΠ08510128",,,17.22,anonymous sponsor (empty sponsorAFMName)
ΩΖΗ746906Ε-5ΜΒ,2022-03-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 140.681,05 ευρώ για το έργο/α: 2020ΕΠ08510128",,,140681.05,anonymous sponsor (empty sponsorAFMName)
ΩΣΩΖ46906Ε-1ΕΝ,2022-02-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 7.433,38 ευρώ για το έργο/α: 2020ΕΠ08510128",,,7433.38,anonymous sponsor (empty sponsorAFMName)
Ω22146906Ε-Ρ25,2022-02-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 261,74 ευρώ για το έργο/α: 2020ΕΠ08510128",,,261.74,anonymous sponsor (empty sponsorAFMName)
ΨΜ3Σ46906Ε-70Ρ,2022-02-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 5.386,39 ευρώ για το έργο/α: 2020ΕΠ08510128",,,5386.39,anonymous sponsor (empty sponsorAFMName)
9ΠΣ146906Ε-Μ9Ο,2022-02-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 145.181,19 ευρώ για το έργο/α: 2020ΕΠ08510128",,,145181.19,anonymous sponsor (empty sponsorAFMName)
Ψ5ΛΛ46906Ε-ΑΥ8,2022-10-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 552,71 ευρώ για το έργο/α: 2020ΕΠ08510128",,,552.71,anonymous sponsor (empty sponsorAFMName)
ΨΙΠΡ46906Ε-ΙΞΑ,2022-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.167,43 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1167.43,anonymous sponsor (empty sponsorAFMName)
ΨΡΤΧ46906Ε-ΒΟ7,2022-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 666,00 ευρώ για το έργο/α: 2020ΕΠ08510128",,,666.00,anonymous sponsor (empty sponsorAFMName)
6ΑΛ346906Ε-ΖΕ8,2022-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 269,18 ευρώ για το έργο/α: 2020ΕΠ08510128",,,269.18,anonymous sponsor (empty sponsorAFMName)
6ΜΙ846906Ε-5Κ7,2022-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 120.894,02 ευρώ για το έργο/α: 2020ΕΠ08510128",,,120894.02,anonymous sponsor (empty sponsorAFMName)
ΨΑΡΑ46906Ε-ΨΧΙ,2022-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 6.726,69 ευρώ για το έργο/α: 2020ΕΠ08510128",,,6726.69,anonymous sponsor (empty sponsorAFMName)
9Η5746906Ε-Η7Γ,2022-10-04,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 3.702,80 ευρώ για το έργο/α: 2020ΕΠ08510128",,,3702.80,anonymous sponsor (empty sponsorAFMName)
9ΝΛΘ46906Ε-ΤΞΜ,2022-09-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 228,16 ευρώ για το έργο/α: 2020ΕΠ08510128",,,228.16,anonymous sponsor (empty sponsorAFMName)
ΨΘΔΣ46906Ε-Υ8Λ,2022-09-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 7.034,16 ευρώ για το έργο/α: 2020ΕΠ08510128",,,7034.16,anonymous sponsor (empty sponsorAFMName)
6Ο5Β46906Ε-ΖΥΞ,2022-09-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 129.762,48 ευρώ για το έργο/α: 2020ΕΠ08510128",,,129762.48,anonymous sponsor (empty sponsorAFMName)
6ΥΝΚ46906Ε-6Γ3,2022-09-05,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 3.882,52 ευρώ για το έργο/α: 2020ΕΠ08510128",,,3882.52,anonymous sponsor (empty sponsorAFMName)
Ψ3ΡΡ46906Ε-ΣΝΕ,2022-08-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 129.597,44 ευρώ για το έργο/α: 2020ΕΠ08510128",,,129597.44,anonymous sponsor (empty sponsorAFMName)
6Ω6Ζ46906Ε-25Η,2022-08-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 3.895,10 ευρώ για το έργο/α: 2020ΕΠ08510128",,,3895.10,anonymous sponsor (empty sponsorAFMName)
ΨΨΥΗ46906Ε-Τ9Ρ,2022-08-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 134,54 ευρώ για το έργο/α: 2020ΕΠ08510128",,,134.54,anonymous sponsor (empty sponsorAFMName)
6ΟΚΓ46906Ε-29Θ,2022-08-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 7.738,97 ευρώ για το έργο/α: 2020ΕΠ08510128",,,7738.97,anonymous sponsor (empty sponsorAFMName)
ΨΜ8Κ46906Ε-Λ4Ο,2022-08-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.257,01 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1257.01,anonymous sponsor (empty sponsorAFMName)
65Τ146906Ε-ΕΞΡ,2022-08-03,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 1.894,65 ευρώ για το έργο/α: 2020ΕΠ08510128",,,1894.65,anonymous sponsor (empty sponsorAFMName)
99Λ546906Ε-ΝΙΕ,2022-06-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 2.698,38 ευρώ για το έργο/α: 2020ΕΠ08510128",,,2698.38,anonymous sponsor (empty sponsorAFMName)
9Π4Υ46906Ε-ΚΥ6,2022-06-30,"Εκκαθάριση-εντολή πληρωμής της ΣΑ ΕΠ0851 με τίτλο Ε.Π ΠΕΡΙΦΕΡΕΙΑΣ ΑΤΤΙΚΗ 2014-2020 συνολικού ποσού 2.384,68 ευρώ για το έργο/α: 2020ΕΠ08510128",,,2384.68,anonymous sponsor (empty sponsorAFMName)
