ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
63Η24690ΩΝ-ΕΣ5,2021-12-21,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΠΙΤΑΓΜΕΝΩΝ 03-04-05/2021,,,,no sponsor block
65Ζ74690ΩΝ-ΟΔ4,2021-12-21,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ ΚΑΙ ΥΠΕΡΩΡΙΩΝ 11-2021 & 08-2021,,,,no sponsor block
ΨΩ8Χ4690ΩΝ-ΚΚΛ,2021-12-20,XE4005/2021,,,,no sponsor block
9Υ024690ΩΝ-ΔΙΨ,2021-12-17,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΔΙΚΑΣΤΙΚΩΝ ΑΠΟΦΑΣΕΩΝ,,,,no sponsor block
6Δ4Ε4690ΩΝ-ΡΑΕ,2021-12-17,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ ΚΑΙ ΥΠΕΡΩΡΙΩΝ ΜΗΝΟΣ 11/2021 ΠΔΕ,,,,no sponsor block
6ΞΗΕ4690ΩΝ-0ΨΘ,2021-12-16,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΔΙΑΦΟΡΩΝ ΕΞΟΔΩΝ,,,,no sponsor block
9ΒΩΚ4690ΩΝ-ΧΟΣ,2021-12-15,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΥΠΕΡΒΑΣΗΣ ΕΦΗΜΕΡΙΩΝ ΜΗΝΟΣ 07/2021,,,,no sponsor block
61324690ΩΝ-2Σ9,2021-12-15,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΥΠΕΡΒΑΣΗΣ ΕΦΗΜΕΡΙΩΝ ΜΗΝΟΣ 06/2021,,,,no sponsor block
66Ξ94690ΩΝ-ΝΛΒ,2021-12-15,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΥΠΕΡΒΑΣΗΣ ΕΦΗΜΕΡΙΩΝ ΜΗΝΟΣ 05/2021,,,,no sponsor block
63ΩΤ4690ΩΝ-3ΚΡ,2021-12-15,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΔΙΚΑΣΤΙΚΩΝ ΠΡΟΣΩΠΙΚΟΥ,,,,no sponsor block
ΨΚ774690ΩΝ-ΑΞΓ,2021-12-10,ΧΡΗΜΑΤΙΚΑ  ΕΝΤΑΛΜΑΤΑ ΑΣΦΑΛΙΣΤΡΩΝ ΑΥΤΟΚΙΝΗΤΩΝ,,,,no sponsor block
ΩΤΑΛ4690ΩΝ-ΙΤΗ,2021-12-09,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΕΛΩΝ ΚΑΙ ΑΣΦΑΛΙΣΤΡΩΝ,,,,no sponsor block
9ΚΒ04690ΩΝ-8ΗΧ,2021-12-08,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΗΜΕΡΗΣΙΑΣ ΑΠΟΖΗΜΙΩΣΗΣ,,,,no sponsor block
9ΞΘΔ4690ΩΝ-ΜΘΚ,2021-12-08,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ 10/2021,,,,no sponsor block
ΨΓ7Μ4690ΩΝ-ΘΟ7,2021-12-07,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ ΚΑΙ ΥΠΕΡΩΡΙΩΝ ΠΔΕ ΜΗΝΟΣ 10/2021,,,,no sponsor block
ΨΞ574690ΩΝ-ΘΦΥ,2021-12-07,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΔΙΚΑΣΤΙΚΩΝ ΠΡΟΣΩΠΙΚΟΥ,,,,no sponsor block
9Ω5Ξ4690ΩΝ-ΒΑ1,2021-12-06,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 11/2021,,,,no sponsor block
6ΣΘΝ4690ΩΝ-Ο5Ρ,2021-12-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΜΙΣΘΟΔΟΣΙΑΣ,,,,no sponsor block
ΩΜΛΟ4690ΩΝ-Γ2Λ,2021-12-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΜΙΣΘΟΔΟΣΙΑΣ,,,,no sponsor block
60Τ34690ΩΝ-Ν5Φ,2021-12-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΜΙΣΘΟΔΟΣΙΑΣ,,,,no sponsor block
ΨΩΝΦ4690ΩΝ-Θ1Γ,2021-12-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΜΙΣΘΟΔΟΣΙΑΣ,,,,no sponsor block
ΨΗ834690ΩΝ-Ω4Γ,2021-12-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΜΙΣΘΟΔΟΣΙΑΣ,,,,no sponsor block
9Ω914690ΩΝ-9Γ6,2021-11-22,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΔΑΠΑΝΩΝ ΣΠΙΤΙ ΤΟΥ ΗΛΙΟΥ,,,,no sponsor block
9Ψ3Ω4690ΩΝ-Ε3Σ,2021-11-22,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΔΑΠΑΝΩΝ ΑΓΓΕΛΙΑ,,,,no sponsor block
ΡΒΜΩ4690ΩΝ-Β2Υ,2021-11-17,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΥΠΕΡ ΕΚΑΠΥ,,,,no sponsor block
9Ξ814690ΩΝ-ΩΔΒ,2021-11-15,ΧΕ.3366 15.11.2021,,,,no sponsor block
ΩΘΖΜ4690ΩΝ-Η3Χ,2021-11-15,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΚΑΤΑΣΧΕΣΕΩΝ,,,,no sponsor block
69ΓΑ4690ΩΝ-ΕΞΚ,2021-11-08,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 10-2021,,,,no sponsor block
956Υ4690ΩΝ-167,2021-11-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜ-ΥΠΕΡ 09/2021,,,,no sponsor block
904Ι4690ΩΝ-Χ4Ψ,2021-11-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜ-ΥΠΕΡ 09/2021 ΠΔΕ,,,,no sponsor block
6ΤΞΒ4690ΩΝ-Κ3Μ,2021-11-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ ΜΗΝΟΣ 10/2021,,,,no sponsor block
91ΝΙ4690ΩΝ-01Ν,2021-11-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΑΚΤΙΚΩΝ ΑΜΟΙΒΩΝ ΕΠΙΚΟΥΡΙΚΩΝ ΠΔΕ 10/2021,,,,no sponsor block
9ΡΖΡ4690ΩΝ-Φ52,2021-11-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΗΣ ΛΕΙΤΟΥΡΓΕΙΑΣ 09/2021,,,,no sponsor block
Ψ4ΗΛ4690ΩΝ-ΣΝΒ,2021-11-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΗΣ ΛΕΙΤΟΥΡΓΕΙΑΣ ΦΑΡΜΑΚΕΙΟΥ 09/2021,,,,no sponsor block
ΨΠΕΟ4690ΩΝ-Ι1Θ,2021-10-19,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΕΞΟΦΛΗΣΗΣ ΥΠΕΡΩΡΙΩΝ 08/2021,,,,no sponsor block
6ΠΚΔ4690ΩΝ-ΚΧΣ,2021-10-08,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ 09/2021,,,,no sponsor block
61Ν34690ΩΝ-ΝΔΝ,2021-10-06,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ 08/2021,,,,no sponsor block
6ΚΙΜ4690ΩΝ-ΨΨ0,2021-10-06,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ ΠΡΟΣΩΠΙΚΟΥ ΠΔΕ 08/2021,,,,no sponsor block
9ΡΧ64690ΩΝ-ΘΕΡ,2021-10-04,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΣΥΜΠΛΗΡΩΜΑΤΙΚΟ ΧΕΠ ΑΙΜΟΔΟΣΙΑΣ 2021,,,,no sponsor block
6Θ0Ζ4690ΩΝ-4ΟΣ,2021-10-01,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΟΥ 08/2021,,,,no sponsor block
9ΟΤΣ4690ΩΝ-Ω42,2021-10-01,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΟΥ ΦΑΡΜΑΚΕΙΟΥ 08/2021,,,,no sponsor block
62054690ΩΝ-ΔΥ9,2021-10-01,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ 09/2021,,,,no sponsor block
ΡΩΣΠ4690ΩΝ-03Λ,2021-10-01,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΜΙΣΘΟΔΟΣΙΑΣ ΠΔΕ 09/2021,,,,no sponsor block
9Ξ7Λ4690ΩΝ-Μ35,2021-09-27,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΜΙΣΘΟΔΟΣΙΑΣ,,,,no sponsor block
9ΖΩ54690ΩΝ-4Γ1,2021-09-21,Θέμα: ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΔΑΠΑΝΩΝ ΞΕΝΩΝΑ ΑΓΓΕΛΙΑ,,,,no sponsor block
9ΜΠΘ4690ΩΝ-Χ0Ρ,2021-09-21,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΔΑΠΑΝΩΝ ΞΕΝΩΝΑ ΣΠΙΤΙ ΤΟΥ ΗΛΙΟΥ,,,,no sponsor block
96Ρ74690ΩΝ-ΥΟ1,2021-09-16,ΧΕ 2275,,,,no sponsor block
6Α314690ΩΝ-ΡΟΨ,2021-09-06,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 08/2021,,,,no sponsor block
Ψ93Υ4690ΩΝ-ΨΣ3,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ 07/2021,,,,no sponsor block
6ΒΚ94690ΩΝ-ΡΛΕ,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ ΠΔΕ 07/2021,,,,no sponsor block
9ΞΘΣ4690ΩΝ-ΟΞΦ,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΥΠΕΡΒΑΣΗΣ ΕΦΗΜΕΡΙΩΝ 03/2021,,,,no sponsor block
6ΓΓ84690ΩΝ-Υ65,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ 08/2021,,,,no sponsor block
Ρ7404690ΩΝ-Α8Ρ,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ ΠΔΕ 08/2021,,,,no sponsor block
ΨΥΓΩ4690ΩΝ-ΒΚΣ,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΟΛΟΗΜΕΡΟ 07/2021,,,,no sponsor block
ΩΖ8Δ4690ΩΝ-743,2021-08-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΟΛΟΗΜΕΡΟ ΦΑΡΜΑΚΕΙΟΥ 07/2021,,,,no sponsor block
Ψ8ΙΟ4690ΩΝ-ΓΚ8,2021-08-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΓΙΑ ΕΞΟΦΛΗΣΗ ΑΠΟΖΗΜΙΩΣΗΣ ΑΙΜΟΔΟΣΙΑΣ,,,,no sponsor block
9Β6Π4690ΩΝ-8ΜΗ,2021-08-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΓΙΑ ΕΞΟΦΛΗΣΗ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ ΜΗΝΟΣ 06/2021,,,,no sponsor block
ΩΝ0Ε4690ΩΝ-Σ7Δ,2021-08-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΓΙΑ ΕΞΟΦΛΗΣΗ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ ΠΔΕ ΜΗΝΟΣ 06/2021,,,,no sponsor block
ΩΘΠΘ4690ΩΝ-6ΑΡ,2021-08-03,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 07/2021,,,,no sponsor block
ΨΜΓ24690ΩΝ-Υ2Β,2022-03-18,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ 01/2022 ΠΔΕ,,,,no sponsor block
ΨΞΩΥ4690ΩΝ-ΠΑΒ,2022-05-27,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ ΠΔΕ 05/2022,,,,no sponsor block
ΨΦ1Ρ4690ΩΝ-Λ6Ι,2022-05-24,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΝΦΙΑ 2022,,,,no sponsor block
68ΘΠ4690ΩΝ-21Φ,2022-05-20,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΑΠΟΔΟΣΗΣ ΦΟΡΟΥ ΕΙΣΟΔΗΜΑΤΟΣ 2022 (ΧΡΗΣΗ 2021),,,,no sponsor block
64ΞΥ4690ΩΝ-4ΧΨ,2022-05-10,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΥΠΕΡΩΡΙΩΝ 03/2022,,,,no sponsor block
ΨΡ7Υ4690ΩΝ-Γ9Φ,2022-05-09,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΖΗΜΙΩΣΗΣ ΕΚΤΟΣ ΕΔΡΑΣ ΑΙΜΟΔΟΣΙΑΣ,,,,no sponsor block
ΨΘ814690ΩΝ-ΓΑΓ,2022-05-09,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΦΗΜ-ΥΠΕΡ 03/2022,,,,no sponsor block
Ρ4Ν84690ΩΝ-Φ6Ζ,2022-05-09,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΦΗΜ-ΥΠΕΡ ΠΔΕ 03/2022,,,,no sponsor block
Ψ23Ο4690ΩΝ-ΛΧΦ,2022-05-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 04/2022,,,,no sponsor block
9ΞΦ74690ΩΝ-ΚΚΒ,2022-04-27,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΑΚΤΙΚΩΝ ΑΜΟΙΒΩΝ 04/2022,,,,no sponsor block
9Υ424690ΩΝ-ΧΒΩ,2022-04-27,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΑΚΤΙΚΩΝ ΑΜΟΙΒΩΝ ΠΔΕ 04/2022,,,,no sponsor block
9ΜΗΑ4690ΩΝ-ΖΝΕ,2022-04-27,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΟΥ 03/2022,,,,no sponsor block
ΨΨ634690ΩΝ-ΥΓ0,2022-04-27,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΟ ΦΑΡΜΑΚΕΙΟΥ 03/2022,,,,no sponsor block
ΨΞ0Ι4690ΩΝ-ΓΘΕ,2022-04-26,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΓΙΑ ΕΦΗΜΕΡΙΕΣ-ΥΠΕΡΩΡΙΕΣ extra ΕΚΚΑΘΑΡΙΣΕΙΣ,,,,no sponsor block
94ΒΔ4690ΩΝ-4ΣΑ,2022-04-15,ΧΕ 990 / 15-04-2022,,,,no sponsor block
630Ι4690ΩΝ-ΣΓΒ,2022-04-14,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΔΑΠΑΝΩΝ ΑΓΓΕΛΙΑ,,,,no sponsor block
ΩΜ1Π4690ΩΝ-ΝΡΚ,2022-04-14,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΔΑΠΑΝΩΝ ΣΠΙΤΙ ΤΟΥ ΗΛΙΟΥ,,,,no sponsor block
6ΠΑ04690ΩΝ-376,2022-04-13,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 03/2022,,,,no sponsor block
6Ω9Ρ4690ΩΝ-ΔΧ3,2022-04-11,XE 942/2022,,,,no sponsor block
ΨΥΡΔ4690ΩΝ-ΥΛΨ,2022-04-08,XE 938/2022,,,,no sponsor block
ΩΜ9Δ4690ΩΝ-Κ95,2022-04-06,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ - ΥΠΕΡΩΡΙΩΝ ΜΗΝΟΣ 02/2022,,,,no sponsor block
94ΖΧ4690ΩΝ-Γ9Υ,2022-04-05,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΦΗΜΕΡΙΩΝ & ΥΠΕΡΩΡΙΩΝ ΠΔΕ ΜΗΝΟΣ 02/2022,,,,no sponsor block
9Γ1Κ4690ΩΝ-6Ν3,2022-04-04,XE 864/2022,,,,no sponsor block
9ΧΣ84690ΩΝ-ΗΘΧ,2022-04-01,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΜΙΣΘΟΔΟΣΙΑΣ 03/2022,,,,no sponsor block
Ψ7ΤΤ4690ΩΝ-ΞΛΣ,2022-03-30,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΑΚΤΙΚΩΝ ΑΜΟΙΒΩΝ ΕΠΙΚΟΥΡΙΚΟΥ ΠΔΕ 03/2022,,,,no sponsor block
ΨΗ9Υ4690ΩΝ-ΜΣΟ,2022-03-30,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΟΥ 02/2022,,,,no sponsor block
ΨΩΠΣ4690ΩΝ-ΕΜΞ,2022-03-30,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΜΟΙΒΩΝ ΟΛΟΗΜΕΡΟΥ ΦΑΡΜΑΚΕΙΟΥ 02/2022,,,,no sponsor block
6ΖΙΜ4690ΩΝ-52Ζ,2022-03-18,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΕΦΗΜΕΡΙΩΝ-ΥΠΕΡΩΡΙΩΝ 01/2022,,,,no sponsor block
63ΗΑ4690ΩΝ-ΦΓΟ,2022-03-18,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΑΜΟΙΒΩΝ ΕΜΒΟΛΙΑΣΤΙΚΟΥ 06-07-08-09-10-11-12/2021,,,,no sponsor block
6ΗΗΚ4690ΩΝ-ΒΧΒ,2022-03-09,ΧΕ 639/2022,,,,no sponsor block
Ψ6Ξ14690ΩΝ-ΖΑΜ,2022-03-03,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ 02/2022,,,,no sponsor block
6Δ334690ΩΝ-ΓΩΔ,2022-03-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΠΔΕ ΤΑΚΤΙΚΗ 02/2022,,,,no sponsor block
ΨΗΓΨ4690ΩΝ-ΨΘΥ,2022-03-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΟΛΟΗΜΕΡΟ ΦΑΡΜΑΚΕΙΟ 01/2022,,,,no sponsor block
ΨΤΝΓ4690ΩΝ-3ΩΟ,2022-03-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΥΠΕΡΒΑΣΕΩΝ 08-09-10-11-12/2021,,,,no sponsor block
6ΧΨ44690ΩΝ-ΕΟ0,2022-03-02,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΥΠΕΡΒΑΣΕΩΝ 08-09-10-11-12/2021,,,,no sponsor block
Ψ9Α24690ΩΝ-Υ69,2022-02-28,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΥΠΕΡΒΑΣΗΣ ΕΦΗΜΕΡΙΩΝ ΠΔΕ,,,,no sponsor block
Ω23Δ4690ΩΝ-ΗΟΕ,2022-02-22,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΞΟΦΛΗΣΗΣ ΥΠΕΡΩΡΙΩΝ ΜΗΝΟΣ 07/2022,,,,no sponsor block
ΨΗ8Κ4690ΩΝ-7ΘΙ,2022-02-15,XE 468/2022,,,,no sponsor block
ΩΧΑ14690ΩΝ-ΕΒΛ,2022-02-08,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΑΠΟΔΟΣΗΣ ΚΡΑΤΗΣΕΩΝ ΜΗΝΟΣ 01/2022,,,,no sponsor block
6ΑΔ94690ΩΝ-ΟΟΡ,2022-02-04,ΧΡΗΜΑΤΙΚΑ ΕΝΤΑΛΜΑΤΑ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΔΙΚΑΣΤΙΚΩΝ,,,,no sponsor block
