ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
9ΨΜΤ469066-8ΒΛ,2022-03-31,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-6-31/03/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,3694.48,self-referential (payroll/EFKA/FMY remittance)
6ΛΓΜ469066-ΑΑΓ,2022-03-31,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 9017-30/03/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,20011.63,self-referential (payroll/EFKA/FMY remittance)
Ω276469066-5ΡΨ,2022-03-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-5-29/03/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,3515.04,self-referential (payroll/EFKA/FMY remittance)
67Γ6469066-ΑΨΧ,2022-03-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-3-01/03/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,40932.33,self-referential (payroll/EFKA/FMY remittance)
Ψ0Ε7469066-ΣΦΥ,2022-02-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-1-01/02/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,41755.38,self-referential (payroll/EFKA/FMY remittance)
Ω27Π469066-5ΩΒ,2022-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-52-18/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,2164.11,self-referential (payroll/EFKA/FMY remittance)
9Β6Π469066-ΟΣΤ,2022-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-54-18/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,180.48,self-referential (payroll/EFKA/FMY remittance)
6ΒΟΕ469066-3ΒΡ,2022-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-53-18/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,4872.92,self-referential (payroll/EFKA/FMY remittance)
99Η6469066-Ε7Ν,2022-10-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B1-51-14/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,8793.79,self-referential (payroll/EFKA/FMY remittance)
67ΒΘ469066-22Θ,2022-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-50-03/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,25800.42,self-referential (payroll/EFKA/FMY remittance)
ΨΕΗΡ469066-Β5Γ,2022-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B1-49-03/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,1171.92,self-referential (payroll/EFKA/FMY remittance)
68Σ2469066-ΤΛΘ,2022-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-48-03/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,80362.62,self-referential (payroll/EFKA/FMY remittance)
Ω50Φ469066-ΥΨΘ,2022-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-46-03/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,6235.76,self-referential (payroll/EFKA/FMY remittance)
ΩΑ66469066-7Δ4,2022-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-46-03/10/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,37401.45,self-referential (payroll/EFKA/FMY remittance)
ΨΡΖ5469066-69Δ,2022-09-23,ΧΕ 2-1803/22 ΧΕΠ Δ΄ΤΡΙΜΗΝΟΥ 2022 ΚΑΕ 1312,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,1100.00,self-referential (payroll/EFKA/FMY remittance)
6ΙΨ2469066-598,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-41-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,5611.52,self-referential (payroll/EFKA/FMY remittance)
Ω361469066-Ι44,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-40-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,166.68,self-referential (payroll/EFKA/FMY remittance)
639Ο469066-Ξ5Ο,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-39-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,2552.50,self-referential (payroll/EFKA/FMY remittance)
66Χ1469066-Θ5Φ,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-38-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,138.80,self-referential (payroll/EFKA/FMY remittance)
6ΦΘΧ469066-ΖΛΔ,2022-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-37-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,8811.35,self-referential (payroll/EFKA/FMY remittance)
68Β4469066-ΥΞΧ,2022-09-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B1-44-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,4907.18,self-referential (payroll/EFKA/FMY remittance)
6ΠΘΨ469066-ΒΞΚ,2022-09-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-43-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,156.68,self-referential (payroll/EFKA/FMY remittance)
ΩΝ5Π469066-7Μ2,2022-09-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B1-42-15/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,2819.50,self-referential (payroll/EFKA/FMY remittance)
6ΛΝΕ469066-ΤΒΖ,2022-09-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 24884-12/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,39143.37,self-referential (payroll/EFKA/FMY remittance)
Ψ7Ο2469066-ΤΝ3,2022-09-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B1-36-12/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,9505.33,self-referential (payroll/EFKA/FMY remittance)
6ΘΞΗ469066-79Α,2022-09-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-35-02/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,55.84,self-referential (payroll/EFKA/FMY remittance)
9ΛΦΨ469066-7ΥΙ,2022-09-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-34-02/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,26000.42,self-referential (payroll/EFKA/FMY remittance)
ΩΝΔΓ469066-ΠΡ2,2022-09-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-33-02/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,358.24,self-referential (payroll/EFKA/FMY remittance)
6ΩΘ5469066-ΠΛ2,2022-09-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-32-02/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,81828.56,self-referential (payroll/EFKA/FMY remittance)
ΩΔ03469066-Γ16,2022-09-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B1-31-02/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,6302.95,self-referential (payroll/EFKA/FMY remittance)
68ΟΣ469066-31Φ,2022-09-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-30-02/09/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,36660.82,self-referential (payroll/EFKA/FMY remittance)
9ΓΡΒ469066-ΙΩ1,2022-08-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-25-03/08/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,2850.46,self-referential (payroll/EFKA/FMY remittance)
ΨΛΚΜ469066-ΔΕΞ,2022-08-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-24-03/08/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,49.99,self-referential (payroll/EFKA/FMY remittance)
Ψ8Θ2469066-ΒΡ6,2022-08-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-23-03/08/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,39994.94,self-referential (payroll/EFKA/FMY remittance)
66Λ6469066-0ΔΛ,2022-07-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-21-13/07/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,3063.25,self-referential (payroll/EFKA/FMY remittance)
ΨΛ2Μ469066-Τ4Ζ,2022-07-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-20-04/07/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,141.88,self-referential (payroll/EFKA/FMY remittance)
ΩΑΙΖ469066-45Ε,2022-07-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-19-04/07/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,40485.72,self-referential (payroll/EFKA/FMY remittance)
6ΝΖΜ469066-Ν0Σ,2022-07-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-12-30/06/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,3573.05,self-referential (payroll/EFKA/FMY remittance)
9Π49469066-Π2Ρ,2022-06-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-16-02/06/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,116.86,self-referential (payroll/EFKA/FMY remittance)
6Ζ07469066-7Κ1,2022-06-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β1-15-02/06/2022,996956397,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΡΙΣΑΣ ΚΟΥΤΛΙΜΠΑΝΕΙΟ ΚΑΙ ΤΡΙΑΝΤΑΦΥΛΛΕΙΟ,42552.00,self-referential (payroll/EFKA/FMY remittance)
