ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
9ΩΡΖ4690ΒΩ-ΦΦ6,2025-09-15,: ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΕ ΣΧΕΣΗ ΕΡΓΑΣΙΑΣ ΙΔΟΧ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2025«ΕΝΙΣΧΥΣΗ ΤΩΝ ΦΟΡΕΩΝ ΥΓΕΙΑΣ ΜΕ ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ ΓΙΑ ΤΗΝ ΑΝΤΑΠΟΚΡΙΣΗ ΣΤΙΣ ΑΝΑΓΚΕΣ ΛΟΓΩ ΤΗΣ ΕΠΙΔΗΜΙΑΣ COVID-19 ΣΤΗΝ ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ» ΜΕ ΚΩΔΙΚΟ ΟΠΣ 5070510 ΣΤΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ «ΠΕΡΙΦΕΡΕΙΑΚΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ ΘΕΣΣΑΛΙΑΣ 2014 ΜΕ ΠΑΡΑΤΑΣΗ ΣΥΜΒΑΣΕΩΝ  ΕΩΣ 31/12/2024 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΙΣ  ΤΟΥ Ν.5079/2023 (ΦΕΚ 215/22-12-2023/τ.Α΄) ΑΡΘΡΟ 70 ΠΑΡ,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,4448.95,self-referential (payroll/EFKA/FMY remittance)
ΨΗΜΦ4690ΒΩ-ΦΡ3,2025-09-15,ΕΦΗΜΕΡΙΕΣ  ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΕ ΣΧΕΣΗ ΕΡΓΑΣΙΑΣ ΙΔΟΧ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025 «ΕΝΙΣΧΥΣΗ ΤΩΝ ΦΟΡΕΩΝ ΥΓΕΙΑΣ ΜΕ ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ ΓΙΑ ΤΗΝ ΑΝΤΑΠΟΚΡΙΣΗ ΣΤΙΣ ΑΝΑΓΚΕΣ ΛΟΓΩ ΤΗΣ ΕΠΙΔΗΜΙΑΣ COVID-19 ΣΤΗΝ ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ» ΜΕ ΚΩΔΙΚΟ ΟΠΣ 5070510 ΣΤΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ «ΠΕΡΙΦΕΡΕΙΑΚΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ ΘΕΣΣΑΛΙΑΣ 2014 ΜΕ ΠΑΡΑΤΑΣΗ ΣΥΜΒΑΣΕΩΝ  ΕΩΣ 31/12/2024 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΙΣ  ΤΟΥ Ν.5079/2023 (ΦΕΚ 215/22-12-2023/τ.Α΄) ΑΡΘΡΟ 70 ΠΑΡ. 1,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,250.36,self-referential (payroll/EFKA/FMY remittance)
ΨΗΜΦ4690ΒΩ-ΦΡ3,2025-09-15,ΕΦΗΜΕΡΙΕΣ  ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΕ ΣΧΕΣΗ ΕΡΓΑΣΙΑΣ ΙΔΟΧ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025 «ΕΝΙΣΧΥΣΗ ΤΩΝ ΦΟΡΕΩΝ ΥΓΕΙΑΣ ΜΕ ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ ΓΙΑ ΤΗΝ ΑΝΤΑΠΟΚΡΙΣΗ ΣΤΙΣ ΑΝΑΓΚΕΣ ΛΟΓΩ ΤΗΣ ΕΠΙΔΗΜΙΑΣ COVID-19 ΣΤΗΝ ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ» ΜΕ ΚΩΔΙΚΟ ΟΠΣ 5070510 ΣΤΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ «ΠΕΡΙΦΕΡΕΙΑΚΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ ΘΕΣΣΑΛΙΑΣ 2014 ΜΕ ΠΑΡΑΤΑΣΗ ΣΥΜΒΑΣΕΩΝ  ΕΩΣ 31/12/2024 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΙΣ  ΤΟΥ Ν.5079/2023 (ΦΕΚ 215/22-12-2023/τ.Α΄) ΑΡΘΡΟ 70 ΠΑΡ. 1,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,417.98,self-referential (payroll/EFKA/FMY remittance)
97ΚΞ4690ΒΩ-ΤΘ4,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΙΟΥΛΙΟΥ 2025 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΩΝ ΤΟΥ ΑΡΘΡΟΥ 17 ΤΗΣ ΠΝΠ ΦΕΚ 55/1-3-2020 ΄΄ΚΑΤΕΠΕΙΓΟΝΤΑ ΜΕΤΡΑ ΑΝΤΙΜΕΤΩΠΙΣΗΣ ΤΩΝ ΑΡΝΗΤΙΚΩΝ ΣΥΝΕΠΕΙΩΝ ΤΗΣ ΕΜΦΑΝΙΣΗΣ COVID-19,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,211.75,self-referential (payroll/EFKA/FMY remittance)
97ΚΞ4690ΒΩ-ΤΘ4,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΙΟΥΛΙΟΥ 2025 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΩΝ ΤΟΥ ΑΡΘΡΟΥ 17 ΤΗΣ ΠΝΠ ΦΕΚ 55/1-3-2020 ΄΄ΚΑΤΕΠΕΙΓΟΝΤΑ ΜΕΤΡΑ ΑΝΤΙΜΕΤΩΠΙΣΗΣ ΤΩΝ ΑΡΝΗΤΙΚΩΝ ΣΥΝΕΠΕΙΩΝ ΤΗΣ ΕΜΦΑΝΙΣΗΣ COVID-19,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,1001.11,self-referential (payroll/EFKA/FMY remittance)
ΨΛ9Μ4690ΒΩ-Α3Ω,2025-09-15,ΕΦΗΜΕΡΙΕΣ  ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ  ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,3259.62,self-referential (payroll/EFKA/FMY remittance)
94Σ44690ΒΩ-Σ2Φ,2025-09-15,ΕΦΗΜΕΡΙΕΣ  ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ  ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,2930.86,self-referential (payroll/EFKA/FMY remittance)
9Μ6Φ4690ΒΩ-9ΘΥ,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΕΙΔΙΚΕΥΟΜΕΝΩΝ ΝΟΣΗΛΕΥΤΩΝ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2025 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΙΣ ΤΟΥ ΑΡΘΡΟΥ 58 ΤΟΥ Ν.4690/2020 (ΦΕΚ 104/Α/30-5-2020),999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,1127.38,self-referential (payroll/EFKA/FMY remittance)
9Β7Η4690ΒΩ-ΗΒ8,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ  ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,54.60,self-referential (payroll/EFKA/FMY remittance)
9Β7Η4690ΒΩ-ΗΒ8,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ  ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,258.72,self-referential (payroll/EFKA/FMY remittance)
91ΕΚ4690ΒΩ-ΦΚ4,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΙΔ. ΔΙΚΑΙΟΥ (ΑΟΡΙΣΤΟΥ-ΟΡΙΣΜΕΝΟΥ-ΑΤΟΜΙΚΕΣ ΣΥΜΒΑΣΕΙΣ) ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,261.35,self-referential (payroll/EFKA/FMY remittance)
91ΕΚ4690ΒΩ-ΦΚ4,2025-09-15,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΙΔ. ΔΙΚΑΙΟΥ (ΑΟΡΙΣΤΟΥ-ΟΡΙΣΜΕΝΟΥ-ΑΤΟΜΙΚΕΣ ΣΥΜΒΑΣΕΙΣ) ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,1287.30,self-referential (payroll/EFKA/FMY remittance)
6ΥΓ24690ΒΩ-Χ53,2025-09-15,"ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ ΜΟΝΙΜΟΥ (ΔΙΟΙΚΗΤΙΚΟΥ,ΝΟΣΗΛΕΥΤΙΚΟΥ κ.λ.π.) ΠΡΟΣΩΠΙΚΟΥ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025",999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,7973.35,self-referential (payroll/EFKA/FMY remittance)
6ΥΓ24690ΒΩ-Χ53,2025-09-15,"ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΛΟΙΠΟΥ ΜΟΝΙΜΟΥ (ΔΙΟΙΚΗΤΙΚΟΥ,ΝΟΣΗΛΕΥΤΙΚΟΥ κ.λ.π.) ΠΡΟΣΩΠΙΚΟΥ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025",999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,36500.97,self-referential (payroll/EFKA/FMY remittance)
Ψ0ΞΓ4690ΒΩ-ΠΔΦ,2025-09-15,ΕΦΗΜΕΡΙΕΣ  ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ   ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,5918.32,self-referential (payroll/EFKA/FMY remittance)
Ψ0ΞΓ4690ΒΩ-ΠΔΦ,2025-09-15,ΕΦΗΜΕΡΙΕΣ  ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ   ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,3322.93,self-referential (payroll/EFKA/FMY remittance)
ΨΕΙΠ4690ΒΩ-6Ν1,2025-09-15,ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΙΚΟΥ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΕ ΣΧΕΣΗ ΕΡΓΑΣΙΑΣ ΙΔΟΧ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2025 «ΕΝΙΣΧΥΣΗ ΤΩΝ ΦΟΡΕΩΝ ΥΓΕΙΑΣ ΜΕ ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ ΓΙΑ ΤΗΝ ΑΝΤΑΠΟΚΡΙΣΗ ΣΤΙΣ ΑΝΑΓΚΕΣ ΛΟΓΩ ΤΗΣ ΕΠΙΔΗΜΙΑΣ COVID-19 ΣΤΗΝ ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ» ΜΕ ΚΩΔΙΚΟ ΟΠΣ 5070510 ΣΤΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ «ΠΕΡΙΦΕΡΕΙΑΚΟ ΕΠΙΧΕΙΡΗΣΙΑΚΟ ΠΡΟΓΡΑΜΜΑ ΘΕΣΣΑΛΙΑΣ 2014 ΜΕ ΠΑΡΑΤΑΣΗ ΣΥΜΒΑΣΕΩΝ  ΕΩΣ 31/12/2024 ΣΥΜΦΩΝΑ ΜΕ ΤΙΣ ΔΙΑΤΑΞΕΙΣ  ΤΟΥ Ν.5079/2023 (ΦΕΚ 215/22-12-2023/τ.Α΄) ΑΡΘΡΟ 70 ΠΑΡ. 1,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,2130.75,self-referential (payroll/EFKA/FMY remittance)
92ΖΤ4690ΒΩ-ΝΙΧ,2025-09-15,ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΩΝ ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,7135.56,self-referential (payroll/EFKA/FMY remittance)
6ΜΩ54690ΒΩ-2Ξ8,2025-09-15,ΕΦΗΜΕΡΙΕΣ ΜΕΤΑΚΙΝΟΥΜΕΝΩΝ ΙΑΤΡΩΝ ΤΟΥ Π.Ε.Δ.Υ ΓΙΑ ΚΑΛΥΨΗ ΕΦΗΜΕΡΙΩΝ ΣΤΟ ΓΝΒ ΤΟΝ ΜΗΝΑ  ΙΟΥΛΙΟ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,8953.38,self-referential (payroll/EFKA/FMY remittance)
Ψ7ΩΑ4690ΒΩ-ΜΕ5,2025-09-15,ΕΦΗΜΕΡΙΕΣ ΕΙΔΙΚΕΥΟΜΕΝΩΝ ΙΑΤΡΩΝ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,74988.84,self-referential (payroll/EFKA/FMY remittance)
ΨΣΞ44690ΒΩ-6ΡΞ,2025-09-15,ΕΦΗΜΕΡΙΕΣ ΕΠΙΚΟΥΡΙΚΩΝ  ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ  ΙΟΥΛΙΟΥ 2025,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,9176.74,self-referential (payroll/EFKA/FMY remittance)
ΨΗΕΕ4690ΒΩ-ΗΝΟ,2025-09-04,ΚΑΤΑΒΟΛΗ ΤΟΚΩΝ  ΚΕΦΑΛΑΙΟΥ  ΚΑΤ΄ ΕΦΑΡΜΟΓΗ ΤΗΣ ΑΟ453/2024 ΑΠΟΦΑΣΗΣ ΤΟΥ ΔΙΟΙΚΗΤΙΚΟΥ ΕΦΕΤΕΙΟΥ ΛΑΡΙΣΑΣ  ΤΜΗΜΑ Γ΄ ΤΡΙΜΕΛΕΣ (Σ (Διαδικασία διοικητικών διαφορών ουσίας),999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,1628.34,self-referential (payroll/EFKA/FMY remittance)
6ΣΣΑ4690ΒΩ-09Υ,2025-09-04,ΚΑΤΑΒΟΛΗ ΕΠΙΔΙΚΑΣΘΕΝΤΟΣ ΠΟΣΟΥ (ΚΕΦΑΛΑΙΟ)  ΚΑΤ΄ ΕΦΑΡΜΟΓΗ ΤΗΣ ΑΟ453/2024 ΑΠΟΦΑΣΗΣ  ΤΟΥ ΔΙΟΙΚΗΤΙΚΟΥ ΕΦΕΤΕΙΟΥ ΛΑΡΙΣΑΣ ΤΜΗΜΑ Γ΄ ΤΡΙΜΕΛΕΣ (Σ (Διαδικασία διοικητικών διαφορών ουσίας),999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,5760.00,self-referential (payroll/EFKA/FMY remittance)
