ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΨΙΔΘ4690ΒΓ-155,2021-12-31,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 29538/31-12-2021,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,368.89,self-referential (payroll/EFKA/FMY remittance)
6ΒΒΞ4690ΒΓ-ΒΑ3,2021-12-31,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 29511/31-12-2021,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,38324.93,self-referential (payroll/EFKA/FMY remittance)
64644690ΒΓ-ΚΗ6,2021-12-31,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 29512/31-12-2021,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,25898.11,self-referential (payroll/EFKA/FMY remittance)
ΨΘΦΗ4690ΒΓ-Λ3Ε,2021-12-31,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 29513/31-12-2021,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,6333.28,self-referential (payroll/EFKA/FMY remittance)
ΨΓΧΜ4690ΒΓ-ΖΤ4,2022-10-04,ΕΓΚΡΙΣΕΙΣ ΔΑΠΑΝΩΝ,,,1186.65,anonymous sponsor (empty sponsorAFMName)
ΩΔ0Ο4690ΒΓ-ΝΕΔ,2022-10-04,ΕΓΚΡΙΣΕΙΣ ΔΑΠΑΝΩΝ,,,966068.51,anonymous sponsor (empty sponsorAFMName)
Ω3ΞΖ4690ΒΓ-Τ67,2022-10-04,ΕΓΚΡΙΣΕΙΣ ΔΑΠΑΝΩΝ,,,485.09,anonymous sponsor (empty sponsorAFMName)
ΩΖΡΑ4690ΒΓ-ΩΦΜ,2022-10-04,ΕΓΚΡΙΣΕΙΣ ΔΑΠΑΝΩΝ,,,226106.24,anonymous sponsor (empty sponsorAFMName)
6ΛΩ84690ΒΓ-ΡΙΚ,2022-10-04,ΕΓΚΡΙΣΕΙΣ ΔΑΠΑΝΩΝ,,,276078.05,anonymous sponsor (empty sponsorAFMName)
Ω8Ο44690ΒΓ-ΙΡΣ,2022-09-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19442-07/09/2022,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,12552.57,self-referential (payroll/EFKA/FMY remittance)
6ΧΟΦ4690ΒΓ-0ΩΞ,2022-09-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19444-07/09/2022,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,24905.63,self-referential (payroll/EFKA/FMY remittance)
93Ε84690ΒΓ-ΠΩΜ,2022-09-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19448-07/09/2022,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,23873.96,self-referential (payroll/EFKA/FMY remittance)
ΩΝΥ24690ΒΓ-Ε03,2022-09-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19447-07/09/2022,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,36030.16,self-referential (payroll/EFKA/FMY remittance)
Ψ29Ι4690ΒΓ-Β0Θ,2022-08-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17926-17/08/2022,,,39651.80,anonymous sponsor (empty sponsorAFMName)
99ΚΧ4690ΒΓ-5ΟΗ,2022-07-27,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,,,311.83,anonymous sponsor (empty sponsorAFMName)
970Λ4690ΒΓ-4ΨΔ,2022-07-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,,,147415.45,anonymous sponsor (empty sponsorAFMName)
97ΜΦ4690ΒΓ-ΑΒΞ,2022-06-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ,,,583.20,anonymous sponsor (empty sponsorAFMName)
6ΞΝΥ4690ΒΓ-Δ64,2022-06-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ,,,266610.34,anonymous sponsor (empty sponsorAFMName)
6ΨΤΩ4690ΒΓ-ΡΡΝ,2022-06-06,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ,,,652.57,anonymous sponsor (empty sponsorAFMName)
60Γ34690ΒΓ-06Ε,2022-06-06,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ Α,,,178385.27,anonymous sponsor (empty sponsorAFMName)
ΩΜΜΔ4690ΒΓ-ΦΙΟ,2023-01-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ Γ.Ν ΚΑΒΑΛΑΣ,,,41422.68,anonymous sponsor (empty sponsorAFMName)
ΡΟΘΨ4690ΒΓ-Ξ5Ρ,2023-01-18,ΜΤΦ 15% ΕΜΜΕΣΕΣ ΔΑΠΑΝΕΣ ΤΟΥ 15ου ΔΔΔ,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,10160.74,self-referential (payroll/EFKA/FMY remittance)
6ΒΠΤ4690ΒΓ-2Θ8,2022-12-30,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,,,102028.53,anonymous sponsor (empty sponsorAFMName)
ΨΨ4Ν4690ΒΓ-1Χ8,2022-12-30,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,,,18561.07,anonymous sponsor (empty sponsorAFMName)
ΩΝ1Φ4690ΒΓ-ΡΗΞ,2022-12-30,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,,,989.73,anonymous sponsor (empty sponsorAFMName)
63ΚΡ4690ΒΓ-ΞΝ9,2022-12-13,ΜΕΤΑΦΟΡΑ 15% ΕΜΜΕΣΕΣ ΔΑΠΑΝΕΣ ΤΟΥ 14ου ΔΕΛΤΙΟΥ ΔΗΛΩΣΗΣ ΔΑΠΑΝΩΝ,999157568,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΑΒΑΛΑΣ,48187.73,self-referential (payroll/EFKA/FMY remittance)
ΨΝΨ64690ΒΓ-5ΔΙ,2022-11-18,Εγκρίσεις Δαπανών,,,307286.14,anonymous sponsor (empty sponsorAFMName)
6ΡΤ24690ΒΓ-ΦΥ9,2023-04-11,5369-θεμα 35 εγκριση δαπανων (07-03-2023),,,524839.54,anonymous sponsor (empty sponsorAFMName)
66ΕΩ4690ΒΓ-39Τ,2023-04-11,4887-.θεμα 22 εγκριση δαπανων,,,1083494.55,anonymous sponsor (empty sponsorAFMName)
6Ο384690ΒΓ-ΕΘ4,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 9208/14-12-2023,,,1971.20,anonymous sponsor (empty sponsorAFMName)
ΨΩΩ34690ΒΓ-Ρ7Δ,2023-11-08,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 7244/30-10-2023,,,25787.65,anonymous sponsor (empty sponsorAFMName)
