ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΨΤΩΟ46906Ω-3ΙΜ,2021-12-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3100.00,anonymous sponsor (empty sponsorAFMName)
6ΣΣ346906Ω-ΑΒ4,2021-12-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1488.00,anonymous sponsor (empty sponsorAFMName)
6ΓΠΒ46906Ω-ΑΑ8,2021-12-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1922.00,anonymous sponsor (empty sponsorAFMName)
ΩΔΒΗ46906Ω-ΙΟ5,2021-12-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10002.02,anonymous sponsor (empty sponsorAFMName)
Ψ7Β346906Ω-ΔΝ5,2021-12-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14600.73,anonymous sponsor (empty sponsorAFMName)
6ΗΕΨ46906Ω-ΒΑΣ,2021-12-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,7714.58,anonymous sponsor (empty sponsorAFMName)
6ΠΩΠ46906Ω-Χ9Κ,2021-12-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5855.65,anonymous sponsor (empty sponsorAFMName)
ΩΤ2Ξ46906Ω-Ζ1Λ,2021-12-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3884.31,anonymous sponsor (empty sponsorAFMName)
ΩΥ6Α46906Ω-ΙΩΜ,2021-12-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14000.54,anonymous sponsor (empty sponsorAFMName)
Ψ65Λ46906Ω-Ν4Δ,2021-12-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3055.94,anonymous sponsor (empty sponsorAFMName)
6ΖΖ646906Ω-ΣΚΑ,2021-12-09,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12296.34,anonymous sponsor (empty sponsorAFMName)
9ΨΣΧ46906Ω-5ΞΓ,2021-12-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5704.00,anonymous sponsor (empty sponsorAFMName)
63Ι446906Ω-Ω7Ω,2021-12-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,425.64,anonymous sponsor (empty sponsorAFMName)
9ΡΤΗ46906Ω-ΘΞΦ,2021-12-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2623.50,anonymous sponsor (empty sponsorAFMName)
67Σ046906Ω-676,2021-12-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,9269.62,anonymous sponsor (empty sponsorAFMName)
Ω06846906Ω-ΘΝ6,2021-12-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5282.40,anonymous sponsor (empty sponsorAFMName)
6ΤΨ346906Ω-ΡΜΙ,2021-12-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,9635.21,anonymous sponsor (empty sponsorAFMName)
644Ε46906Ω-ΨΧΓ,2021-12-02,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14004.93,anonymous sponsor (empty sponsorAFMName)
645Μ46906Ω-Ξ1Τ,2021-12-02,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13996.68,anonymous sponsor (empty sponsorAFMName)
Ψ78946906Ω-ΦΕΘ,2021-12-02,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14794.35,anonymous sponsor (empty sponsorAFMName)
ΩΗΥΜ46906Ω-ΠΦΝ,2021-11-30,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3405.85,anonymous sponsor (empty sponsorAFMName)
ΩΞ8Β46906Ω-ΑΔΨ,2021-11-30,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13159.00,anonymous sponsor (empty sponsorAFMName)
6ΗΤ346906Ω-0ΨΣ,2021-11-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1601.74,anonymous sponsor (empty sponsorAFMName)
9ΑΟ746906Ω-7ΓΣ,2021-11-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,9684.00,anonymous sponsor (empty sponsorAFMName)
ΨΛΑΘ46906Ω-36Π,2021-11-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1395.00,anonymous sponsor (empty sponsorAFMName)
Ψ60Θ46906Ω-6ΚΑ,2021-11-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,7316.22,anonymous sponsor (empty sponsorAFMName)
62ΔΕ46906Ω-31Α,2021-11-26,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,347.20,anonymous sponsor (empty sponsorAFMName)
6Ε3346906Ω-15Τ,2021-11-26,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14642.49,anonymous sponsor (empty sponsorAFMName)
ΨΟΚΗ46906Ω-0ΡΞ,2021-11-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14621.06,anonymous sponsor (empty sponsorAFMName)
ΨΟΡΣ46906Ω-4ΑΓ,2021-11-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14846.21,anonymous sponsor (empty sponsorAFMName)
ΩΥΔΩ46906Ω-ΥΧΠ,2021-11-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,4063.50,anonymous sponsor (empty sponsorAFMName)
6ΩΜ546906Ω-ΙΣΩ,2021-11-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1553.47,anonymous sponsor (empty sponsorAFMName)
Ω1Δ446906Ω-ΗΝΑ,2021-11-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14189.90,anonymous sponsor (empty sponsorAFMName)
ΨΤΙΩ46906Ω-ΤΒ8,2021-11-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,9280.76,anonymous sponsor (empty sponsorAFMName)
ΩΔΧΥ46906Ω-ΒΩΣ,2021-11-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2976.00,anonymous sponsor (empty sponsorAFMName)
ΨΗ1Φ46906Ω-ΡΞ8,2021-11-15,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5145.50,anonymous sponsor (empty sponsorAFMName)
6ΘΟΘ46906Ω-Τ4Κ,2021-11-15,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10496.59,anonymous sponsor (empty sponsorAFMName)
ΩΗΠ246906Ω-Ο4Β,2021-11-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,15005.74,anonymous sponsor (empty sponsorAFMName)
ΨΥΙΣ46906Ω-1ΔΧ,2021-11-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,6519.00,anonymous sponsor (empty sponsorAFMName)
6ΩΡΨ46906Ω-Τ27,2021-11-03,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,6837.00,anonymous sponsor (empty sponsorAFMName)
ΨΞΝΘ46906Ω-ΓΑΠ,2021-10-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3165.34,anonymous sponsor (empty sponsorAFMName)
6ΩΨ446906Ω-ΑΝ3,2021-10-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2737.43,anonymous sponsor (empty sponsorAFMName)
6ΥΛΨ46906Ω-ΛΣ7,2021-10-29,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14666.72,anonymous sponsor (empty sponsorAFMName)
60ΗΦ46906Ω-4Α7,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14476.66,anonymous sponsor (empty sponsorAFMName)
Ω3ΞΩ46906Ω-ΤΘΔ,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14434.58,anonymous sponsor (empty sponsorAFMName)
Ω2ΩΧ46906Ω-ΡΒΤ,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14434.58,anonymous sponsor (empty sponsorAFMName)
6Κ9646906Ω-Χ96,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12908.78,anonymous sponsor (empty sponsorAFMName)
Ψ9ΦΠ46906Ω-ΡΣ6,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12114.31,anonymous sponsor (empty sponsorAFMName)
ΩΓΤΚ46906Ω-4ΙΛ,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14596.50,anonymous sponsor (empty sponsorAFMName)
Ω57Π46906Ω-ΩΛΙ,2021-10-22,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12322.95,anonymous sponsor (empty sponsorAFMName)
9ΣΛ146906Ω-ΗΚ0,2021-10-20,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,6914.02,anonymous sponsor (empty sponsorAFMName)
ΩΥΙΟ46906Ω-ΖΡΑ,2021-10-20,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3162.00,anonymous sponsor (empty sponsorAFMName)
915Α46906Ω-19Ξ,2021-10-20,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13839.58,anonymous sponsor (empty sponsorAFMName)
63Β746906Ω-ΗΛΒ,2021-10-20,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1220.40,anonymous sponsor (empty sponsorAFMName)
6ΗΕΤ46906Ω-7ΚΝ,2021-10-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,6170.98,anonymous sponsor (empty sponsorAFMName)
ΩΦΔ946906Ω-0ΜΑ,2021-10-15,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1686.40,anonymous sponsor (empty sponsorAFMName)
6Κ3Ξ46906Ω-Σ3Ξ,2021-10-15,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,700.00,anonymous sponsor (empty sponsorAFMName)
9Γ9046906Ω-ΝΝ3,2021-10-15,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5166.97,anonymous sponsor (empty sponsorAFMName)
6ΣΚΙ46906Ω-06Β,2021-10-15,ΑΠΟΦΔΑΣΗ ΔΙΟΙΚΗΤΗ,,,1217.93,anonymous sponsor (empty sponsorAFMName)
660446906Ω-ΘΚ1,2021-10-05,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5166.97,anonymous sponsor (empty sponsorAFMName)
ΨΘΓ846906Ω-ΨΔΘ,2021-10-04,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10953.39,anonymous sponsor (empty sponsorAFMName)
ΩΦΘ946906Ω-ΕΦΗ,2021-09-28,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5452.28,anonymous sponsor (empty sponsorAFMName)
Ψ6ΑΞ46906Ω-ΛΗΤ,2021-09-28,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,6936.66,anonymous sponsor (empty sponsorAFMName)
674Τ46906Ω-Μ5Χ,2021-09-28,ΑΠΌΦΑΣΗ  ΔΙΟΙΚΗΤΉ,,,10020.43,anonymous sponsor (empty sponsorAFMName)
Ψ7ΦΨ46906Ω-ΛΙΚ,2021-09-28,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1342.89,anonymous sponsor (empty sponsorAFMName)
ΩΓΓΘ46906Ω-ΔΝΛ,2021-09-27,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14491.22,anonymous sponsor (empty sponsorAFMName)
ΨΚΘΓ46906Ω-8ΔΤ,2021-09-27,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,6591.84,anonymous sponsor (empty sponsorAFMName)
Ψ7ΣΒ46906Ω-Κ4Π,2021-09-27,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13930.54,anonymous sponsor (empty sponsorAFMName)
6ΛΑΖ46906Ω-991,2021-09-27,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10955.83,anonymous sponsor (empty sponsorAFMName)
ΩΘΑΚ46906Ω-Υ9Β,2021-09-27,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14735.92,anonymous sponsor (empty sponsorAFMName)
626Φ46906Ω-7ΦΟ,2021-09-27,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,70.00,anonymous sponsor (empty sponsorAFMName)
994946906Ω-1ΟΟ,2021-09-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,15551.43,anonymous sponsor (empty sponsorAFMName)
ΨΗ7Π46906Ω-193,2021-09-23,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,5000.00,anonymous sponsor (empty sponsorAFMName)
6ΒΦΨ46906Ω-ΧΙ9,2021-09-21,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,8280.00,anonymous sponsor (empty sponsorAFMName)
Ψ9ΘΤ46906Ω-8ΗΥ,2021-09-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1700.00,anonymous sponsor (empty sponsorAFMName)
Ψ4ΨΕ46906Ω-4ΞΘ,2021-09-16,ΑΠΟΦΑΣΗ  ΔΙΟΙΚΗΤΗ,,,300.00,anonymous sponsor (empty sponsorAFMName)
6Ο2Η46906Ω-ΠΨΘ,2021-09-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10566.96,anonymous sponsor (empty sponsorAFMName)
6Ν0Ρ46906Ω-ΦΔ0,2021-09-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,11718.40,anonymous sponsor (empty sponsorAFMName)
6Ξ2Β46906Ω-ΑΟΝ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10295.75,anonymous sponsor (empty sponsorAFMName)
6ΛΙΑ46906Ω-ΩΜ9,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13786.93,anonymous sponsor (empty sponsorAFMName)
Ψ30Ρ46906Ω-Β9Ι,2021-09-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,3069.00,anonymous sponsor (empty sponsorAFMName)
Ρ74Χ46906Ω-Δ9Φ,2021-09-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1984.00,anonymous sponsor (empty sponsorAFMName)
ΨΙΞ146906Ω-Λ27,2021-09-10,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,15104.30,anonymous sponsor (empty sponsorAFMName)
ΩΗΙΚ46906Ω-6ΓΘ,2021-09-09,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14278.79,anonymous sponsor (empty sponsorAFMName)
9ΦΦ746906Ω-2Ω7,2021-09-08,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13255.16,anonymous sponsor (empty sponsorAFMName)
6Χ3046906Ω-ΟΘΛ,2021-09-07,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,11877.75,anonymous sponsor (empty sponsorAFMName)
6ΙΑΘ46906Ω-Ψ89,2021-09-07,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14994.18,anonymous sponsor (empty sponsorAFMName)
ΨΡΘΑ46906Ω-Υ3Π,2021-09-07,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,516.98,anonymous sponsor (empty sponsorAFMName)
68ΜΜ46906Ω-Δ4Κ,2021-08-26,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14673.77,anonymous sponsor (empty sponsorAFMName)
ΩΘΟ446906Ω-ΑΞΨ,2021-08-26,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2014.00,anonymous sponsor (empty sponsorAFMName)
6ΑΚΜ46906Ω-ΧΜΜ,2021-08-24,ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΟΥ ΓΙΑ ΤΗ ΜΟΝΑΔΑ ΑΙΜΟΔΥΝΑΜΙΚΟΥ ΕΡΓΑΣΤΗΡΙΟΥ,,,12418.02,anonymous sponsor (empty sponsorAFMName)
6Θ7346906Ω-ΝΡΘ,2021-08-24,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12635.72,anonymous sponsor (empty sponsorAFMName)
ΩΑΑΘ46906Ω-93Ε,2021-08-24,ΑΠΟΦΑΣΗ ΠΡΟΣΜΗΘΕΙΑΣ ΥΛΙΚΟΥ ΓΙΑ ΤΗ ΜΟΝΑΔΑ ΑΙΜΟΔΥΝΑΜΙΚΟΥ ΕΡΓΑΣΤΗΡΙΟΥ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,,,11356.50,anonymous sponsor (empty sponsorAFMName)
9Π0Π46906Ω-Θ0Δ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1785.60,anonymous sponsor (empty sponsorAFMName)
94Κ446906Ω-ΜΑΩ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14559.03,anonymous sponsor (empty sponsorAFMName)
6ΞΑΔ46906Ω-Ζ9Ι,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13931.74,anonymous sponsor (empty sponsorAFMName)
6ΛΝΣ46906Ω-ΗΚΜ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,10875.34,anonymous sponsor (empty sponsorAFMName)
698Ε46906Ω-ΛΟΟ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14527.73,anonymous sponsor (empty sponsorAFMName)
62ΙΛ46906Ω-Ι0Γ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13481.01,anonymous sponsor (empty sponsorAFMName)
ΩΧΤΚ46906Ω-45Α,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14972.78,anonymous sponsor (empty sponsorAFMName)
6Ν4Ω46906Ω-858,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1704.34,anonymous sponsor (empty sponsorAFMName)
ΩΗΖ646906Ω-ΕΓΛ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14318.58,anonymous sponsor (empty sponsorAFMName)
6Γ2Η46906Ω-ΥΞΠ,2021-08-19,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14888.76,anonymous sponsor (empty sponsorAFMName)
91ΠΟ46906Ω-ΩΥ2,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,15110.28,anonymous sponsor (empty sponsorAFMName)
9ΠΩΚ46906Ω-ΡΜ8,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14859.18,anonymous sponsor (empty sponsorAFMName)
ΨΠΩΡ46906Ω-ΟΜΛ,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1867.44,anonymous sponsor (empty sponsorAFMName)
ΩΙΥΒ46906Ω-ΚΧΔ,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14578.45,anonymous sponsor (empty sponsorAFMName)
619Σ46906Ω-Τ01,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,15464.44,anonymous sponsor (empty sponsorAFMName)
6ΥΗ446906Ω-Φ1Β,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,9733.92,anonymous sponsor (empty sponsorAFMName)
ΨΒΙΩ46906Ω-ΖΔΘ,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,4191.20,anonymous sponsor (empty sponsorAFMName)
ΩΝΘΥ46906Ω-Μ1Ω,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2624.98,anonymous sponsor (empty sponsorAFMName)
Ω5Ζ946906Ω-1ΡΛ,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14648.20,anonymous sponsor (empty sponsorAFMName)
6ΗΔΒ46906Ω-ΦΓΠ,2021-08-18,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14301.63,anonymous sponsor (empty sponsorAFMName)
ΩΔΠΘ46906Ω-ΜΦ8,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗ,,,14004.24,anonymous sponsor (empty sponsorAFMName)
9ΗΝ146906Ω-ΤΡΕ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2103.23,anonymous sponsor (empty sponsorAFMName)
ΩΗ7346906Ω-ΚΗΓ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2450.00,anonymous sponsor (empty sponsorAFMName)
Ψ1ΙΦ46906Ω-ΥΛΨ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14589.48,anonymous sponsor (empty sponsorAFMName)
ΨΟΧΙ46906Ω-ΣΘ9,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14460.57,anonymous sponsor (empty sponsorAFMName)
63ΦΘ46906Ω-ΓΘΣ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1356.00,anonymous sponsor (empty sponsorAFMName)
625346906Ω-Τ2Ο,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14703.27,anonymous sponsor (empty sponsorAFMName)
68ΩΙ46906Ω-ΤΤΣ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12165.50,anonymous sponsor (empty sponsorAFMName)
ΩΤΑ746906Ω-ΠΧΥ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,2280.06,anonymous sponsor (empty sponsorAFMName)
620Ζ46906Ω-ΠΩ3,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,845.24,anonymous sponsor (empty sponsorAFMName)
67ΥΓ46906Ω-Ι7Θ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,186.06,anonymous sponsor (empty sponsorAFMName)
6Δ9Θ46906Ω-ΚΕΘ,2021-08-17,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,1003.35,anonymous sponsor (empty sponsorAFMName)
6ΘΑΗ46906Ω-Ε6Β,2021-08-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14974.24,anonymous sponsor (empty sponsorAFMName)
6Ξ6Θ46906Ω-Ζ9Η,2021-08-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14294.40,anonymous sponsor (empty sponsorAFMName)
Ω0ΡΒ46906Ω-ΞΡ8,2021-08-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,12440.03,anonymous sponsor (empty sponsorAFMName)
Ψ46Ν46906Ω-ΦΡΒ,2021-08-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14559.34,anonymous sponsor (empty sponsorAFMName)
6Τ6346906Ω-ΔΤ4,2021-08-16,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,15381.46,anonymous sponsor (empty sponsorAFMName)
Ω2ΗΚ46906Ω-ΔΦΠ,2021-08-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14319.76,anonymous sponsor (empty sponsorAFMName)
Ω2ΓΡ46906Ω-ΝΜΓ,2021-08-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,13960.72,anonymous sponsor (empty sponsorAFMName)
6ΛΡΤ46906Ω-ΥΞΠ,2021-08-13,ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ,,,14977.72,anonymous sponsor (empty sponsorAFMName)
