ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
Ψ7ΣΟ46907Κ-Τ6Λ,2021-08-31,ΧΕ 1112/21,,,19358.66,anonymous sponsor (empty sponsorAFMName)
ΨΡ6Ε46907Κ-93Υ,2021-08-31,ΧΕ 1098/21,,,642.42,anonymous sponsor (empty sponsorAFMName)
60ΤΘ46907Κ-3Ι4,2021-08-31,xe 1099/21,,,3247.47,anonymous sponsor (empty sponsorAFMName)
9ΙΟ446907Κ-4ΤΞ,2021-08-30,ΧΕ 1097/21,,,974.58,anonymous sponsor (empty sponsorAFMName)
6Μ4646907Κ-ΦΑΛ,2021-08-30,ΧΕ 1096/21,,,2241.29,anonymous sponsor (empty sponsorAFMName)
ΨΨ0Ρ46907Κ-Ε20,2021-08-30,ΧΕ 1095/21,,,27811.48,anonymous sponsor (empty sponsorAFMName)
64Ψ446907Κ-Ρ1Ν,2021-08-30,ΧΕ 1093/21,,,31.26,anonymous sponsor (empty sponsorAFMName)
6ΓΒ546907Κ-1ΨΤ,2021-08-30,ΧΕ 1092/21,,,3.57,anonymous sponsor (empty sponsorAFMName)
6ΨΣΟ46907Κ-ΟΑΘ,2021-08-30,ΧΕ 1091/21,,,152431.68,anonymous sponsor (empty sponsorAFMName)
641546907Κ-ΚΓΛ,2021-08-30,ΧΕ 1087,,,149.51,anonymous sponsor (empty sponsorAFMName)
ΨΝΝΧ46907Κ-ΨΕΧ,2022-03-28,LOBIVON TAB 5MG/TAB BTx28TAB,,,63.60,anonymous sponsor (empty sponsorAFMName)
Ψ8ΑΠ46907Κ-ΘΞ4,2022-06-10,"HALAVEN INJ.SOL 0,44MG/ML BTx1VIALx2ML",,,14830.20,anonymous sponsor (empty sponsorAFMName)
ΩΣΙΙ46907Κ-ΔΛ5,2022-06-10,"HALAVEN INJ.SOL 0,44MG/ML BTx1VIALx2ML",,,14830.20,anonymous sponsor (empty sponsorAFMName)
6ΕΗΓ46907Κ-Υ1Τ,2022-06-10,HERCEPTIN INJ.SOL 600MG/5ML BTx1VIALx5ML,,,14274.79,anonymous sponsor (empty sponsorAFMName)
943Φ46907Κ-Ι25,2022-06-10,HERCEPTIN INJ.SOL 600MG/5ML BTx1VIALx5ML,,,14274.79,anonymous sponsor (empty sponsorAFMName)
ΨΝ7Δ46907Κ-Ζ0Φ,2022-06-10,HERCEPTIN INJ.SOL 600MG/5ML BTx1VIALx5ML,,,14274.79,anonymous sponsor (empty sponsorAFMName)
606746907Κ-Β1Ν,2022-06-10,TECENTRIQ C/S.SOL.IN 1200MG/VIAL (20ML) 1 VIAL x 20ML,,,13236.86,anonymous sponsor (empty sponsorAFMName)
6ΧΟ346907Κ-Ν20,2022-06-10,TECENTRIQ C/S.SOL.IN 1200MG/VIAL (20ML) 1 VIAL x 20ML,,,13236.86,anonymous sponsor (empty sponsorAFMName)
ΨΗΧΛ46907Κ-Λ10,2022-06-10,TECENTRIQ C/S.SOL.IN 1200MG/VIAL (20ML) 1 VIAL x 20ML,,,13236.86,anonymous sponsor (empty sponsorAFMName)
6ΚΔΤ46907Κ-6ΔΒ,2022-06-10,TECENTRIQ C/S.SOL.IN 1200MG/VIAL (20ML) 1 VIAL x 20ML,,,13236.86,anonymous sponsor (empty sponsorAFMName)
ΨΟΥ246907Κ-1ΨΚ,2022-06-09,VORICONAZOLE PD.SOL.INF 200MG/VIAL BTx1 VIAL,,,7844.16,anonymous sponsor (empty sponsorAFMName)
633746907Κ-54Χ,2022-06-09,TYSABRI C/S.SOL.IN 300MG/VIAL (20MG/ML) BT x 1 VIAL x 15 ML,,,14631.61,anonymous sponsor (empty sponsorAFMName)
6ΘΛ846907Κ-ΤΝΧ,2022-06-09,TYSABRI C/S.SOL.IN 300MG/VIAL (20MG/ML) BT x 1 VIAL x 15 ML,,,14631.61,anonymous sponsor (empty sponsorAFMName)
ΨΤΦ146907Κ-3ΕΘ,2022-06-09,TYSABRI C/S.SOL.IN 300MG/VIAL (20MG/ML) BT x 1 VIAL x 15 ML,,,14631.61,anonymous sponsor (empty sponsorAFMName)
Ψ42Ο46907Κ-ΞΝ8,2022-06-09,TYSABRI C/S.SOL.IN 300MG/VIAL (20MG/ML) BT x 1 VIAL x 15 ML,,,14631.61,anonymous sponsor (empty sponsorAFMName)
ΩΥΩ346907Κ-ΣΒΞ,2022-06-09,Ψ0ΒΝ46907Κ-ΕΘΡ,,,14631.61,anonymous sponsor (empty sponsorAFMName)
ΩΣΓΩ46907Κ-ΑΧΗ,2022-06-09,TYSABRI C/S.SOL.IN 300MG/VIAL (20MG/ML) BT x 1 VIAL x 15 ML,,,14631.61,anonymous sponsor (empty sponsorAFMName)
6Α1046907Κ-ΣΥ2,2022-06-09,TYSABRI C/S.SOL.IN 300MG/VIAL (20MG/ML) BT x 1 VIAL x 15 ML,,,14631.61,anonymous sponsor (empty sponsorAFMName)
Ω2Τ946907Κ-ΝΤΨ,2022-06-07,KIOVIG SOL.IV.INF 10G/100ML BTX1 VIALx100 ML,,,11121.73,anonymous sponsor (empty sponsorAFMName)
94Ζ346907Κ-ΡΘΟ,2022-06-07,KIOVIG SOL.IV.INF 10G/100ML BTX1 VIALx100 ML,,,11121.73,anonymous sponsor (empty sponsorAFMName)
Ω5ΓΧ46907Κ-9ΧΥ,2022-06-07,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,,,14573.64,anonymous sponsor (empty sponsorAFMName)
6ΑΜ546907Κ-5ΩΞ,2022-06-07,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,,,14573.64,anonymous sponsor (empty sponsorAFMName)
6ΟΧΥ46907Κ-ΖΗΘ,2022-06-07,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,,,14573.64,anonymous sponsor (empty sponsorAFMName)
Ψ74Ζ46907Κ-933,2022-06-07,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,,,14573.64,anonymous sponsor (empty sponsorAFMName)
6ΝΖΑ46907Κ-ΡΕΖ,2022-06-07,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,,,14573.64,anonymous sponsor (empty sponsorAFMName)
9Π1Π46907Κ-Τ0Ι,2022-06-06,MVASI C/S.SOL.IN 25,,,14573.64,anonymous sponsor (empty sponsorAFMName)
9ΨΘ346907Κ-Κ35,2022-06-06,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,,,14573.64,anonymous sponsor (empty sponsorAFMName)
6ΞΟ346907Κ-ΡΣΔ,2022-06-06,MVASI C/S.SOL.IN 25,,,14952.58,anonymous sponsor (empty sponsorAFMName)
601Ν46907Κ-4ΡΡ,2022-06-06,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 4ML,,,14952.58,anonymous sponsor (empty sponsorAFMName)
ΨΞΗ846907Κ-ΔΦΜ,2022-06-06,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 4ML,,,14952.58,anonymous sponsor (empty sponsorAFMName)
ΨΨ2646907Κ-Ε10,2022-06-06,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 4ML,,,14952.58,anonymous sponsor (empty sponsorAFMName)
6ΦΗ946907Κ-7ΜΙ,2022-06-06,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
6ΖΤΡ46907Κ-0ΧΟ,2022-06-06,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
640Χ46907Κ-ΤΝ9,2022-06-03,FABRAZYME PD.C.SO.I,,,14002.76,anonymous sponsor (empty sponsorAFMName)
ΨΧΩ246907Κ-2ΜΑ,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΣΩΠΙΚΟΥ ΑΝΑΣΤΟΛΕΣ ΜΑΙΟΥ 2022,,,18421.67,anonymous sponsor (empty sponsorAFMName)
ΨΒΩΤ46907Κ-ΖΣΚ,2022-06-03,ΑΝΑΔΡΟΜΙΚΑ ΕΠΙΚΟΥΡ. ΙΑΤΡΩΝ ΜΑΙΟΥ,,,5952.24,anonymous sponsor (empty sponsorAFMName)
6ΘΥΦ46907Κ-Α13,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΕΠΙΚΟΥΡΙΚΩΝ ΙΑΤΡΩΝ ΜΑΙΟΥ,,,27575.14,anonymous sponsor (empty sponsorAFMName)
67ΤΑ46907Κ-Θ4Ρ,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΣΩΠΙΚΟΥ COVID ΜΑΙΟΥ 2022,,,24970.95,anonymous sponsor (empty sponsorAFMName)
ΩΥΘΚ46907Κ-ΨΧ0,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΑΙΟΥ,,,32149.90,anonymous sponsor (empty sponsorAFMName)
6Δ5446907Κ-Ι2Ψ,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΑΙΟΥ,,,1775.43,anonymous sponsor (empty sponsorAFMName)
6ΝΞΧ46907Κ-ΔΓΥ,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΣΩΠΙΚΟΥ ΟΑΕΔ 55-67 ΜΗΝΟΣ ΜΑΙΟΥ 2022,,,4987.23,anonymous sponsor (empty sponsorAFMName)
6ΘΞΟ46907Κ-ΓΕΤ,2022-06-03,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
Ω53Κ46907Κ-2ΒΧ,2022-06-03,ΑΠΟΖΗΜΙΩΣΗ ΣΠΟΥΔΑΣΤΩΝ ΤΕΙ ΜΑΙΟΥ 2022,,,558.64,anonymous sponsor (empty sponsorAFMName)
Ψ7ΖΛ46907Κ-ΡΨΒ,2022-06-03,ΑΠΟΖΗΜΙΩΣΗ ΑΝΤΙΡ.ΜΑΙΟΥ 2022,,,524.82,anonymous sponsor (empty sponsorAFMName)
65ΨΣ46907Κ-ΣΙΑ,2022-06-03,ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΣΩΠ. ΣΟΧ. ΜΑΙΟΥ 2022,,,1201.56,anonymous sponsor (empty sponsorAFMName)
6ΣΔΒ46907Κ-ΒΣ6,2022-06-03,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
6Ρ0Χ46907Κ-ΙΔΦ,2022-06-03,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
6ΕΔ746907Κ-ΖΥΛ,2022-06-03,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
6ΥΒΔ46907Κ-ΔΡΘ,2022-06-03,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1 VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
6ΓΥΠ46907Κ-Ε5Κ,2022-06-02,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
Ω51546907Κ-ΘΣ4,2022-06-02,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
ΩΝΒΤ46907Κ-Φ15,2022-06-02,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
ΩΜ5Ψ46907Κ-ΝΞ1,2022-06-02,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
6Λ2Χ46907Κ-3ΚΚ,2022-06-02,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
ΨΔΔΨ46907Κ-57Ξ,2022-06-01,INNOHEP INJ.SOL 20000 anti XA IU/2ml VIAL BTx10VIALSx2ML,,,2587.79,anonymous sponsor (empty sponsorAFMName)
6ΙΥ346907Κ-ΨΗΞ,2022-06-01,ΧΕ 539/22,,,33851.01,anonymous sponsor (empty sponsorAFMName)
Ω8ΧΠ46907Κ-94Σ,2022-05-31,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
ΨΣ2Θ46907Κ-ΦΗ9,2022-05-31,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
6Ψ2Β46907Κ-ΥΚΖ,2022-05-31,"REPLAGAL C/S.SOL.IN 1MG/ML BTx1VIALx3,5ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
Ψ0Ο046907Κ-ΡΤΘ,2022-05-31,"REPLAGAL C/S.SOL.IN 1MG/ML BTx1VIALx3,5ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
66ΝΓ46907Κ-Ν96,2022-05-31,"REPLAGAL C/S.SOL.IN 1MG/ML BTx1VIALx3,5ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
614Φ46907Κ-ΓΑΛ,2022-05-31,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
ΨΕΦΙ46907Κ-Χ2Δ,2022-05-31,HYDROFLUX INJ.SOL 20MG/2ML AMP BTX5AMPSX2ML,,,13896.60,anonymous sponsor (empty sponsorAFMName)
Ψ6Δ946907Κ-ΜΗΟ,2022-05-30,ΧΕ 538/22,,,20.00,anonymous sponsor (empty sponsorAFMName)
9Ρ2Λ46907Κ-ΟΡΞ,2022-05-30,ΧΕ 536/22,,,1120.00,anonymous sponsor (empty sponsorAFMName)
Ω2ΟΥ46907Κ-0ΚΒ,2022-05-30,ΧΕ 535/22,,,3800.00,anonymous sponsor (empty sponsorAFMName)
ΨΦ8646907Κ-ΖΛ0,2022-05-30,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
ΩΜΝΝ46907Κ-ΣΜΛ,2022-05-30,ΧΕ 533,,,148.14,anonymous sponsor (empty sponsorAFMName)
6Γ4Η46907Κ-9ΜΖ,2022-05-30,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
ΨΝΓΩ46907Κ-Α1Ζ,2022-05-30,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
651646907Κ-ΡΜ5,2022-05-30,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
6ΖΟΦ46907Κ-31Τ,2022-05-30,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
ΨΓΛ646907Κ-ΛΘΩ,2022-05-30,"REPLAGAL C/S.SOL.IN 1MG/ML BTx 1 VIAL x 3,5 ML",,,14487.75,anonymous sponsor (empty sponsorAFMName)
6ΙΓΨ46907Κ-ΩΛΙ,2022-05-30,BRILIQUE F.C.TAB 90MG/TAB BTx56 TAB,,,1076.99,anonymous sponsor (empty sponsorAFMName)
6ΛΨΓ46907Κ-ΚΑΘ,2022-05-30,FORXIGA F.C.TAB 10MG/TAB BTx28TAB,,,1997.99,anonymous sponsor (empty sponsorAFMName)
Ψ7Ζ346907Κ-Μ1Τ,2022-05-27,DEXDOR C/S.SOL.IN 100MCG/ML BTx4VIALSx10ML,,,12068.92,anonymous sponsor (empty sponsorAFMName)
66Ο746907Κ-8ΔΣ,2022-05-27,PEMETREXED (PD.C.SO.IN-C/S.SOL.IN) 500MG/VIAL BTX1VIAL,,,13992.84,anonymous sponsor (empty sponsorAFMName)
681946907Κ-ΣΘΑ,2022-05-27,PEMETREXED (PD.C.SO.IN-C/S.SOL.IN) 500MG/VIAL BTX1VIAL,,,13992.84,anonymous sponsor (empty sponsorAFMName)
9ΚΖΟ46907Κ-ΧΙΨ,2022-05-26,AZACITIDINE PD.INJ.SUS 25MG/ML BTx1VIALx100MG,,,14199.40,anonymous sponsor (empty sponsorAFMName)
ΨΦΣ646907Κ-Ν5Σ,2022-05-26,AZACITIDINE PD.INJ.SUS 25MG/ML BTx1VIALx100MG,,,14199.40,anonymous sponsor (empty sponsorAFMName)
9ΨΩΣ46907Κ-Α08,2022-05-26,METALYSE PS.INJ.SOL 10000 IU (50MG)/VIAL 1VIAL+1PF.SYR.x10ML,,,6064.06,anonymous sponsor (empty sponsorAFMName)
ΨΓΤΚ46907Κ-ΕΩΔ,2022-05-26,ACTILYSE P.SV.INJ.F 50MG/VIAL BT x 1 VIAL+1 VIAL x 50 ML SOLVENT,,,7331.36,anonymous sponsor (empty sponsorAFMName)
ΨΞΝΖ46907Κ-1ΑΘ,2022-05-26,LEVETIRACETAM C/S.SOL.IN 100MG/ML BTx10 VIALSx5ML,,,4239.96,anonymous sponsor (empty sponsorAFMName)
ΩΧΝΝ46907Κ-ΚΩ9,2022-05-26,KIOVIG SOL.IV.INF 100MG/ML BTX1 VIALx50 ML,,,6858.88,anonymous sponsor (empty sponsorAFMName)
ΨΩ4Λ46907Κ-ΔΣ0,2022-05-26,KIOVIG,,,6858.88,anonymous sponsor (empty sponsorAFMName)
93Ι046907Κ-ΝΔ1,2022-05-24,PEMETREXED (PD.C.SO.IN-C/S.SOL.IN) 500MG/VIAL BTX1VIAL,,,13992.84,anonymous sponsor (empty sponsorAFMName)
ΩΔ4Γ46907Κ-ΧΦΠ,2022-05-24,PEMETREXED (PD.C.SO.IN-C/S.SOL.IN) 500MG/VIAL BTX1VIAL,,,13992.84,anonymous sponsor (empty sponsorAFMName)
62Σ946907Κ-Ψ93,2022-05-24,PEMETREXED (PD.C.SO.IN-C/S.SOL.IN) 500MG/VIAL BTX1VIAL,,,13992.84,anonymous sponsor (empty sponsorAFMName)
ΩΤΓΓ46907Κ-ΓΑΚ,2022-05-24,ESSION SOL.INF 5MG/ML BTx10 BAGS x 100ML,,,6142.70,anonymous sponsor (empty sponsorAFMName)
ΩΤΩΕ46907Κ-2ΝΦ,2022-05-23,AZACITIDINE PD.INJ.SUS 25MG/ML BTx1VIALx100MG,,,14199.40,anonymous sponsor (empty sponsorAFMName)
6ΛΘ946907Κ-1ΒΞ,2022-05-23,AZACITIDINE PD.INJ.SUS 25MG/ML BTx1VIALx100MG,,,14199.40,anonymous sponsor (empty sponsorAFMName)
ΨΦΦΑ46907Κ-4ΒΦ,2022-05-23,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
Ψ1ΞΟ46907Κ-ΔΘΔ,2022-05-23,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
ΨΗΙΒ46907Κ-44Υ,2022-05-23,CEREZYME PD.SOL.INF 400U/VIAL BTx1 VIAL,,,14554.97,anonymous sponsor (empty sponsorAFMName)
ΨΗΑΟ46907Κ-ΛΕΝ,2022-05-23,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
ΨΥΞΒ46907Κ-ΓΦ0,2022-05-23,FABRAZYME PD.C.SO.IN 35MG/ VIAL BTx1VIAL,,,14002.76,anonymous sponsor (empty sponsorAFMName)
