ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΩΘΖΕ46907Κ-ΘΥΗ,2021-12-13,KEYTRUDA C/S.SOL.IN 25MG/ML BTx1 VIALx4ML,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,14063.9,33690000-3,1312
Ψ4ΤΙ46907Κ-Β65,2021-12-10,KEYTRUDA C/S.SOL.IN 25MG/ML BTx1 VIALx4ML,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,14063.9,33690000-3,1312
ΩΘΞ946907Κ-6ΙΛ,2021-12-10,KEYTRUDA C/S.SOL.IN 25MG/ML BTx1 VIALx4ML,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,14063.9,33690000-3,1312
Ω0ΓΩ46907Κ-ΩΨΙ,2021-12-10,RETROVIR ORAL.SOL,094071809,GLAXOSMITHKLINE  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,65.36,33690000-3,1312
6Ι4Ε46907Κ-Β37,2021-12-10,VIRAMUNE OR.SUS.50MG/5ML BOTTLE x 240ML,090064864,ΙΝΣΤΙΤΟΥΤΟ ΦΑΡΜΑΚΕΥΤΙΚΗΣ ΕΡΕΥΝΑΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,144.96,33690000-3,1312
6Δ6246907Κ-ΧΩΟ,2021-12-09,DESCOVY F.C.TAB (200+25)MG/TAB BTx30TAB,099989853,GILEAD SCIENCES ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ,3308.18,33690000-3,1312
Ψ6ΨΝ46907Κ-ΚΨ1,2021-12-09,TIVICAY F.C.TAB 50MG/TAB BOTTLE x30TAB,094071809,GLAXOSMITHKLINE  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,1848.13,33690000-3,1312
ΕΟΛ446907Κ-ΚΣΞ,2021-12-08,ΠΡΑΞΗ ΔΙΟΙΚΗΤΗ-3754-ISENTRESS 400MG TAB,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,1761.89,33690000-3,1312
ΩΑΧΡ46907Κ-ΟΚ1,2021-12-08,ΠΡΑΞΗ ΔΙΟΙΚΗΤΗ-3753-GENERICS ANTIRETROVIRAL TAB,099976206,GENERICS PHARMA HELLAS ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ ΕΜΠΟΡΙΑ ΦΑΡΜΑΚΩΝ,330.94,33690000-3,1312
Ρ5Δ846907Κ-ΟΛΟ,2021-12-08,ΠΡΑΞΗ ΔΙΟΙΚΗΤΗ-3752-TIVICAY TAB,094071809,GLAXOSMITHKLINE  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,1386.1,33690000-3,1312
Ω5ΦΙ46907Κ-51Ι,2021-12-07,"EPANUTIN INJ.SOL 250 (229,95)MG/5ML BTx5 AMP x 5 ML",801071705,UPJOHN  ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,949.6,33690000-3,1312
ΩΖΔ946907Κ-ΕΧΠ,2021-12-07,RELIEF INJ.SOL 4MG/2ML AMP BTx10 AMPSx2 ML,094141552,IASIS PHARMACEUTICALS HELLAS ΒΙΟΜΗΧΑΝΙΑ ΚΑΙ ΕΜΠΟΡΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΧΗΜΙΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΑΒΕΕ,193.34,33690000-3,1312
6ΔΜΣ46907Κ-ΓΨΚ,2021-12-06,OPDIVO C/S.SOL.IN 10MG/ML BTx1VIALx24ML,094002423,ΜΠΡΙΣΤΟΛ ΜΑΓΙΕΡΣ ΣΚΟΥΙΜΠ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ ΚΑΛΛΥΝΤΙΚΩΝ ΚΑΙ ΚΑΤΑΝΑΛΩΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,13399.65,33690000-3,1312
6ΕΥΔ46907Κ-Τ1Α,2021-12-06,PERJETA C/S.SOL.IN 420MG/VIAL (30MG/ML) BTx1 VIAL x 14ML,094159555,ROCHE ΕΛΛΑΣ ΑΕ,14502.47,33690000-3,1312
6Ε1Δ46907Κ-7ΜΩ,2021-12-06,WATER FOR INJECTION SOLV.INJ 1000 ML/BOTTLE,094041553,DEMO ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ,1953.58,33690000-3,1312
6ΓΔ546907Κ-ΨΨ7,2021-12-01,"FENTANYL/DEMO INJ.SOL 0,5MG/10ML AMP BTx5 AMPx10 ML",094041553,DEMO ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ,1317.16,33690000-3,1312
94ΔΓ46907Κ-ΡΤ0,2021-12-01,RHEOSTOP OR.DISP.TA 2MG/TAB BTx 12TAB,094320634,UNI PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,104.23,33690000-3,1312
6Γ0846907Κ-Ρ7Α,2021-12-01,VORICONAZOLE PD.SOL.INF 200MG/VIAL BTx1 VIAL,094503580,ΕΝΟΡΑΣΙΣ ΑΝ ΕΜΕΤ ΦΑΡΜΑΚΕΥΤ ΙΑΤΡΙΚ ΥΛΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,2448.92,33690000-3,1312
ΩΔΟΓ46907Κ-9ΣΑ,2021-12-01,"FILGRASTIM INJ.SO.INF 48MU (96MU/ML) BTx5 PF SYR x 0,5 ML",998764807,WIN MEDICA  ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ  ΕΤΑΙΡΕΙΑ,1589.99,33690000-3,1312
Ω3ΛΕ46907Κ-ΓΒΕ,2021-11-30,ADRIBLASTINA PD.INJ.SOL 50MG/VIAL ΒΤx1VIAL,094012336,ΠΦΑΙΖΕΡ ΕΛΛΑΣ ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΚΤΗΝΟΤΡΟΦΩΝ,1899.6,33690000-3,1312
ΩΓΙΑ46907Κ-74Ψ,2021-11-30,VIMPAT SOL.INF 10MG/ML 1 VIAL x 20ML,094125994,UCB ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ,2586.55,33690000-3,1312
Ψ92Λ46907Κ-ΚΩ2,2021-11-30,ΨΕΔΔ46907Κ-Υ1Ξ,094032163,ΑΝΩΝΥΜΟΣ ΧΗΜΙΚΗ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ GENEPHARM AE,1484.37,33690000-3,1312
ΩΥΔΧ46907Κ-Ο91,2021-11-29,TRINITRINA INJ.CO.INF 50MG/50ML BTx5VIALSx50ML,800543881,KARIAN ΦΑΡΜΑΚΕΥΤΙΚΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,8578.68,33690000-3,1312
Ψ1ΡΡ46907Κ-ΥΕΝ,2021-11-29,AZACITIDINE PD.INJ.SUS 25MG/ML BTx1VIALx100MG,094495317,ΓΕΝΕΣΙΣ ΦΑΡΜΑ ΑΝΩΝΥΜΟΣ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ,9154.54,33690000-3,1312
6ΕΦΛ46907Κ-Ω5Η,2021-11-29,ARIPIPRAZOLE SANDOZ TAB 10MG/TAB BTx30TAB,094429246,ΦΑΡΜΑΣΥΝ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ,379.14,33690000-3,1312
Ω8ΝΘ46907Κ-ΤΗΑ,2021-11-26,ACTILYSE P.SV.INJ.F 50MG/VIAL BT x 1 VIAL+1 VIAL x 50 ML SOLVENT,094140021,ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ ΧΗΜΙΚΩΝ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ BOEHRINGER INGELHEIM ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ,7331.36,33690000-3,1312
61ΘΥ46907Κ-Ι55,2021-11-26,KEYTRUDA C/S.SOL.IN 25MG/ML BTx1 VIALx4ML,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,14063.9,33690000-3,1312
Ω2ΙΝ46907Κ-ΗΡΨ,2021-11-26,KEYTRUDA C/S.SOL.IN 25MG/ML BTx1 VIALx4ML,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,14063.9,33690000-3,1312
ΩΗΥΡ46907Κ-ΩΔ4,2021-11-26,KEYTRUDA C/S.SOL.IN 25MG/ML BTx1 VIALx4ML,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,14063.9,33690000-3,1312
61ΚΤ46907Κ-0ΗΠ,2021-11-26,CEFUROXIME PD.INJ.SOL 750MG BTx1VIAL,094041553,DEMO ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ,4531.5,33690000-3,1312
9ΒΚΝ46907Κ-ΛΤΕ,2021-11-24,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,998871023,AMGEN ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΠΕ,14482.35,33690000-3,1312
ΩΘ7946907Κ-ΦΟΓ,2021-11-24,MVASI® C/S.SOL.IN 25MG/ML 1 VIAL x 16ML,998871023,AMGEN ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΠΕ,14482.35,33690000-3,1312
ΩΔΠ546907Κ-6ΟΧ,2021-11-24,XYLOZAN INJ.SOL 2% BTx5VIALSx 50ML,094041553,DEMO ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ,1334.58,33690000-3,1312
9ΠΓΦ46907Κ-6ΜΥ,2021-11-23,LEPONEX TAB 25MG/TAB BTx50TAB,800606012,BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΙΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,432.2,33690000-3,1312
ΨΩΠΥ46907Κ-6ΦΞ,2021-11-22,BERIPLEX P/N PS.INJ.SOL 500 IU/VIAL BTx1FLx500IU+1FL SOLV.,999600478,CSL BEHRING ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚH ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,14938.0,33690000-3,1312
Ψ32Φ46907Κ-7Γ7,2021-11-18,HYDROFLUX INJ.SOL 20MG/2ML AMP BTX5AMPSX2ML,094320634,UNI PHARMA ΚΛΕΩΝ ΤΣΕΤΗΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,11580.5,33690000-3,1312
62ΑΚ46907Κ-ΒΩΞ,2021-11-18,BELOC I.V. SOL.IV.INF 5MG/5ML BTx5AMPx5ML,090064864,ΙΝΣΤΙΤΟΥΤΟ ΦΑΡΜΑΚΕΥΤΙΚΗΣ ΕΡΕΥΝΑΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,180.2,33690000-3,1312
ΩΑ6Κ46907Κ-Σ12,2021-11-18,"LUCENTIS INJ.SOL 10MG/ML BTx1PF.SYRx0,165ML",094021290,NOVARTIS HELLAS AEBE,14027.04,33690000-3,1312
ΩΧΤΤ46907Κ-Γ9Ρ,2021-11-18,EYLEA INJ.SOL 40MG/ML BT x 1 VIAL,094056437,BAYER ΕΛΛΑΣ ΑΒΕΕ,14869.45,33690000-3,1312
63ΞΟ46907Κ-ΥΘΝ,2021-11-17,METRONIDAZOLE INJ.SO.INF 500MG/100ML BOTTLE,094007897,ΚΟΠΕΡ ΦΑΡΜΑΚΟΒΙΟΜΗΧΑΝΙΑΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,2645.76,33690000-3,1312
61ΖΔ46907Κ-Π86,2021-11-17,TIGECYCLINE PD.SOL.INF 50MG/VIAL BTx 10 VIALS x5ML,094012336,ΠΦΑΙΖΕΡ ΕΛΛΑΣ ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΚΤΗΝΟΤΡΟΦΩΝ,10811.18,33690000-3,1312
ΨΜ8246907Κ-ΩΦ1,2021-11-16,"PULVO-47 AER.TOP (10811 UC+2,23MG)/G FLx148G",800606012,BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΙΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,661.6,33690000-3,1312
6ΠΙ646907Κ-ΠΦ3,2021-11-16,AMPICILLIN+SULBACTAM PD.INJ.SOL (1G+2G)/VIAL BT x 1 VIAL x 20 ML,094012336,ΠΦΑΙΖΕΡ ΕΛΛΑΣ ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΚΤΗΝΟΤΡΟΦΩΝ,7461.87,33690000-3,1312
ΩΜΞΖ46907Κ-ΧΥΧ,2021-11-16,OPDIVO C/S.SOL.IN 10MG/ML BTx1VIALx24ML,094002423,ΜΠΡΙΣΤΟΛ ΜΑΓΙΕΡΣ ΣΚΟΥΙΜΠ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ ΚΑΛΛΥΝΤΙΚΩΝ ΚΑΙ ΚΑΤΑΝΑΛΩΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,13399.65,33690000-3,1312
6ΤΣ346907Κ-Β9Κ,2021-11-16,OPDIVO C/S.SOL.IN 10MG/ML BTx1VIALx24ML,094002423,ΜΠΡΙΣΤΟΛ ΜΑΓΙΕΡΣ ΣΚΟΥΙΜΠ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ ΚΑΛΛΥΝΤΙΚΩΝ ΚΑΙ ΚΑΤΑΝΑΛΩΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,13399.65,33690000-3,1312
6ΗΟΞ46907Κ-04Ρ,2021-11-16,TRINITRINA INJ.CO.INF 50MG/50ML BTx5VIALSx50ML,800543881,KARIAN ΦΑΡΜΑΚΕΥΤΙΚΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,8578.68,33690000-3,1312
