ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΩΓ9Η4690Β3-10Η,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΛΕΩΝΙΔΑΣ ΚΑΝΕΛΛΟΣ & ΣΙΑ Ο.Ε. (093401589),093401589,ΛΕΩΝΙΔΑΣ ΚΑΝΕΛΛΟΣ & ΣΙΑ Ο.Ε. (093401589),99.2,,
6ΜΥΥ4690Β3-Α1Φ,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ MEDICAL LOGIC I.K.E. (800500881),800500881,MEDICAL LOGIC I.K.E. (800500881),434.0,,
ΨΩΡΗ4690Β3-ΖΞΖ,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ MENARINI DIAGNOSTICS A.E.B.E.(094322455) (094322455),094322455,MENARINI DIAGNOSTICS A.E.B.E.(094322455) (094322455),339.2,,
Ψ45Ε4690Β3-ΝΛΑ,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΤΡΙΜΕΝΤ ΕΠΕ (095279575) (095279575),095279575,ΓΕΤΡΙΜΕΝΤ ΕΠΕ (095279575) (095279575),1268.28,,
6ΟΓ44690Β3-ΩΙΒ,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ MEDICAL LITE A.E. (094190430),094190430,MEDICAL LITE A.E. (094190430),56.5,,
6Ι114690Β3-3Ρ1,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ V&L VIOLAK INTERNATIONAL AE (099370337),099370337,V&L VIOLAK INTERNATIONAL AE (099370337),652.24,,
69Θ34690Β3-Η3Ζ,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ V&L VIOLAK INTERNATIONAL AE (099370337),099370337,V&L VIOLAK INTERNATIONAL AE (099370337),89.73,,
6ΣΚ04690Β3-16Τ,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ EUROSUP MON. IKE (800715333),800715333,EUROSUP MON. IKE (800715333),345.29,,
ΨΚ0Θ4690Β3-Χ43,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ SARSTEDT M. Ε.Π.Ε. (095591419) (095591419),095591419,SARSTEDT M. Ε.Π.Ε. (095591419) (095591419),3229.02,,
Ψ7Γ64690Β3-ΨΟ5,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),093628458,BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),544.06,,
Ψ7ΨΤ4690Β3-Σ2Ε,2021-12-17,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),093628458,BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),1499.16,,
ΨΚΑ94690Β3-ΤΝ7,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΦΟΙ Η. ΦΟΥΦΑ Α.Ε (094355230),094355230,ΑΦΟΙ Η. ΦΟΥΦΑ Α.Ε (094355230),858.1,,
9ΒΙ34690Β3-ΒΥΦ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΠΕΛΛΑΣ ΚΡΕΑΣ Α.Ε.Β.Ε. (094330664),094330664,ΜΠΕΛΛΑΣ ΚΡΕΑΣ Α.Ε.Β.Ε. (094330664),8192.26,,
6ΨΔ04690Β3-1Λ7,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΕΜΠΟΡΙΚΗ ΚΕΡΚΥΡΑΣ Ε.Π.Ε (999557029),999557029,ΓΕΝΙΚΗ ΕΜΠΟΡΙΚΗ ΚΕΡΚΥΡΑΣ Ε.Π.Ε (999557029),1070.91,,
Ω2ΝΤ4690Β3-ΟΤΞ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΟΓΓΑΚΗΣ Α.Ε.Β.Ε. (094294581),094294581,ΓΟΓΓΑΚΗΣ Α.Ε.Β.Ε. (094294581),14106.06,,
ΨΡΞ34690Β3-ΩΗΦ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΔΕΛΛΗΣ ΣΠ. ΧΡΗΣΤΟΣ (063820712),063820712,ΔΕΛΛΗΣ ΣΠ. ΧΡΗΣΤΟΣ (063820712),7717.76,,
ΩΥ0Θ4690Β3-Ρ5Υ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΕΛΛΗΝΙΚΑ ΤΑΧΥΔΡΟΜΕΙΑ ΑΕ (094026421),094026421,ΕΛΛΗΝΙΚΑ ΤΑΧΥΔΡΟΜΕΙΑ ΑΕ (094026421),300.0,,
ΨΓΥ74690Β3-8ΡΨ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΣΤΕΦΑΝΟΣ ΜΑΝΩΛΗΣ (301860911),301860911,ΣΤΕΦΑΝΟΣ ΜΑΝΩΛΗΣ (301860911),2368.99,,
6ΧΤ14690Β3-3ΦΚ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΞΕΝΟΔ. ΤΟΥΡΙΣΤΙΚΑΙ Α.Ε. CAPITAL (094168527),094168527,ΞΕΝΟΔ. ΤΟΥΡΙΣΤΙΚΑΙ Α.Ε. CAPITAL (094168527),4000.0,,
Ω5ΚΓ4690Β3-Θ6Μ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΠΟΥΚΑ ΕΛΕΝΗ ΤΟΥ ΝΙΚΟΛ. (058649067),058649067,ΜΠΟΥΚΑ ΕΛΕΝΗ ΤΟΥ ΝΙΚΟΛ. (058649067),832.0,,
ΩΤΠΧ4690Β3-ΠΜ8,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΧΕΙΜΑΡΙΟΣ ΣΤΕΦΑΝΟΣ (137365061),137365061,ΧΕΙΜΑΡΙΟΣ ΣΤΕΦΑΝΟΣ (137365061),2368.99,,
Ω08Τ4690Β3-6ΔΦ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΝΑΟΣ ΓΕΩΡΓΙΟΣ (074970511),074970511,ΝΑΟΣ ΓΕΩΡΓΙΟΣ (074970511),2000.0,,
ΨΚΦΦ4690Β3-ΝΜΤ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΝΑΟΣ ΑΛΚ. ΚΩΝ/ΝΟΣ (017703441),017703441,ΝΑΟΣ ΑΛΚ. ΚΩΝ/ΝΟΣ (017703441),2000.0,,
ΨΛΣ54690Β3-Υ8Ε,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΛΑΣΚΑΡΙΣ ΤΟΥΡΙΣΤΙΚΗ ΑΝΑΠΤΥΞΙΑΚΗ Ι.Κ.Ε. (801332880),801332880,ΛΑΣΚΑΡΙΣ ΤΟΥΡΙΣΤΙΚΗ ΑΝΑΠΤΥΞΙΑΚΗ Ι.Κ.Ε. (801332880),2864.32,,
6Ν1Σ4690Β3-ΚΕ3,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΛΑΤΣΗΣ ΒΑΣΙΛΕΙΟΣ (147361309),147361309,ΛΑΤΣΗΣ ΒΑΣΙΛΕΙΟΣ (147361309),9475.96,,
ΨΡΡ44690Β3-Κ62,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΧΡΥΣΑ ΞΕΝΟΔ/ΚΕΣ ΚΑΙ ΤΟΥΡ/ΚΕΣ ΕΠΙΧ/ΣΕΙΣ Α.Ε (094104300),094104300,ΧΡΥΣΑ ΞΕΝΟΔ/ΚΕΣ ΚΑΙ ΤΟΥΡ/ΚΕΣ ΕΠΙΧ/ΣΕΙΣ Α.Ε (094104300),3136.0,,
ΩΗΣΖ4690Β3-ΒΩΛ,2021-12-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΚΙΟΚΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ - ΠΕΡΙΚΛΗΣ (057427786),057427786,ΓΚΙΟΚΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ - ΠΕΡΙΚΛΗΣ (057427786),3667.0,,
ΨΦ0Θ4690Β3-ΛΗΕ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΟΙΚΟΘΕΡΜΑΝΣΗ Ε.Π.Ε. (095723899),095723899,ΟΙΚΟΘΕΡΜΑΝΣΗ Ε.Π.Ε. (095723899),242.54,,
90Θ64690Β3-9ΣΥ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ Β. ΔΙΑΡΕΜΕ & ΣΙΑ Ε.Ε. (093616564),093616564,Β. ΔΙΑΡΕΜΕ & ΣΙΑ Ε.Ε. (093616564),155.0,,
6Ψ7Λ4690Β3-Ν5Π,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΚΟΣΜΙΔΗΣ ΧΑΡ.ΠΕΤΡΟΣ & ΣΙΑ ΕΕ (999685389),999685389,ΚΟΣΜΙΔΗΣ ΧΑΡ.ΠΕΤΡΟΣ & ΣΙΑ ΕΕ (999685389),148.8,,
9ΩΖΒ4690Β3-5ΛΩ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΠΡΟΚΟΣ & ΣΙΑ Ο.Ε. (999426109),999426109,ΠΡΟΚΟΣ & ΣΙΑ Ο.Ε. (999426109),34.1,,
6ΚΧΘ4690Β3-Ζ2Χ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΦΟΙ ΖΥΡΙΧΙΔΗ Ο.Ε. (091282761),091282761,ΑΦΟΙ ΖΥΡΙΧΙΔΗ Ο.Ε. (091282761),177.69,,
ΨΝΩΨ4690Β3-Ε4Ι,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ DRAEGER HELLAS A.E (997799268),997799268,DRAEGER HELLAS A.E (997799268),6344.66,,
ΨΖΣΨ4690Β3-ΞΜ3,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ MEDIPRIME ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ Α.Ε.Ε. (998283526),998283526,MEDIPRIME ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ Α.Ε.Ε. (998283526),3478.2,,
6Φ7Τ4690Β3-ΘΒΒ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΚΑΖΑΡΙΑΝ ΚΩΝΣΤΑΝΤΙΝΟΣ (061367978),061367978,ΚΑΖΑΡΙΑΝ ΚΩΝΣΤΑΝΤΙΝΟΣ (061367978),431.93,,
ΨΩ694690Β3-3ΙΜ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΣΙΣΤΡΑΚΗΣ Γ.Α. ΑΝΤΩΝΙΟΣ (046283302),046283302,ΤΣΙΣΤΡΑΚΗΣ Γ.Α. ΑΝΤΩΝΙΟΣ (046283302),398.04,,
ΨΕ0Ω4690Β3-4ΡΝ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ THERMOGRAFICA HELLAS Ε.Π.Ε(095083787) (095083787),095083787,THERMOGRAFICA HELLAS Ε.Π.Ε(095083787) (095083787),210.8,,
ΨΦ9Γ4690Β3-ΔΟΒ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ IATROKAL- ΚΑΛΑΘΙΑΝΑΚΗΣ Π. ΕΠΕ (099999477),099999477,IATROKAL- ΚΑΛΑΘΙΑΝΑΚΗΣ Π. ΕΠΕ (099999477),1093.06,,
Ψ3ΖΛ4690Β3-3ΝΜ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ DIACHEL ΔΙΑΓΝΩΣΤΙΚΑ Α.Ε. (095341314),095341314,DIACHEL ΔΙΑΓΝΩΣΤΙΚΑ Α.Ε. (095341314),4056.0,,
Ω14Ρ4690Β3-ΙΘΛ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),093628458,BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),703.33,,
6ΩΕΣ4690Β3-Δ5Β,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΚΟΣΜΙΔΗΣ ΧΑΡ.ΠΕΤΡΟΣ & ΣΙΑ ΕΕ (999685389),999685389,ΚΟΣΜΙΔΗΣ ΧΑΡ.ΠΕΤΡΟΣ & ΣΙΑ ΕΕ (999685389),912.64,,
Ψ9ΘΓ4690Β3-ΓΙ4,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ VAKTRO Α.Ε.Β.Ε. (084221869),084221869,VAKTRO Α.Ε.Β.Ε. (084221869),1513.53,,
6Η0Μ4690Β3-Γ72,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ Y-LOGIMED ΑΕ (094446034),094446034,Y-LOGIMED ΑΕ (094446034),957.28,,
9ΡΦ54690Β3-57Γ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ EUROSUP MON. IKE (800715333),800715333,EUROSUP MON. IKE (800715333),284.7,,
ΨΕΟΕ4690Β3-ΓΨΜ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΝΔΡΕΑΣ ΚΟΥΤΟΥΠΗΣ & ΣΙΑ Α.Ε. (997938212),997938212,ΑΝΔΡΕΑΣ ΚΟΥΤΟΥΠΗΣ & ΣΙΑ Α.Ε. (997938212),3000.0,,
6ΚΤ64690Β3-2ΧΘ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ NO LIMIT Μ. Ε.Π.Ε. (099953229),099953229,NO LIMIT Μ. Ε.Π.Ε. (099953229),1395.0,,
ΩΤΧΖ4690Β3-687,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ VAKTRO Α.Ε.Β.Ε. (084221869),084221869,VAKTRO Α.Ε.Β.Ε. (084221869),379.44,,
Ψ7ΞΨ4690Β3-0ΛΣ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ Ι. Γ. ΡΟΔΟΠΟΥΛΟΣ & ΣΙΑ Ε.Ε. (800407176),800407176,Ι. Γ. ΡΟΔΟΠΟΥΛΟΣ & ΣΙΑ Ε.Ε. (800407176),820.38,,
653Υ4690Β3-5ΔΖ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΔΕΡΚΑ ΙΑΤΡΙΚΑ ΕΠΕ (999687125),999687125,ΔΕΡΚΑ ΙΑΤΡΙΚΑ ΕΠΕ (999687125),370.76,,
ΨΡΤΥ4690Β3-ΑΙΓ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ Α.ΔΕΡΒΟΣ-Γ.ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ & ΣΙΑ AE (099518023),099518023,Α.ΔΕΡΒΟΣ-Γ.ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ & ΣΙΑ AE (099518023),1581.0,,
Ψ5Μ24690Β3-ΛΞΡ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ Α. ΤΡΙΑΝΤΑΦΥΛΛΟΠΟΥΛΟΣ Ε.Ε. (800896490),800896490,Α. ΤΡΙΑΝΤΑΦΥΛΛΟΠΟΥΛΟΣ Ε.Ε. (800896490),186.0,,
67ΟΛ4690Β3-Θ5Υ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),093628458,BBD ΝΙΚ.ΛΑΪΝΙΩΤΗΣ ΑΕΒΕ (093628458),666.35,,
68ΧΗ4690Β3-ΔΣΑ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΡΗΣ ΜΑΝΤΖΩΡΟΣ Α.Ε.Ε. (094464316),094464316,ΑΡΗΣ ΜΑΝΤΖΩΡΟΣ Α.Ε.Ε. (094464316),1736.0,,
69ΙΙ4690Β3-ΥΤΛ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ RONTIS HELLAS Α.Ε.Β.Ε. (πρώην ΜΕΝΤΙΣΠΕΣ ΑΕΒΕ) (095335610),095335610,RONTIS HELLAS Α.Ε.Β.Ε. (πρώην ΜΕΝΤΙΣΠΕΣ ΑΕΒΕ) (095335610),2237.4,,
ΨΨΠΟ4690Β3-Τ5Ω,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ RONTIS HELLAS Α.Ε.Β.Ε. (πρώην ΜΕΝΤΙΣΠΕΣ ΑΕΒΕ) (095335610),095335610,RONTIS HELLAS Α.Ε.Β.Ε. (πρώην ΜΕΝΤΙΣΠΕΣ ΑΕΒΕ) (095335610),2649.91,,
99Λ74690Β3-ΠΦ5,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ RONTIS HELLAS Α.Ε.Β.Ε. (πρώην ΜΕΝΤΙΣΠΕΣ ΑΕΒΕ) (095335610),095335610,RONTIS HELLAS Α.Ε.Β.Ε. (πρώην ΜΕΝΤΙΣΠΕΣ ΑΕΒΕ) (095335610),4069.64,,
6Π3Ζ4690Β3-ΝΙΣ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΦΟΙ ΜΕΛΙΔΗ & ΣΙΑ Ο.Ε. (092531988),092531988,ΑΦΟΙ ΜΕΛΙΔΗ & ΣΙΑ Ο.Ε. (092531988),2664.0,,
ΨΩΠ64690Β3-ΓΝ5,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ DRAEGER HELLAS A.E (997799268),997799268,DRAEGER HELLAS A.E (997799268),1668.48,,
ΨΩΝ44690Β3-Θ2Π,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ DRAEGER HELLAS A.E (997799268),997799268,DRAEGER HELLAS A.E (997799268),3096.28,,
Ψ3ΡΟ4690Β3-2ΦΘ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΖΑΝΙΔΑΚΗΣ ΤΗΛ.ΕΜΜ.(011651035) (011651035),011651035,ΤΖΑΝΙΔΑΚΗΣ ΤΗΛ.ΕΜΜ.(011651035) (011651035),93.0,,
Ψ4ΩΞ4690Β3-ΔΧΤ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ negawatt ΗΛΕΚΤΡΟΛΟΓΙΚΑ ΙΚΕ (800611986),800611986,negawatt ΗΛΕΚΤΡΟΛΟΓΙΚΑ ΙΚΕ (800611986),75.02,,
ΨΩΠΤ4690Β3-1ΧΩ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΩΜΕΓΑΤΕΧΝΙΚΗ Ε.Π.Ε. (095496256),095496256,ΩΜΕΓΑΤΕΧΝΙΚΗ Ε.Π.Ε. (095496256),2999.99,,
ΩΖ4Γ4690Β3-ΥΘΘ,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΛΙΝΤΕ ΕΛΛΑΣ ΕΠΕ (095167018),095167018,ΛΙΝΤΕ ΕΛΛΑΣ ΕΠΕ (095167018),11606.4,,
ΨΟΣ74690Β3-ΒΩ8,2021-12-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΦΡΑΓΚΟΥΛΗΣ ΕΥΑΓΓΕΛΟΣ ΚΑΙ ΣΙΑ ΟΕ (081210444),081210444,ΦΡΑΓΚΟΥΛΗΣ ΕΥΑΓΓΕΛΟΣ ΚΑΙ ΣΙΑ ΟΕ (081210444),2677.97,,
