ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΨΩΣΒ4690Β3-Σ1Ρ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,1495.50,anonymous sponsor (empty sponsorAFMName)
6Γ6Σ4690Β3-ΤΕΑ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,47.03,anonymous sponsor (empty sponsorAFMName)
ΩΖΨΟ4690Β3-7ΦΟ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,271.90,anonymous sponsor (empty sponsorAFMName)
65ΓΛ4690Β3-8ΟΚ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,13885.83,anonymous sponsor (empty sponsorAFMName)
614Θ4690Β3-7ΛΓ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,980.07,anonymous sponsor (empty sponsorAFMName)
6Μ8Ξ4690Β3-ΓΓΖ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,325.84,anonymous sponsor (empty sponsorAFMName)
ΩΑΞΦ4690Β3-3ΦΚ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,1264.43,anonymous sponsor (empty sponsorAFMName)
Ω1ΙΩ4690Β3-ΣΨΟ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,6306.73,anonymous sponsor (empty sponsorAFMName)
6Μ514690Β3-Ν7Η,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,1403.93,anonymous sponsor (empty sponsorAFMName)
ΩΙ304690Β3-Τ8Ω,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,1024.39,anonymous sponsor (empty sponsorAFMName)
6ΤΨ94690Β3-ΡΤΙ,2021-12-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΓΙΑ ΝΥΧΤΕΡΙΝΑ-ΕΞΑΙΡΕΣΙΜΑ-ΥΠΕΡΩΡ.ΑΠΑΣΧΟΛΗΣΗ (001628),,,4895.83,anonymous sponsor (empty sponsorAFMName)
Ω8Ψ24690Β3-0ΦΕ,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,1032.94,anonymous sponsor (empty sponsorAFMName)
ΩΜΤΞ4690Β3-ΤΙΑ,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,16201.23,anonymous sponsor (empty sponsorAFMName)
Ψ9ΔΜ4690Β3-ΔΓ5,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,96000.86,anonymous sponsor (empty sponsorAFMName)
6Θ544690Β3-ΤΗΥ,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,1758.48,anonymous sponsor (empty sponsorAFMName)
6ΕΓΧ4690Β3-ΞΗΒ,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,26284.20,anonymous sponsor (empty sponsorAFMName)
6ΖΛ34690Β3-Δ24,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,1279.50,anonymous sponsor (empty sponsorAFMName)
67214690Β3-ΑΥ2,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,526.82,anonymous sponsor (empty sponsorAFMName)
6ΓΞ04690Β3-ΡΒ9,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,8223.29,anonymous sponsor (empty sponsorAFMName)
61ΙΩ4690Β3-Κ4Τ,2021-12-23,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΑΠΟΖΗΜΙΩΣΗ ΕΦΗΜΕΡΙΩΝ (002535),,,3382.12,anonymous sponsor (empty sponsorAFMName)
6ΝΞ44690Β3-ΜΦ8,2021-12-22,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΚΡΑΤ.3391-54.03.00.0001 Φ.Μ.Υ. (001512),,,100.81,anonymous sponsor (empty sponsorAFMName)
ΨΠΚΜ4690Β3-5ΒΩ,2021-12-22,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΚΡΑΤ.3391-54.03.00.0001 Φ.Μ.Υ. (001512),,,245.80,anonymous sponsor (empty sponsorAFMName)
ΩΜ1Υ4690Β3-ΩΚΨ,2021-12-22,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΕΙΣΦΟΡΕΣ ΑΠΑΣΧ/ΝΩΝ ΟΑΕΔ ΜΕΣΩ ΠΡΟΓ. ΚΟΙΝΩΦ. ΧΑΡΑΚΤΗΡΑ (1657),,,2601.10,anonymous sponsor (empty sponsorAFMName)
ΩΥ4Ε4690Β3-ΗΜΕ,2021-12-22,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΕΙΣΦΟΡΕΣ ΑΠΑΣΧ/ΝΩΝ ΟΑΕΔ ΜΕΣΩ ΠΡΟΓ. ΚΟΙΝΩΦ. ΧΑΡΑΚΤΗΡΑ (1657),,,4877.59,anonymous sponsor (empty sponsorAFMName)
ΨΑΣΥ4690Β3-Ρ0Ξ,2021-12-22,ΧΕ 0/2111 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Χ/ΜΟ ΚΑΙ ΟΓΑ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Ψ.Τ. ΤΟΥ Γ.Ν.Κ.,,,,no sponsor block
6ΨΔΥ4690Β3-ΜΣΩ,2021-12-22,ΧΕ 0/2110 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΥΠΕΡ ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Ψ.Τ. ΤΟΥ Γ.Ν.Κ.,,,,no sponsor block
ΨΓ8Ε4690Β3-Β25,2021-12-22,ΧΕ 0/2109 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Ε.Α.Α.ΑΔΗ.ΣΥ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Ψ.Τ. ΤΟΥ Γ.Ν.Κ.,,,,no sponsor block
6ΙΤΝ4690Β3-1ΔΣ,2021-12-22,ΧΕ 0/2108 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Χ/ΜΟ ΚΑΙ ΟΓΑ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Γ.Ν.Κ.,,,,no sponsor block
61ΘΘ4690Β3-Ξ6Ρ,2021-12-22,"ΧΕ 0/2107 ΑΠΟΔΟΣΗ ΦΟΡΟΥ 4,8%  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Γ.Ν.Κ.",,,,no sponsor block
6ΧΒΧ4690Β3-ΠΘΒ,2021-12-22,ΧΕ 0/2106 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΥΠΕΡ ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Γ.Ν.Κ.,,,,no sponsor block
6Η4Η4690Β3-ΠΛ0,2021-12-22,ΧΕ 0/2105 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Ε.Α.Α.ΔΗ.ΣΥ. ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Γ.Ν.Κ.,,,,no sponsor block
67ΧΤ4690Β3-ΥΨ0,2021-12-22,ΧΕ 0/2104 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΓΔΣΠ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Γ.Ν.Κ.,,,,no sponsor block
ΨΦ5Ψ4690Β3-ΑΧΥ,2021-12-22,ΧΕ 0/2103 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Α.Ε.Π.Π ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΣΤΟ  Γ.Ν.Κ.,,,,no sponsor block
6Α3Ζ4690Β3-ΑΣΤ,2021-12-17,ΧΕ 1/772 ΕΚΤΕΛΕΣΗ ΔΙΚΑΣΤΙΚΗΣ ΑΠΟΦΑΣΗΣ,,,,no sponsor block
68ΣΟ4690Β3-ΛΧΖ,2021-12-14,ΧΕ 0/2000 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Χ/ΜΟ ΚΑΙ ΟΓΑ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΤΙΜΟΛΟΓΙΩΝ ΔΑΠΑΝΩΝ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
ΩΞ5Ε4690Β3-25Γ,2021-12-14,ΧΕ 0/1999 ΑΠΟΔΟΣΗ ΦΟΡΟΥ 4% ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΤΙΜΟΛΟΓΙΩΝ ΔΑΠΑΝΩΝ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
ΩΧΛΥ4690Β3-101,2021-12-14,ΧΕ 0/1998 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΥΠΕΡ ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΤΙΜΟΛΟΓΙΩΝ ΔΑΠΑΝΩΝ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
Ω0Μ64690Β3-ΔΣΤ,2021-12-14,ΧΕ 0/1997 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Ε.Α.Α.ΑΔΗ.ΣΥ. ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΤΙΜΟΛΟΓΙΩΝ ΔΑΠΑΝΩΝ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
Ψ7Ρ64690Β3-0ΩΣ,2021-12-14,ΧΕ 0/1996 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Α.Ε.Π.Π. ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΤΙΜΟΛΟΓΙΩΝ ΔΑΠΑΝΩΝ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
62ΓΝ4690Β3-ΒΘΒ,2021-12-14,ΧΕ 0/1995 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Α.Ε.Π.Π. ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΠΡΟΓΡΑΜΜΑΤΟΣ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
Ψ94Ω4690Β3-4ΘΝ,2021-12-14,ΧΕ 0/1994 ΑΠΟΔΟΣΗ ΦΟΡΟΥ 4% ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΠΡΟΓΡΑΜΜΑΤΟΣ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
ΨΞΕ54690Β3-ΝΙΛ,2021-12-14,ΧΕ 0/1993 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΥΠΕΡ ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΠΡΟΓΡΑΜΜΑΤΟΣ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
ΩΦ8Ι4690Β3-ΥΧ4,2021-12-14,ΧΕ 0/1992 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Ε..Α.Α.ΔΗ.ΣΥ.  ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΠΡΟΓΡΑΜΜΑΤΟΣ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
62ΣΤ4690Β3-Η6Ε,2021-12-14,ΧΕ 0/1991 ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ Α.Ε.Π.Π. ΜΗΝΟΣ ΔΕΚΕΜΒΡΙΟΥ 2021 ΕΞΟΦΛΗΣΕΩΝ ΠΡΟΓΡΑΜΜΑΤΟΣ INTERREG ΕΛΛΑΔΑ-ΙΤΑΛΙΑ,,,,no sponsor block
Ψ7ΨΡ4690Β3-ΨΤΛ,2021-12-02,ΧΕ 1/727 ΕΦΗΜΕΡΙΕΣ ΕΙΔΙΚ/ΝΩΝ ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΚΤ. ΠΡΟΣΛΗΨΗ COVID-19,,,,no sponsor block
62ΝΕ4690Β3-ΒΨΞ,2021-12-02,ΧΕ 1/726 ΕΦΗΜΕΡΙΕΣ ΕΠΙΚΟΥΡΙΚΩΝ ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΕΚΤ. ΠΡΟΣΛΗΨΗ COVID-19,,,,no sponsor block
ΩΑΒΞ4690Β3-ΓΡΑ,2021-12-02,ΧΕ 1/725 ΕΦΗΜΕΡΙΕΣ ΕΠΙΚΟΥΡΙΚΩΝ ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
696Σ4690Β3-3ΕΕ,2021-12-02,ΧΕ 1/724 ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΟΥ  ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΤΟΥ Κ.Ψ.Υ.,,,,no sponsor block
6ΘΤ14690Β3-ΛΝΔ,2021-12-02,ΧΕ 1/723 ΕΦΗΜΕΡΙΕΣ ΕΙΔΙΚ/ΝΩΝ ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΤΘΝ4690Β3-ΗΘΣ,2021-12-02,ΧΕ 1/722 ΕΦΗΜΕΡΙΕΣ ΑΓΡΟΤΙΚΩΝ ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6Κ3Θ4690Β3-ΛΕΣ,2021-12-02,ΧΕ 1/721 ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΟΥ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΟΙΚ4690Β3-ΘΝΖ,2021-12-02,ΧΕ 1/720 ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΩΝ ΕΣΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
63Θ64690Β3-ΖΨΖ,2021-12-02,ΧΕ 1/745 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΔΙΟΙΚΗΤΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021 ΤΟΥ Κ.Ψ.Υ.,,,,no sponsor block
ΨΒΟ74690Β3-2Η6,2021-12-02,ΧΕ 1/744 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΙΔΑΧ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΚΜ34690Β3-ΦΛ1,2021-12-02,ΧΕ 1/743 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΣΕ ΕΠΙ ΘΗΤΕΙΑ ΝΟΣΗΛΕΥΤΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΠΕ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΩΓ1Δ4690Β3-8ΞΓ,2021-12-02,ΧΕ 1/742 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΤΕ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6ΧΔΝ4690Β3-ΧΕ9,2021-12-02,ΧΕ 1/741 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ  ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΥΕ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
65Π64690Β3-ΡΦ0,2021-12-02,ΧΕ 1/740 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΔΕ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΛΟ54690Β3-Η7Σ,2021-12-02,ΧΕ 1/739 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ  ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΤΕ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
610Η4690Β3-23Θ,2021-12-02,ΧΕ 1/738 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΝΟΣΗΛΕΥΤΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. ΠΕ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
6Ρ6Τ4690Β3-609,2021-12-02,ΧΕ 1/737 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΣΕ ΠΑΡΑΣΚΕΥΑΣΤΕΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
Ψ1ΡΜ4690Β3-ΚΩΓ,2021-12-02,ΧΕ 1/736 ΑΠΟΖ/ΣΗ ΥΠΕΡΩΡΙΑΚΗΣ ΑΠΑΣΧΟΛΗΣΗΣ ΕΞΑΙΡΕΣΙΜΩΝ -ΝΥΚΤΕΡΙΝΩΝ ΠΡΟΣΩΠΙΚΟΥ ΚΑΤ. Υ.Ε ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
