ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
9ΡΛΓ46904Χ-ΨΜΔ,2024-01-08,ΧΕ Α/35 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,110.00,anonymous sponsor (empty sponsorAFMName)
Ψ8ΦΨ46904Χ-ΖΕΥ,2024-01-08,ΧΕ Α/34 - 08/01/2024 Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,,Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,135.00,anonymous sponsor (empty sponsorAFMName)
ΨΙΜ446904Χ-ΝΗΠ,2024-01-08,ΧΕ Α/33 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,1301.00,anonymous sponsor (empty sponsorAFMName)
Ψ9ΞΥ46904Χ-ΜΘΔ,2024-01-08,ΧΕ Α/32 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,1912.76,anonymous sponsor (empty sponsorAFMName)
67ΥΧ46904Χ-1ΝΓ,2024-01-08,ΧΕ Α/31 - 08/01/2024 Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,,Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,1896.22,anonymous sponsor (empty sponsorAFMName)
6ΡΧ546904Χ-972,2024-01-08,ΧΕ Α/30 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,18365.02,anonymous sponsor (empty sponsorAFMName)
Ψ7ΑΕ46904Χ-Ζ3Α,2024-01-08,ΧΕ Α/29 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,5296.41,anonymous sponsor (empty sponsorAFMName)
656Ξ46904Χ-09Κ,2024-01-08,ΧΕ Α/28 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,379.97,anonymous sponsor (empty sponsorAFMName)
99ΥΕ46904Χ-348,2024-01-08,ΧΕ Α/27 - 08/01/2024 ΕΦΚΑ-ΜΕΣΩ Ε.Α.Π.,,ΕΦΚΑ-ΜΕΣΩ Ε.Α.Π.,42061.51,anonymous sponsor (empty sponsorAFMName)
ΨΑΙ046904Χ-ΝΒΙ,2024-01-08,ΧΕ Α/26 - 08/01/2024 ΕΦΚΑ- ΜΕΣΩ Ε.Α.Π.,,ΕΦΚΑ- ΜΕΣΩ Ε.Α.Π.,28705.08,anonymous sponsor (empty sponsorAFMName)
614246904Χ-ΠΘΨ,2024-01-08,ΧΕ Α/25 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,9.39,anonymous sponsor (empty sponsorAFMName)
ΨΡΓΗ46904Χ-Γ17,2024-01-08,ΧΕ Α/24 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,12415.83,anonymous sponsor (empty sponsorAFMName)
6ΦΝΘ46904Χ-8Ν6,2024-01-08,ΧΕ Α/23 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,58.70,anonymous sponsor (empty sponsorAFMName)
Ψ0ΛΕ46904Χ-ΝΣΑ,2024-01-08,ΧΕ Α/22 - 08/01/2024 ΕΦΚΑ- ΜΕΣΩ Ε.Α.Π.,,ΕΦΚΑ- ΜΕΣΩ Ε.Α.Π.,32832.50,anonymous sponsor (empty sponsorAFMName)
634Χ46904Χ-54Τ,2024-01-08,ΧΕ Α/21 - 08/01/2024 ΕΦΚΑ- ΜΕΣΩ Ε.Α.Π.,,ΕΦΚΑ- ΜΕΣΩ Ε.Α.Π.,22827.71,anonymous sponsor (empty sponsorAFMName)
6Ε1Γ46904Χ-Α2Κ,2024-01-08,ΧΕ Α/20 - 08/01/2024 ΕΝΙΑΙΟ ΤΑΜ. ΕΠΙΚ. ΑΣΦ.- ΜΕΣΩ Ε.Α.Π.,,ΕΝΙΑΙΟ ΤΑΜ. ΕΠΙΚ. ΑΣΦ.- ΜΕΣΩ Ε.Α.Π.,103.36,anonymous sponsor (empty sponsorAFMName)
ΨΦΚΡ46904Χ-ΘΩ4,2024-01-08,ΧΕ Α/19 - 08/01/2024 ΥΠΕΡ ΣΥΛΛΟΓΟΥ- ΜΕΣΩ Ε.Α.Π.,,ΥΠΕΡ ΣΥΛΛΟΓΟΥ- ΜΕΣΩ Ε.Α.Π.,160.20,anonymous sponsor (empty sponsorAFMName)
6Κ9046904Χ-ΙΧΩ,2024-01-08,ΧΕ Α/18 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,5301.94,anonymous sponsor (empty sponsorAFMName)
ΨΠΙ746904Χ-1Χ5,2024-01-08,ΧΕ Α/17 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,150.62,anonymous sponsor (empty sponsorAFMName)
94ΜΒ46904Χ-157,2024-01-08,ΧΕ Α/16 - 08/01/2024 Μ.Τ.Π.Υ.- ΜΕΣΩ Ε.Α.Π.,,Μ.Τ.Π.Υ.- ΜΕΣΩ Ε.Α.Π.,787.76,anonymous sponsor (empty sponsorAFMName)
Ψ72Ξ46904Χ-ΧΡΕ,2024-01-08,ΧΕ Α/15 - 08/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,9566.78,anonymous sponsor (empty sponsorAFMName)
684Υ46904Χ-ΤΨΝ,2024-01-04,ΧΕ Α/14 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,18.40,anonymous sponsor (empty sponsorAFMName)
6ΜΒΗ46904Χ-59Υ,2024-01-04,ΧΕ Α/13 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,575.46,anonymous sponsor (empty sponsorAFMName)
ΨΡΣΩ46904Χ-44Χ,2024-01-04,ΧΕ Α/12 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,12.00,anonymous sponsor (empty sponsorAFMName)
6ΖΛ946904Χ-ΓΣΚ,2024-01-04,ΧΕ Α/11 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,2397.74,anonymous sponsor (empty sponsorAFMName)
ΨΓΠΒ46904Χ-ΟΣΗ,2024-01-04,ΧΕ Α/10 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,197.60,anonymous sponsor (empty sponsorAFMName)
ΨΡΓΜ46904Χ-Λ40,2024-01-04,ΧΕ Α/9 - 04/01/2024 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,25924.55,anonymous sponsor (empty sponsorAFMName)
6ΘΔΜ46904Χ-4ΛΤ,2024-01-04,ΧΕ Α/8 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,81.48,anonymous sponsor (empty sponsorAFMName)
6Μ9846904Χ-Σ2Ν,2024-01-04,ΧΕ Α/7 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,0.37,anonymous sponsor (empty sponsorAFMName)
9ΨΓ946904Χ-1Μ0,2024-01-04,ΧΕ Α/6 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,0.27,anonymous sponsor (empty sponsorAFMName)
6ΞΚΠ46904Χ-ΠΜΠ,2024-01-04,ΧΕ Α/5 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,107693.50,anonymous sponsor (empty sponsorAFMName)
Ψ6Τ046904Χ-9Λ0,2024-01-04,ΧΕ Α/4 - 04/01/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,2548.91,anonymous sponsor (empty sponsorAFMName)
63ΦΖ46904Χ-ΟΚΘ,2024-01-04,"ΧΕ Α/3 - 04/01/2024 ΥΠΕΡ ΕΑΑΔΗΣΥ 0,10%",,"ΥΠΕΡ ΕΑΑΔΗΣΥ 0,10%",2275.87,anonymous sponsor (empty sponsorAFMName)
ΨΙΙ746904Χ-ΚΗΘ,2024-01-04,ΧΕ Α/2 - 04/01/2024 ΥΠΕΡ ΕΑΑΔΗΣΥ,,ΥΠΕΡ ΕΑΑΔΗΣΥ,7.95,anonymous sponsor (empty sponsorAFMName)
6ΙΥ646904Χ-Σ84,2024-01-04,ΧΕ Α/1 - 04/01/2024 ΥΠΕΡ ΑΕΠΠ,,ΥΠΕΡ ΑΕΠΠ,10.21,anonymous sponsor (empty sponsorAFMName)
ΨΤΗΖ46904Χ-ΞΦΞ,2024-06-03,ΧΕ Β/752 - 03/06/2024 ΕΦΚΑ,,ΕΦΚΑ,230.69,anonymous sponsor (empty sponsorAFMName)
6ΤΛΘ46904Χ-5Ε3,2024-04-19,ΧΕ Β/500 - 19/04/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,593.48,anonymous sponsor (empty sponsorAFMName)
946Ξ46904Χ-ΦΚΠ,2024-02-29,ΧΕ Β/10 - 29/02/2024 ΕΦΚΑ (Ι.Κ.Α-Ε.Τ.Α.Μ),,ΕΦΚΑ (Ι.Κ.Α-Ε.Τ.Α.Μ),24.28,anonymous sponsor (empty sponsorAFMName)
9ΛΜ546904Χ-ΩΗ2,2024-02-29,ΧΕ Β/9 - 29/02/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ_ΑΑΔΕ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ_ΑΑΔΕ,315.00,anonymous sponsor (empty sponsorAFMName)
ΨΡ5Θ46904Χ-8ΛΗ,2024-06-21,ΧΕ Α/494 - 21/06/2024 ΣΤΕΚΑΣ ΓΕΩΡΓΙΟΣ του ΧΡΗΣΤΟΥ,,ΣΤΕΚΑΣ ΓΕΩΡΓΙΟΣ του ΧΡΗΣΤΟΥ,58235.68,anonymous sponsor (empty sponsorAFMName)
ΡΓΙ946904Χ-ΟΝΞ,2024-06-21,ΧΕ Α/493 - 21/06/2024 ΣΤΕΚΑΣ ΓΕΩΡΓΙΟΣ του ΧΡΗΣΤΟΥ,,ΣΤΕΚΑΣ ΓΕΩΡΓΙΟΣ του ΧΡΗΣΤΟΥ,70000.00,anonymous sponsor (empty sponsorAFMName)
65ΠΗ46904Χ-Χ72,2024-06-12,ΧΕ Β/816 - 12/06/2024 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ(ΤΕΕ),,ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ(ΤΕΕ),20.00,anonymous sponsor (empty sponsorAFMName)
99ΤΚ46904Χ-9ΗΞ,2024-06-03,ΧΕ Β/749 - 03/06/2024 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ,,ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ,250.00,anonymous sponsor (empty sponsorAFMName)
ΨΓΡ046904Χ-ΔΔΡ,2024-06-03,ΧΕ Β/748 - 03/06/2024 ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ,,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ,15.00,anonymous sponsor (empty sponsorAFMName)
9ΙΥ746904Χ-Ν7Ρ,2024-05-27,ΧΕ Β/705 - 27/05/2024 ΕΦΚΑ (Ι.Κ.Α-Ε.Τ.Α.Μ),,ΕΦΚΑ (Ι.Κ.Α-Ε.Τ.Α.Μ),52.88,anonymous sponsor (empty sponsorAFMName)
99ΞΑ46904Χ-ΞΦΨ,2024-05-14,ΧΕ Β/623 - 14/05/2024 ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,,ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,1096.62,anonymous sponsor (empty sponsorAFMName)
99ΞΑ46904Χ-ΞΦΨ,2024-05-14,ΧΕ Β/623 - 14/05/2024 ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,,ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,368.00,anonymous sponsor (empty sponsorAFMName)
9Η2Ρ46904Χ-9ΝΠ,2024-04-26,ΧΕ Β/548 - 26/04/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,0.97,anonymous sponsor (empty sponsorAFMName)
Ψ35446904Χ-Λ5Λ,2024-03-29,ΧΕ Β/209 - 29/03/2024 ΥΠΕΡ ΕΦΚΑ,,ΥΠΕΡ ΕΦΚΑ,105.71,anonymous sponsor (empty sponsorAFMName)
6Χ0Ο46904Χ-ΩΛΠ,2024-03-28,ΧΕ Β/191 - 28/03/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ,0.88,anonymous sponsor (empty sponsorAFMName)
ΨΖ9346904Χ-Θ0Φ,2024-06-20,ΧΕ Β/889 - 20/06/2024 ΚΤΗΜΑΤΟΛΟΓΙΚΟ ΓΡΑΦΕΙΟ:ΑΘΗΝΩΝ (ΕΛ.ΚΤΗΜ.),,ΚΤΗΜΑΤΟΛΟΓΙΚΟ ΓΡΑΦΕΙΟ:ΑΘΗΝΩΝ (ΕΛ.ΚΤΗΜ.),15.00,anonymous sponsor (empty sponsorAFMName)
9ΙΩΧ46904Χ-1ΑΛ,2024-06-20,ΧΕ Β/891 - 20/06/2024 ΕΦΚΑ (Κ.Ε.Α.Ο),,ΕΦΚΑ (Κ.Ε.Α.Ο),93.91,anonymous sponsor (empty sponsorAFMName)
9ΤΗΥ46904Χ-24Ε,2024-03-15,ΧΕ Β/124 - 15/03/2024 ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,,ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,330.24,anonymous sponsor (empty sponsorAFMName)
9ΤΗΥ46904Χ-24Ε,2024-03-15,ΧΕ Β/124 - 15/03/2024 ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,,ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,40.00,anonymous sponsor (empty sponsorAFMName)
6ΜΛΑ46904Χ-6ΛΛ,2024-03-15,ΧΕ Β/123 - 15/03/2024 ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,,ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,875.17,anonymous sponsor (empty sponsorAFMName)
6ΜΛΑ46904Χ-6ΛΛ,2024-03-15,ΧΕ Β/123 - 15/03/2024 ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,,ΜΑΡΙΑΝΝΑ ΑΘΑΝΑΣΑΚΗ,120.00,anonymous sponsor (empty sponsorAFMName)
ΨΨΖΣ46904Χ-ΠΘ9,2024-03-06,ΧΕ Β/41 - 06/03/2024 ALPHA BANK ΛΟΓ. 060,,ALPHA BANK ΛΟΓ. 060,1123.55,anonymous sponsor (empty sponsorAFMName)
69ΝΠ46904Χ-ΣΧ8,2024-03-06,ΧΕ Β/40 - 06/03/2024 ALPHA BANK ΛΟΓ. 078,,ALPHA BANK ΛΟΓ. 078,266.81,anonymous sponsor (empty sponsorAFMName)
9ΠΧΔ46904Χ-ΚΩ9,2024-03-06,ΧΕ Β/39 - 06/03/2024 ALPHA BANK ΛΟΓ. 019,,ALPHA BANK ΛΟΓ. 019,120.93,anonymous sponsor (empty sponsorAFMName)
6ΖΑΤ46904Χ-79Π,2024-03-06,ΧΕ Β/38 - 06/03/2024 ALPHA BANK ΛΟΓ. 019,,ALPHA BANK ΛΟΓ. 019,44.10,anonymous sponsor (empty sponsorAFMName)
6ΑΞΠ46904Χ-16Ρ,2024-03-06,ΧΕ Β/37 - 06/03/2024 ΕΘΝΙΚΗ ΤΡΑΠΕΖΑ ΛΟΓ. 046,,ΕΘΝΙΚΗ ΤΡΑΠΕΖΑ ΛΟΓ. 046,40.40,anonymous sponsor (empty sponsorAFMName)
9Ψ6Ω46904Χ-ΘΓΙ,2024-03-06,ΧΕ Β/36 - 06/03/2024 ΤΡΑΠΕΖΑ ΕΛΛΑΔΟΣ ΛΟΓ. 2472,,ΤΡΑΠΕΖΑ ΕΛΛΑΔΟΣ ΛΟΓ. 2472,142.16,anonymous sponsor (empty sponsorAFMName)
6ΚΔΞ46904Χ-Ι9Ζ,2024-03-06,ΧΕ Β/35 - 06/03/2024 ALPHA BANK ΛΟΓ. 019,,ALPHA BANK ΛΟΓ. 019,203.37,anonymous sponsor (empty sponsorAFMName)
6ΝΨΜ46904Χ-Η9Φ,2024-03-06,ΧΕ Β/34 - 06/03/2024 ALPHA BANK ΛΟΓ. 078,,ALPHA BANK ΛΟΓ. 078,0.59,anonymous sponsor (empty sponsorAFMName)
6ΨΝΠ46904Χ-ΗΝ5,2024-03-06,ΧΕ Β/33 - 06/03/2024 ALPHA BANK ΛΟΓ. 060,,ALPHA BANK ΛΟΓ. 060,2.16,anonymous sponsor (empty sponsorAFMName)
ΨΣΗΥ46904Χ-ΘΔΒ,2024-03-06,ΧΕ Β/32 - 06/03/2024 ALPHA BANK ΛΟΓ. 043,,ALPHA BANK ΛΟΓ. 043,26.83,anonymous sponsor (empty sponsorAFMName)
9ΕΕΝ46904Χ-ΒΛΤ,2024-03-06,ΧΕ Β/31 - 06/03/2024 ALPHA BANK ΛΟΓ. 051,,ALPHA BANK ΛΟΓ. 051,16.56,anonymous sponsor (empty sponsorAFMName)
6Ω2146904Χ-Α0Ψ,2024-03-06,ΧΕ Β/30 - 06/03/2024 ALPHA BANK ΛΟΓ. 027,,ALPHA BANK ΛΟΓ. 027,18.12,anonymous sponsor (empty sponsorAFMName)
6ΔΓΕ46904Χ-98Ψ,2024-06-26,ΧΕ Α/514 - 26/06/2024 ΕΝΙΑΙΟ ΤΑΜ. ΕΠΙΚ. ΑΣΦ.-ΜΕΣΩ Ε.Α.Π.,,ΕΝΙΑΙΟ ΤΑΜ. ΕΠΙΚ. ΑΣΦ.-ΜΕΣΩ Ε.Α.Π.,68.43,anonymous sponsor (empty sponsorAFMName)
ΨΒ3Ξ46904Χ-ΝΣΑ,2024-06-26,ΧΕ Α/513 - 26/06/2024 Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,,Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,2761.96,anonymous sponsor (empty sponsorAFMName)
6ΓΞ446904Χ-Θ9Υ,2024-06-26,ΧΕ Α/512 - 26/06/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ-ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ-ΜΕΣΩ Ε.Α.Π.,2900.43,anonymous sponsor (empty sponsorAFMName)
Ψ63Λ46904Χ-ΛΞΞ,2024-06-26,ΧΕ Α/511 - 26/06/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ-ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ-ΜΕΣΩ Ε.Α.Π.,68723.29,anonymous sponsor (empty sponsorAFMName)
ΨΕ5Ω46904Χ-6ΗΖ,2024-06-26,ΧΕ Α/510 - 26/06/2024 Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,,Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,450.00,anonymous sponsor (empty sponsorAFMName)
Ψ1ΡΕ46904Χ-ΖΡ9,2024-06-26,ΧΕ Α/509 - 26/06/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,450.00,anonymous sponsor (empty sponsorAFMName)
ΨΓΖΕ46904Χ-1Ε9,2024-06-26,ΧΕ Α/508 - 26/06/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ- ΜΕΣΩ Ε.Α.Π.,4320.00,anonymous sponsor (empty sponsorAFMName)
ΨΥΙΘ46904Χ-ΚΨ8,2024-06-26,ΧΕ Α/507 - 26/06/2024 Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,,Μ.Τ.Π.Υ.-ΜΕΣΩ Ε.Α.Π.,9.97,anonymous sponsor (empty sponsorAFMName)
63ΩΛ46904Χ-8ΨΚ,2024-06-26,ΧΕ Α/506 - 26/06/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ-ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ-ΜΕΣΩ Ε.Α.Π.,9.97,anonymous sponsor (empty sponsorAFMName)
ΨΘΡΞ46904Χ-98Ο,2024-06-26,ΧΕ Α/505 - 26/06/2024 ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,,ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟ - ΜΕΣΩ Ε.Α.Π.,158.16,anonymous sponsor (empty sponsorAFMName)
