ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
Ψ7934690ΒΧ-ΔΟΨ,2023-03-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,1157.29,anonymous sponsor (empty sponsorAFMName)
ΨΓΙΚ4690ΒΧ-ΡΥΛ,2023-03-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,95283.13,anonymous sponsor (empty sponsorAFMName)
ΨΒ1Ι4690ΒΧ-ΘΜΑ,2023-03-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,27208.96,anonymous sponsor (empty sponsorAFMName)
90Α54690ΒΧ-ΔΛΒ,2023-03-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,17356.70,anonymous sponsor (empty sponsorAFMName)
6ΜΒ44690ΒΧ-ΝΘΚ,2023-03-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,14726.64,anonymous sponsor (empty sponsorAFMName)
9ΤΙΥ4690ΒΧ-4ΞΥ,2023-03-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,2919.50,anonymous sponsor (empty sponsorAFMName)
ΨΘΚΝ4690ΒΧ-9ΛΕ,2023-03-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,6809.10,anonymous sponsor (empty sponsorAFMName)
9ΟΓ84690ΒΧ-ΠΨΕ,2023-02-20,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,739.39,anonymous sponsor (empty sponsorAFMName)
6Ξ734690ΒΧ-ΩΡΥ,2023-02-20,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,137.06,anonymous sponsor (empty sponsorAFMName)
683Π4690ΒΧ-1ΘΕ,2023-02-20,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,747.01,anonymous sponsor (empty sponsorAFMName)
Ψ7ΞΩ4690ΒΧ-ΨΥΔ,2023-02-21,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,17.66,anonymous sponsor (empty sponsorAFMName)
66Χ74690ΒΧ-Ν5Η,2023-02-21,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,365.96,anonymous sponsor (empty sponsorAFMName)
6ΓΩΣ4690ΒΧ-Φ68,2023-02-02,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,4.42,anonymous sponsor (empty sponsorAFMName)
Ψ4Ν94690ΒΧ-24Π,2023-02-06,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,4873.78,anonymous sponsor (empty sponsorAFMName)
ΨΗ5Σ4690ΒΧ-ΟΦΖ,2023-02-06,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,394.67,anonymous sponsor (empty sponsorAFMName)
ΨΒΝΦ4690ΒΧ-6ΑΖ,2023-02-21,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΟΝΙΜΟΣ ΥΠΑΛΛΗΛΟΣ (1199),,,6500.00,anonymous sponsor (empty sponsorAFMName)
9ΠΙ24690ΒΧ-ΗΩΥ,2023-02-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,97378.81,anonymous sponsor (empty sponsorAFMName)
Ψ57Ξ4690ΒΧ-2Ρ3,2023-02-02,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,28659.22,anonymous sponsor (empty sponsorAFMName)
ΩΖΝΞ4690ΒΧ-ΛΧΔ,2023-02-02,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,14370.07,anonymous sponsor (empty sponsorAFMName)
9ΛΑΓ4690ΒΧ-ΨΘΖ,2023-02-02,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,6055.43,anonymous sponsor (empty sponsorAFMName)
641Τ4690ΒΧ-3ΔΑ,2023-02-02,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,43524.76,anonymous sponsor (empty sponsorAFMName)
Ψ13Ω4690ΒΧ-ΖΔΤ,2023-02-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,14296.43,anonymous sponsor (empty sponsorAFMName)
692Ι4690ΒΧ-Κ2Χ,2023-02-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,3327.28,anonymous sponsor (empty sponsorAFMName)
96Ζ94690ΒΧ-7ΜΥ,2023-01-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΕΝΙΑΙΑ ΑΡΧΗ ΠΛΗΡΩΜΩΝ (12461246),,,282.02,anonymous sponsor (empty sponsorAFMName)
6ΜΕΗ4690ΒΧ-31Ν,2023-02-01,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,7383.85,anonymous sponsor (empty sponsorAFMName)
9Η2Μ4690ΒΧ-Η21,2023-01-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,10.11,anonymous sponsor (empty sponsorAFMName)
ΨΒΕΑ4690ΒΧ-Ι2Υ,2023-01-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,422.36,anonymous sponsor (empty sponsorAFMName)
9ΗΩ34690ΒΧ-84Φ,2023-01-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,5223.97,anonymous sponsor (empty sponsorAFMName)
9ΥΥΔ4690ΒΧ-ΞΒΤ,2023-01-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,15.09,anonymous sponsor (empty sponsorAFMName)
ΨΥ9Ο4690ΒΧ-ΤΧΜ,2023-01-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,345.32,anonymous sponsor (empty sponsorAFMName)
9Π0Κ4690ΒΧ-ΧΗ1,2023-01-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,591.61,anonymous sponsor (empty sponsorAFMName)
6ΑΖΨ4690ΒΧ-8ΡΙ,2023-01-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,154.66,anonymous sponsor (empty sponsorAFMName)
6ΨΕ24690ΒΧ-ΛΘ9,2023-01-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,663.78,anonymous sponsor (empty sponsorAFMName)
ΨΒΡ84690ΒΧ-ΩΞΞ,2023-07-26,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,7399.09,anonymous sponsor (empty sponsorAFMName)
6ΞΡΠ4690ΒΧ-ΔΕ1,2023-08-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,754.85,anonymous sponsor (empty sponsorAFMName)
9ΛΝΒ4690ΒΧ-Μ34,2023-08-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,297.66,anonymous sponsor (empty sponsorAFMName)
6ΝΡ34690ΒΧ-ΙΗ5,2023-08-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,712.84,anonymous sponsor (empty sponsorAFMName)
6ΚΔΜ4690ΒΧ-ΘΗΓ,2023-08-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,24161.91,anonymous sponsor (empty sponsorAFMName)
ΨΣΝ04690ΒΧ-Σ8Β,2023-08-16,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,25222.79,anonymous sponsor (empty sponsorAFMName)
ΡΚΚΜ4690ΒΧ-Ω6Σ,2023-07-25,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,4102.44,anonymous sponsor (empty sponsorAFMName)
98Φ54690ΒΧ-86Τ,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,13274.23,anonymous sponsor (empty sponsorAFMName)
ΡΛΛ74690ΒΧ-ΕΚΛ,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,33251.90,anonymous sponsor (empty sponsorAFMName)
9Ζ1Χ4690ΒΧ-ΙΕΥ,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,1157.29,anonymous sponsor (empty sponsorAFMName)
65ΝΚ4690ΒΧ-Ε42,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,186.98,anonymous sponsor (empty sponsorAFMName)
94ΛΠ4690ΒΧ-Υ5Α,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,15308.61,anonymous sponsor (empty sponsorAFMName)
ΩΧΖ04690ΒΧ-Β3Φ,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,3404.77,anonymous sponsor (empty sponsorAFMName)
ΨΣΧΠ4690ΒΧ-ΔΟΒ,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,11505.04,anonymous sponsor (empty sponsorAFMName)
ΡΛΛΛ4690ΒΧ-ΒΞΜ,2023-07-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,124700.68,anonymous sponsor (empty sponsorAFMName)
Ψ1ΔΩ4690ΒΧ-ΔΙΞ,2023-08-11,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ (999999999),,,277.85,anonymous sponsor (empty sponsorAFMName)
9ΧΣ64690ΒΧ-ΖΒΝ,2023-08-11,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,13695.13,anonymous sponsor (empty sponsorAFMName)
6ΘΩΠ4690ΒΧ-ΡΧ3,2023-08-09,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,478.31,anonymous sponsor (empty sponsorAFMName)
9Ω3Υ4690ΒΧ-Ρ04,2023-08-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,4454.93,anonymous sponsor (empty sponsorAFMName)
9Χ6Χ4690ΒΧ-ΧΗΣ,2023-08-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,394.67,anonymous sponsor (empty sponsorAFMName)
64Μ04690ΒΧ-6Ξ5,2023-08-11,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,360.64,anonymous sponsor (empty sponsorAFMName)
ΨΟ5Φ4690ΒΧ-8Φ2,2023-08-11,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,18.03,anonymous sponsor (empty sponsorAFMName)
951Ξ4690ΒΧ-ΨΕΣ,2023-07-14,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ (999999999),,,665.02,anonymous sponsor (empty sponsorAFMName)
9ΜΘΖ4690ΒΧ-39Ψ,2023-07-03,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,145.16,anonymous sponsor (empty sponsorAFMName)
6ΡΙ64690ΒΧ-Δ4Θ,2023-07-14,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,371.10,anonymous sponsor (empty sponsorAFMName)
69184690ΒΧ-77Μ,2023-07-04,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,4454.93,anonymous sponsor (empty sponsorAFMName)
6ΛΡΔ4690ΒΧ-Ζ5Ε,2023-07-14,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,18.40,anonymous sponsor (empty sponsorAFMName)
ΨΛ044690ΒΧ-ΔΥ8,2023-07-04,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,394.67,anonymous sponsor (empty sponsorAFMName)
637Ω4690ΒΧ-ΛΥΜ,2023-06-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,362.83,anonymous sponsor (empty sponsorAFMName)
97ΜΚ4690ΒΧ-Η9Φ,2023-06-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,18.03,anonymous sponsor (empty sponsorAFMName)
Ψ86Λ4690ΒΧ-Δ8Β,2023-06-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ (999999999),,,405.75,anonymous sponsor (empty sponsorAFMName)
6ΠΡΞ4690ΒΧ-Ζ37,2023-05-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,394.67,anonymous sponsor (empty sponsorAFMName)
ΨΨΝ54690ΒΧ-ΛΒΚ,2023-05-31,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,4454.93,anonymous sponsor (empty sponsorAFMName)
62Ε34690ΒΧ-ΣΙ5,2023-06-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,1548.39,anonymous sponsor (empty sponsorAFMName)
644Χ4690ΒΧ-3Χ5,2023-06-15,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,18222.96,anonymous sponsor (empty sponsorAFMName)
9ΠΔ04690ΒΧ-24Υ,2023-06-13,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,116.13,anonymous sponsor (empty sponsorAFMName)
Ψ2Χ54690ΒΧ-2ΒΘ,2023-04-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,922.22,anonymous sponsor (empty sponsorAFMName)
9ΣΜΑ4690ΒΧ-ΦΩΗ,2023-04-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ (999999999),,,191.89,anonymous sponsor (empty sponsorAFMName)
97ΑΝ4690ΒΧ-9ΨΣ,2023-04-13,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,394.67,anonymous sponsor (empty sponsorAFMName)
62Δ44690ΒΧ-6ΔΩ,2023-04-13,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΙΚΑ (88888888888),,,4454.93,anonymous sponsor (empty sponsorAFMName)
93ΓΕ4690ΒΧ-ΗΜΞ,2023-04-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,356.29,anonymous sponsor (empty sponsorAFMName)
63ΨΨ4690ΒΧ-Π0Β,2023-04-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,19.14,anonymous sponsor (empty sponsorAFMName)
Ρ4ΓΚ4690ΒΧ-ΘΔΘ,2023-04-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΕΝΙΑΙΑ ΑΡΧΗ ΠΛΗΡΩΜΩΝ (12461246),,,142754.15,anonymous sponsor (empty sponsorAFMName)
6ΜΞΨ4690ΒΧ-Τ0Π,2023-04-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΡΑΠΕΖΑ ΠΕΙΡΑΙΩΣ ΥΠΟΚΑΤΑΣΤΗΜΑ ΛΕΥΚΑΔΑΣ (989898989),,,0.05,anonymous sponsor (empty sponsorAFMName)
6ΤΥΒ4690ΒΧ-ΦΟΓ,2023-04-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ (999999999),,,26.10,anonymous sponsor (empty sponsorAFMName)
66Θ34690ΒΧ-ΘΞΞ,2023-04-19,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΠΛΗΡΟΦΟΡ.ΣΥΣΤΗΜΑΤΩΝ (TAXIS NET) (12681268),,,10176.67,anonymous sponsor (empty sponsorAFMName)
9Β4Δ4690ΒΧ-Ο6Ν,2023-03-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,4143.68,anonymous sponsor (empty sponsorAFMName)
9ΠΡΔ4690ΒΧ-Θ89,2023-03-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,25043.39,anonymous sponsor (empty sponsorAFMName)
ΨΒΩΘ4690ΒΧ-65Υ,2023-03-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,62505.33,anonymous sponsor (empty sponsorAFMName)
6ΦΝΓ4690ΒΧ-ΘΦ9,2023-03-28,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΥΠ ΝΟΣΟΚ (1111111),,,1640.00,anonymous sponsor (empty sponsorAFMName)
