ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΨΑ1Π46907Θ-ΩΙ4,2026-06-25,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας ΧΑΡΤΙ ΥΠΕΡΗΧΩΝ,,,1547.52,anonymous sponsor (empty sponsorAFMName)
9ΠΩΘ46907Θ-ΚΝ1,2026-06-25,"Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας ΛΑΒΙΔΑ ΔΙΑΘΕΡΜΙΑΣ ARGON – ΕΥΘΕΙΑ 23ΜΜ, ΛΑΒΙΔΑ ΔΙΑΘΕΡΜΙΑΣ ARGON – ΠΛΑΓΙΑ 90 ΜΟΙΡΕΣ, 23ΜΜ",,,1633.53,anonymous sponsor (empty sponsorAFMName)
ΡΨΟ146907Θ-968,2026-06-22,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας ΗΛΕΚΤΡΟΔΙΟ ΔΙΑΘΕΡΜΙΑΣ,,,186.00,anonymous sponsor (empty sponsorAFMName)
ΨΒΙ546907Θ-3ΓΛ,2026-06-22,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας προμήθεια του είδους «ΣΩΛΗΝΕΣ ΤΡΑΧΕΙΟΣΤΟΜΙΑΣ»,,,1291.59,anonymous sponsor (empty sponsorAFMName)
9ΙΤ046907Θ-ΛΘΛ,2026-06-17,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας των ειδών : ΠΤΥΕΛΟΠΑΓΙΔΑ,,,229.40,anonymous sponsor (empty sponsorAFMName)
ΕΒΗ146907Θ-4ΘΩ,2026-06-12,"Την έγκριση της σκοπιμότητας και της δαπάνης, για την πληρωμή αμοιβής και προμήθειας στην Τράπεζα EUROBANK Α.Ε. λόγω κινήσεων POS",,,3.90,anonymous sponsor (empty sponsorAFMName)
Ε6ΚΒ46907Θ-ΘΙΘ,2026-06-12,"Την έγκριση της σκοπιμότητας και της δαπάνης, για την πληρωμή αμοιβής και προμήθειας στην «Τράπεζα Ελλάδος» λόγω κινήσεων POS",,,33.90,anonymous sponsor (empty sponsorAFMName)
ΨΣ2Λ46907Θ-ΛΧΝ,2026-06-12,"Την έγκριση της σκοπιμότητας και της δαπάνης, για την πληρωμή αμοιβής και προμήθειας στην Τράπεζα EUROBANK Α.Ε. λόγω κινήσεων POS",,,5.60,anonymous sponsor (empty sponsorAFMName)
91ΞΞ46907Θ-ΒΒ4,2026-08-14,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας του είδους «ΣΥΡΙΓΓΕΣ»,,,2606.48,anonymous sponsor (empty sponsorAFMName)
9Ω4546907Θ-ΦΞΥ,2026-08-12,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας του είδους «ΣΥΡΙΓΓΕΣ»,,,651.62,anonymous sponsor (empty sponsorAFMName)
ΕΩΜΖ46907Θ-7ΧΜ,2026-08-06,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας ΓΑΝΤΙΑ ΝΙΤΡΙΛΙΟΥ,,,927.50,anonymous sponsor (empty sponsorAFMName)
91Χ346907Θ-ΑΨΥ,2026-07-28,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας του είδους «ΥΠΕΡΓΛΩΤΤΙΔΙΚΟΙ ΑΕΡΑΩΓΟΙ»,,,5684.16,anonymous sponsor (empty sponsorAFMName)
ΨΞΠ146907Θ-0ΕΥ,2026-07-28,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας του είδους «υποδήματα για το τμήμα ενδοσκοπήσεων»,,,49.57,anonymous sponsor (empty sponsorAFMName)
Ρ1ΒΠ46907Θ-Ι5Ξ,2026-07-22,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας των ειδών «ΓΑΖΑ ΚΑΙ ΚΟΛΛΑΡΟ ΑΥΧΕΝΟΣ»,,,409.06,anonymous sponsor (empty sponsorAFMName)
92ΦΖ46907Θ-ΟΛ1,2026-07-17,ΠΕΤΡΕΛΑΙΟ ΚΙΝΗΣΗΣ (ΚΕΦΙΑΠ) ΚΑΙ ΒΕΝΖΙΝΗ ΑΜΟΛΥΒΔΗ ΑΠΛΗ (ΚΕΦΙΑΠ),,,1875.59,anonymous sponsor (empty sponsorAFMName)
ΡΗ0Ι46907Θ-Ε59,2026-07-15,ΔΙΑΤΑΤΙΚΟΣ ΔΑΚΤΥΛΙΟΣ ΙΡΙΔΟΣ,,,1078.80,anonymous sponsor (empty sponsorAFMName)
932946907Θ-Τ5Τ,2026-07-15,ΘΕΡΜΙΚΕΣ ΑΥΤΟΚΟΛΛΗΤΕΣ ΕΤΙΚΕΤΕΣ,,,1749.89,anonymous sponsor (empty sponsorAFMName)
9Υ3Ψ46907Θ-56Σ,2026-07-14,"ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΤΟΥ ΧΡΟΝΟΥ ΠΡΟΜΗΘΕΙΑΣ ΤΟΥ ΕΙΔΟΥΣ ΣΤΟΛΕΣ ΤΡΑΥΜΑΤΙΟΦΟΡΕΩΝ ΑΠΟ ΤΗΝ ΕΤΑΙΡΕΙΑ ""Α.ΚΑΡΥΠΙΔΗ ΑΒΕΕ""",,,971.59,anonymous sponsor (empty sponsorAFMName)
Ρ5ΠΩ46907Θ-8ΚΒ,2026-07-14,ΡΑΜΜΑΤΑ,,,1162.36,anonymous sponsor (empty sponsorAFMName)
6Α5Τ46907Θ-63Ω,2026-07-14,ΕΚΔΟΣΗ ΠΑΡΑΒΟΛΟΥ ΓΙΑ ΤΗ ΧΟΡΗΓΗΣΗ ΑΠΟΣΠΑΣΜΑΤΟΣ ΚΤΗΜΑΤΟΛΟΓΙΚΟΥ ΔΙΑΓΡΑΜΜΑΤΟΣ,,,15.00,anonymous sponsor (empty sponsorAFMName)
9ΑΛΒ46907Θ-2ΩΩ,2026-07-14,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας ΣΕΤ ΟΥΡΟΛΟΓΙΚΟ,,,620.00,anonymous sponsor (empty sponsorAFMName)
91ΣΡ46907Θ-ΨΘΛ,2026-07-14,Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας ΚΟΥΒΕΡΤΑ ΘΕΡΜΑΙΝΟΜΕΝΗ,,,868.00,anonymous sponsor (empty sponsorAFMName)
ΨΙΦΦ46907Θ-Ψ5Ι,2026-07-10,ROAD MARKING PAINT (ΠΟΡΤΟΚΑΛΙ) 75kg,,,1348.50,anonymous sponsor (empty sponsorAFMName)
ΡΖ2Ω46907Θ-ΗΩ2,2026-07-10,ΚΑΠΑΚΙΑ ΓΙΑ ΜΠΟΛ Μ.Χ.30oz,,,665.88,anonymous sponsor (empty sponsorAFMName)
ΨΔΞΣ46907Θ-Τ3Ν,2026-07-09,"Για την έγκριση της σκοπιμότητας και της δαπάνης της προμήθειας προμήθεια του είδους «ΣΥΡΜΑΤΙΝΟΣ ΟΔΗΓΟΣ ΓΙΑ ΑΛΛΑΓΗ ΚΕΝΤΡΙΚΩΝ ΦΛΕΒΙΚΩΝ ΚΑΘΕΤΗΡΩΝ""",,,775.00,anonymous sponsor (empty sponsorAFMName)
Ρ7ΕΛ46907Θ-Μ2Υ,2026-07-07,ΣΕΤ ΕΝΔΟΔΕΡΜΙΚΗΣ ΓΑΣΤΡΟΣΤΟΜΙΑΣ 22FR,,,1203.45,anonymous sponsor (empty sponsorAFMName)
9ΚΨΟ46907Θ-3ΨΥ,2026-07-07,ΦΙΑΛΙΔΙΟ Μ.Χ. 60ML,,,666.63,anonymous sponsor (empty sponsorAFMName)
