ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΩΞΑ24690ΒΓ-1Υ5,2021-12-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 10/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
Ω52Ι4690ΒΓ-0Φ7,2021-12-03,XE3309/21,,,,no sponsor block
90ΤΡ4690ΒΓ-55Λ,2021-12-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 11/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΕ6Ρ4690ΒΓ-ΔΡΠ,2021-12-02,XE3306/21,,,,no sponsor block
9ΛΦΨ4690ΒΓ-0ΤΔ,2021-11-30,ΧΕ3269/21,,,,no sponsor block
ΩΤΙΔ4690ΒΓ-31Α,2021-11-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΩΡΙΕΣ ΔΙΟΙΚΗΤΙΚΟΥ 9/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΨΝ34690ΒΓ-Α15,2021-11-18,ΧΕ3192/21,,,,no sponsor block
ΨΑΤΧ4690ΒΓ-ΞΗΒ,2021-11-05,XE1522/21,,,,no sponsor block
617Μ4690ΒΓ-ΥΩΞ,2021-11-05,ΧΕ1523/21,,,,no sponsor block
9ΒΣΓ4690ΒΓ-9ΑΜ,2021-11-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 10/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΑ9Α4690ΒΓ-ΝΔΑ,2021-11-04,XE3124/21,,,,no sponsor block
6ΝΡΧ4690ΒΓ-37Υ,2021-11-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 6/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6ΓΔΖ4690ΒΓ-37Κ,2021-11-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 10/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΧ524690ΒΓ-9Ω3,2021-11-02,ΧΕ3083/21,,,,no sponsor block
ΨΛ5Ν4690ΒΓ-ΡΒΦ,2021-11-02,ΧΕ3085/21,,,,no sponsor block
6ΡΝΒ4690ΒΓ-ΔΤ7,2021-10-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 9/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
Ψ1Δ44690ΒΓ-Κ3Ο,2021-10-19,ΧΕ2960/21,,,,no sponsor block
6Μ3Π4690ΒΓ-Α42,2021-10-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 9/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
Ω1504690ΒΓ-Δ78,2021-10-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 9/2021 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
6Π1Α4690ΒΓ-ΑΩΞ,2021-10-15,ΧΕ2906/21,,,,no sponsor block
ΨΥΠΡ4690ΒΓ-7ΕΞ,2021-10-15,ΧΕ2905/21,,,,no sponsor block
ΨΓ6Χ4690ΒΓ-ΔΔΑ,2021-10-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 9/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
99ΨΗ4690ΒΓ-ΧΗΦ,2021-10-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 9/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
Ω1ΚΡ4690ΒΓ-ΞΞ4,2021-10-06,XE2536/21,,,,no sponsor block
6Ι9Σ4690ΒΓ-8ΞΗ,2021-10-06,XE2531/21,,,,no sponsor block
ΨΟΒΙ4690ΒΓ-ΣΣΑ,2021-10-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 5/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
94ΣΙ4690ΒΓ-Ρ1Μ,2021-10-05,XE2516/21,,,,no sponsor block
Ω0ΘΞ4690ΒΓ-ΟΤΑ,2021-09-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 8/2021 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΘΘ94690ΒΓ-ΤΧΝ,2021-09-21,XE2405/21,,,,no sponsor block
6Ι574690ΒΓ-ΤΝΨ,2021-09-21,ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 8/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
606Χ4690ΒΓ-4ΣΟ,2021-09-20,ΧΕ2394/21,,,,no sponsor block
Ω22Λ4690ΒΓ-3ΩΥ,2021-09-17,ΕΦΗΜΕΡΙΕΣ 8/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6Ζ564690ΒΓ-ΔΤΖ,2021-09-16,ΧΕ2388/2021,,,,no sponsor block
Ω0ΩΠ4690ΒΓ-Ι11,2021-09-16,ΧΕ2388/2021,,,,no sponsor block
Ψ37Μ4690ΒΓ-ΦΟ1,2021-09-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 8/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ,,,,no sponsor block
9ΟΧ04690ΒΓ-3ΒΕ,2021-09-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 8/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ,,,,no sponsor block
ΨΨ604690ΒΓ-ΜΩΓ,2021-09-03,XE2315/21,,,,no sponsor block
970Θ4690ΒΓ-ΛΩΡ,2021-09-02,ΧΕ2313/21,,,,no sponsor block
ΨΛΦΨ4690ΒΓ-ΙΜΧ,2021-08-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 7/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
ΩΙΤΤ4690ΒΓ-ΑΡΘ,2021-08-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 7/2021 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΙΚΟΥΡΙΚΟ  ΕΣΠΑ COVID 19,,,,no sponsor block
ΩΚΔΑ4690ΒΓ-Ξ9Ξ,2021-08-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 7/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΩΖΨ44690ΒΓ-9ΓΠ,2021-08-18,ΧΕ2268/21,,,,no sponsor block
6ΖΗ54690ΒΓ-ΖΥΨ,2021-08-18,ΧΕ2266/21,,,,no sponsor block
6ΧΚΣ4690ΒΓ-Π8Π,2021-08-18,ΧΕ2267/21,,,,no sponsor block
ΩΥΩ24690ΒΓ-Η1Π,2021-08-09,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 4/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6ΛΑΑ4690ΒΓ-786,2021-08-06,XE2009/2021,,,,no sponsor block
Ψ2ΥΚ4690ΒΓ-ΥΓΖ,2021-08-05,XE1969/2021,,,,no sponsor block
ΨΕΤ64690ΒΓ-ΑΗ4,2021-08-05,XE1968/2021,,,,no sponsor block
ΨΓΣ14690ΒΓ-ΞΦ4,2022-05-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 4/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
69ΥΒ4690ΒΓ-4ΘΚ,2022-05-06,ΧΕ1395/22,,,,no sponsor block
ΨΩΥΟ4690ΒΓ-ΝΒ0,2022-05-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 4/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
9ΑΣΤ4690ΒΓ-ΦΙ0,2022-05-05,XE1389/22,,,,no sponsor block
6ΚΒΘ4690ΒΓ-ΘΡΞ,2022-05-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΩΡΙΕΣ 3/2022 ΔΙΟΙΚΗΤΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
9Ο164690ΒΓ-Λ9Θ,2022-05-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΩΡΙΕΣ 2/2022 ΔΙΟΙΚΗΤΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
6Φ4Ν4690ΒΓ-ΕΣΟ,2022-05-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 12/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
67494690ΒΓ-Θ3Θ,2022-05-04,XE1354/22,,,,no sponsor block
6ΝΘ14690ΒΓ-Χ4Ν,2022-05-04,XE1361/22,,,,no sponsor block
66ΜΘ4690ΒΓ-Ν2Π,2022-05-04,XE1359/22,,,,no sponsor block
ΨΠΡ84690ΒΓ-Τ7Ι,2022-04-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 3/2022 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
9Μ664690ΒΓ-ΧΙΓ,2022-04-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 3/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΑΩΓ4690ΒΓ-ΠΘΕ,2022-04-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 3/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
9ΚΓΜ4690ΒΓ-Γ5Ν,2022-04-15,XE1243/22,,,,no sponsor block
6ΝΜ04690ΒΓ-6ΨΟ,2022-04-15,XE1239/22,,,,no sponsor block
6ΓΥΨ4690ΒΓ-ΦΛΓ,2022-04-15,XE1237/22,,,,no sponsor block
6ΔΒ14690ΒΓ-7ΝΨ,2022-04-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 3/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΙΘΣ4690ΒΓ-5ΤΦ,2022-04-06,ΧΕ1106/22,,,,no sponsor block
94ΥΡ4690ΒΓ-48Ρ,2022-04-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 11/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6Α8Ρ4690ΒΓ-Κ42,2022-04-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΩΡΙΕΣ 11/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΝΟΣΗΛΕΥΤΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
6ΨΩΗ4690ΒΓ-ΣΔ0,2022-04-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΩΡΙΕΣ 12/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΝΟΣΗΛΕΥΤΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
Ψ84Υ4690ΒΓ-1ΘΜ,2022-04-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 3/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΨΤΒ4690ΒΓ-6ΝΝ,2022-04-06,XE1041/22,,,,no sponsor block
65Π94690ΒΓ-ΚΑ0,2022-04-06,XE1006/22,,,,no sponsor block
6ΠΚΦ4690ΒΓ-6ΣΦ,2022-04-06,XE1003/22,,,,no sponsor block
ΨΕΨΜ4690ΒΓ-Ε43,2022-04-06,XE1000/22,,,,no sponsor block
Ω8ΖΠ4690ΒΓ-ΛΦ7,2022-03-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 2/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
Ψ7Η24690ΒΓ-ΛΛ7,2022-03-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 2/2022 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
97ΓΩ4690ΒΓ-ΞΣ6,2022-03-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 2/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6ΩΙΝ4690ΒΓ-Θ3Τ,2022-03-17,ΧΕ879/22,,,,no sponsor block
6ΟΚΕ4690ΒΓ-ΖΟΥ,2022-03-17,ΧΕ878/22,,,,no sponsor block
6ΙΡΙ4690ΒΓ-ΝΘΝ,2022-03-17,ΧΕ873/22,,,,no sponsor block
9Π7Ψ4690ΒΓ-Β4Γ,2022-03-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 1/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
67ΚΨ4690ΒΓ-Ω9Γ,2022-03-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 1/2022 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
ΨΣΥΕ4690ΒΓ-ΨΣΧ,2022-03-16,ΧΕ854/22,,,,no sponsor block
ΨΧΗΞ4690ΒΓ-7Θ6,2022-03-16,ΧΕ851/22,,,,no sponsor block
6Τ054690ΒΓ-ΙΔ0,2022-03-16,ΧΕ847/22,,,,no sponsor block
ΨΘΣΩ4690ΒΓ-1ΡΞ,2022-03-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 2/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
62ΘΩ4690ΒΓ-9Ο0,2022-03-03,ΧΕ797/22,,,,no sponsor block
ΨΖ2Σ4690ΒΓ-Ξ5Η,2022-03-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 2/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID,,,,no sponsor block
ΩΜΟ74690ΒΓ-ΚΙ5,2022-03-03,XE773/22,,,,no sponsor block
ΨΒΡ04690ΒΓ-8Γ4,2022-03-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 10/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
ΩΤ5Ν4690ΒΓ-Λ3Α,2022-03-01,ΧΕ734/22,,,,no sponsor block
93ΙΨ4690ΒΓ-ΝΩΨ,2022-02-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 1/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
Ψ0374690ΒΓ-902,2022-02-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΜΙΣΘΟΔΟΣΙΑ 1/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
Ω3ΠΧ4690ΒΓ-Μ5Ψ,2022-02-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 9/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
63334690ΒΓ-ΙΟΤ,2022-02-04,ΧΕ330/22,,,,no sponsor block
603Λ4690ΒΓ-ΘΙΦ,2022-02-04,ΧΕ329/22,,,,no sponsor block
62Α94690ΒΓ-ΡΘΥ,2022-02-04,ΧΕ332/22,,,,no sponsor block
ΨΨΗΟ4690ΒΓ-34Η,2022-01-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 12/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6ΒΦΟ4690ΒΓ-ΜΒΣ,2022-01-19,ΧΕ49/2022,,,,no sponsor block
ΨΠΒΑ4690ΒΓ-5ΚΩ,2022-01-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 12/2021 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
9ΩΖΕ4690ΒΓ-7ΩΟ,2022-01-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 12/2021 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
Ω8Ν84690ΒΓ-1ΥΘ,2022-01-18,XE20/2022,,,,no sponsor block
6ΜΑ74690ΒΓ-2Ι0,2022-01-18,XE18/22,,,,no sponsor block
92Ξ64690ΒΓ-75Τ,2022-01-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΥΠΕΡΒΑΣΕΙΣ 8/2021 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6ΒΖ54690ΒΓ-Ζ1Δ,2022-01-04,XE5/2022,,,,no sponsor block
684Ε4690ΒΓ-Κ5Γ,2022-10-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΝΥΧΤΕΡΙΝΑ ΚΑΙ ΕΞΑΙΡΕΣΙΜΑ 9/2022 ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
9ΙΖΞ4690ΒΓ-Ρ48,2022-10-19,ΧΕ2242/22,,,,no sponsor block
Ψ9Κ14690ΒΓ-ΒΓΠ,2022-10-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 9/2022 ΕΠΙΣΤΗΜΟΝΙΚΟ ΕΠΟΧΙΑΚΟ ΕΠΙΚΟΥΡΙΚΟ ΕΣΠΑ COVID 19,,,,no sponsor block
97ΧΕ4690ΒΓ-Ι6Λ,2022-10-18,ΧΕ2234/22,,,,no sponsor block
9ΩΥΒ4690ΒΓ-ΜΓΔ,2022-10-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ ΕΦΗΜΕΡΙΕΣ 9/2022 ΙΑΤΡΟΙ ΕΠΙΚΟΥΡΙΚΟΙ ΕΣΠΑ COVID 19,,,,no sponsor block
6Ρ9Ν4690ΒΓ-ΒΤΟ,2022-10-17,ΧΕ2220/22,,,,no sponsor block
